"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","M.Schaub","","24","0.483","0.966","0.966","70.8%","81.8","57.8","24.0","11.0"
"2","D.Brees","","38","0.347","0.573","0.573","68.4%","88.6","68.5","20.1","3.4"
"3","A.Rodgers","","37","0.324","0.504","0.504","67.6%","82.8","63.4","19.4","8.6"
"4","B.Roethlisberger","","44","0.261","0.499","0.499","54.5%","68.4","60.1","8.3","8.7"
"5","C.Newton","","36","0.295","0.445","0.445","55.6%","78.3","60.9","17.4","10.1"
"6","T.Romo","","29","0.116","0.223","0.223","55.2%","58.3","60.5","-2.2","7.6"
"7","M.Sanchez","","42","0.109","0.192","0.192","45.2%","56.3","57.4","-1.2","9.8"
"8","K.Kolb","","42","0.074","0.200","0.178","50.0%","54.5","62.7","-8.1","8.5"
"9","M.Ryan","","44","0.038","0.098","0.098","45.5%","58.8","66.4","-7.6","7.4"
"10","C.Ponder","","39","-0.021","0.058","0.018","38.5%","40.6","56.3","-15.7","13.3"
"11","M.Cassel","","30","0.013","0.014","0.014","36.7%","50.0","56.6","-6.6","11.6"
"12","J.Beck","","44","0.031","-0.005","-0.005","45.5%","61.1","63.3","-2.2","9.2"
"13","C.McCoy","","47","-0.002","-0.041","-0.041","38.3%","57.1","63.5","-6.4","6.5"
"14","J.Cutler","","36","0.001","0.001","-0.064","47.2%","53.1","61.2","-8.1","7.8"
"15","P.Rivers","","34","0.006","-0.043","-0.136","47.1%","51.6","56.5","-4.9","10.6"
"16","A.Feeley","","35","0.013","-0.174","-0.174","42.9%","60.6","62.6","-2.0","5.2"
"17","J.Freeman","","54","-0.018","-0.170","-0.191","38.9%","56.9","64.6","-7.7","6.9"
"18","M.Stafford","","37","-0.065","-0.212","-0.212","35.1%","46.9","63.4","-16.5","9.4"
"19","M.Moore","","38","0.031","-0.194","-0.217","39.5%","66.7","65.7","0.9","6.5"
"20","J.Flacco","","45","-0.014","-0.223","-0.223","31.1%","55.3","62.7","-7.4","8.5"
"21","M.Hasselbeck","","33","-0.058","-0.292","-0.388","27.3%","46.7","62.7","-16.1","9.6"
"22","B.Gabbert","","27","-0.048","-0.396","-0.396","29.6%","45.0","60.2","-15.2","6.5"
"23","C.Whitehurst","","37","-0.053","-0.516","-0.516","24.3%","40.0","57.1","-17.1","8.4"
"24","C.Palmer","","23","-0.080","-0.383","-0.620","39.1%","38.1","58.8","-20.7","11.4"
"25","K.Boller","","20","0.028","-0.529","-0.743","25.0%","50.0","52.5","-2.5","14.6"
"26","C.Painter","","21","0.025","-0.747","-0.892","33.3%","60.0","65.1","-5.1","10.5"
