"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","E.Manning","","26","0.225","0.400","0.400","38.5%","69.6","62.5","7.1","10.0"
"2","M.Hasselbeck","","38","0.253","0.419","0.389","65.8%","75.0","63.9","11.1","6.8"
"3","C.Henne","","41","0.179","0.279","0.279","48.8%","65.5","60.1","5.4","8.8"
"4","A.Rodgers","","42","0.216","0.279","0.277","57.1%","73.7","61.5","12.2","6.3"
"5","M.Cassel","","30","0.199","0.274","0.274","40.0%","70.8","61.4","9.4","7.1"
"6","M.Schaub","","43","0.113","0.270","0.270","41.9%","57.9","63.8","-5.9","9.3"
"7","J.Flacco","","61","0.139","0.263","0.258","54.1%","56.3","57.0","-0.8","11.3"
"8","T.Brady","","47","0.218","0.340","0.257","63.8%","66.7","57.7","9.0","9.1"
"9","M.Stafford","","51","0.143","0.214","0.214","49.0%","69.6","66.3","3.3","7.5"
"10","D.Brees","","48","0.147","0.204","0.180","52.1%","70.5","65.7","4.7","7.5"
"11","C.McCoy","","43","0.055","0.164","0.164","46.5%","48.7","57.8","-9.1","9.4"
"12","R.Fitzpatrick","","48","0.163","0.191","0.152","45.8%","67.5","58.8","8.7","9.3"
"13","M.Sanchez","","54","0.100","0.148","0.140","46.3%","61.4","61.2","0.1","7.0"
"14","J.Campbell","","35","0.125","0.129","0.129","60.0%","69.2","63.2","6.1","8.5"
"15","M.Vick","","32","0.134","0.126","0.126","56.3%","69.6","61.6","8.0","8.2"
"16","K.Orton","","42","0.064","0.095","0.095","42.9%","61.5","64.3","-2.8","5.1"
"17","T.Romo","","40","0.069","0.080","0.080","42.5%","64.7","65.5","-0.8","5.9"
"18","K.Kolb","","46","0.057","0.034","0.034","41.3%","65.8","65.8","-0.0","7.3"
"19","A.Smith","","38","0.041","0.012","0.012","44.7%","66.7","68.0","-1.4","4.9"
"20","B.Roethlisberger","","47","0.101","0.105","-0.001","42.6%","67.6","64.4","3.2","8.6"
"21","T.Jackson","","38","0.043","-0.014","-0.014","42.1%","60.0","59.5","0.5","8.3"
"22","M.Ryan","","53","0.024","-0.034","-0.041","41.5%","56.5","58.5","-2.0","9.9"
"23","D.McNabb","","43","0.010","-0.058","-0.058","39.5%","61.1","64.8","-3.7","8.6"
"24","P.Rivers","","43","0.045","-0.010","-0.066","44.2%","63.2","62.6","0.5","7.9"
"25","C.Newton","","41","-0.042","-0.070","-0.070","39.0%","52.9","65.6","-12.7","8.0"
"26","B.Gabbert","","30","0.014","-0.070","-0.070","36.7%","57.1","59.7","-2.6","11.6"
"27","R.Grossman","","40","0.029","-0.063","-0.076","45.0%","64.7","64.8","-0.1","8.6"
"28","J.Freeman","","39","0.040","-0.033","-0.092","51.3%","68.8","67.8","0.9","5.7"
"29","J.Cutler","","44","0.022","-0.106","-0.106","34.1%","56.8","57.3","-0.6","11.4"
"30","K.Collins","","29","-0.055","-0.208","-0.208","31.0%","44.8","59.5","-14.7","8.9"
"31","A.Dalton","","35","-0.014","-0.403","-0.403","37.1%","53.1","62.1","-9.0","8.8"
"32","S.Bradford","","43","-0.017","-0.335","-0.433","34.9%","50.0","58.9","-8.9","10.7"
