"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","M.Vick","","40","0.247","0.450","0.450","65.0%","75.0","66.7","8.3","6.4"
"2","M.Stafford","","33","0.241","0.425","0.425","51.5%","70.0","61.5","8.5","6.6"
"3","A.Smith","","30","0.150","0.291","0.291","53.3%","62.5","63.1","-0.6","8.6"
"4","E.Manning","","48","0.192","0.282","0.282","50.0%","68.9","61.2","7.7","8.9"
"5","C.Ponder","","36","0.157","0.266","0.266","41.7%","64.3","61.9","2.4","8.4"
"6","B.Roethlisberger","","58","0.156","0.208","0.208","50.0%","72.0","65.8","6.2","6.5"
"7","M.Hasselbeck","","35","0.132","0.153","0.153","48.6%","69.7","64.0","5.7","6.5"
"8","R.Fitzpatrick","","32","0.165","0.169","0.139","50.0%","77.8","67.2","10.6","5.8"
"9","T.Brady","","41","0.129","0.111","0.111","53.7%","68.6","60.7","7.9","7.9"
"10","M.Moore","","33","0.070","0.103","0.103","39.4%","59.1","61.3","-2.2","9.5"
"11","M.Schaub","","32","0.092","0.183","0.096","53.1%","57.1","60.9","-3.7","12.2"
"12","M.Cassel","","37","0.095","0.096","0.096","48.6%","63.3","60.4","2.9","12.3"
"13","C.Newton","","46","0.095","0.131","0.087","45.7%","62.9","62.4","0.5","9.6"
"14","A.Dalton","","38","0.082","0.049","0.049","42.1%","64.3","60.6","3.6","9.5"
"15","J.Flacco","","62","0.076","0.056","0.021","41.9%","60.8","58.7","2.1","11.7"
"16","T.Jackson","","43","0.061","0.096","-0.002","41.9%","53.8","57.1","-3.3","10.9"
"17","C.McCoy","","47","0.060","-0.016","-0.016","51.1%","64.7","61.1","3.6","7.9"
"18","P.Rivers","","51","0.070","-0.034","-0.034","41.2%","65.0","58.7","6.3","11.9"
"19","D.Brees","","50","0.057","-0.022","-0.088","48.0%","68.2","64.8","3.4","7.8"
"20","A.Feeley","","43","-0.036","-0.067","-0.109","37.2%","54.1","65.8","-11.8","5.9"
"21","K.Kolb","","33","-0.044","-0.122","-0.129","33.3%","47.6","60.1","-12.5","9.0"
"22","C.Painter","","59","-0.023","-0.141","-0.141","40.7%","53.1","61.6","-8.5","7.1"
"23","T.Romo","","41","-0.036","-0.158","-0.158","34.1%","52.9","63.9","-11.0","6.8"
"24","B.Gabbert","","37","-0.127","-0.336","-0.341","32.4%","34.5","63.5","-29.0","8.2"
"25","J.Beck","","46","0.038","-0.419","-0.435","37.0%","60.6","60.4","0.2","11.0"
