"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","C.Newton","","39","0.267","0.630","0.630","56.4%","57.1","54.6","2.5","13.9"
"2","P.Rivers","","31","0.352","0.585","0.585","48.4%","78.6","58.2","20.4","11.0"
"3","D.Orlovsky","","39","0.330","0.533","0.522","66.7%","81.1","62.0","19.1","7.9"
"4","T.Jackson","","21","0.345","0.487","0.487","61.9%","81.3","57.1","24.2","8.4"
"5","A.Rodgers","","54","0.233","0.480","0.480","57.4%","63.6","59.3","4.3","9.7"
"6","D.Brees","","39","0.244","0.441","0.441","53.8%","72.2","64.0","8.3","8.7"
"7","B.Roethlisberger","","26","0.183","0.393","0.393","53.8%","65.2","65.5","-0.3","8.3"
"8","T.Brady","","42","0.257","0.370","0.370","64.3%","76.3","62.0","14.3","9.0"
"9","A.Smith","","32","0.237","0.345","0.345","50.0%","73.9","61.8","12.1","9.9"
"10","M.Stafford","","53","0.143","0.224","0.224","60.4%","70.5","67.8","2.7","6.4"
"11","M.Moore","","32","0.087","0.212","0.212","37.5%","52.0","58.6","-6.6","11.4"
"12","E.Manning","","43","0.141","0.253","0.151","48.8%","57.5","57.1","0.4","9.8"
"13","K.Kolb","","34","0.115","0.151","0.151","47.1%","64.0","61.2","2.8","9.8"
"14","J.Johnson","","35","0.115","0.133","0.133","51.4%","61.5","57.7","3.9","12.2"
"15","T.Yates","","32","0.006","0.123","0.103","40.6%","48.0","63.1","-15.1","12.4"
"16","M.Sanchez","","34","0.043","0.076","0.076","38.2%","59.4","64.6","-5.3","6.1"
"17","J.Flacco","","26","0.010","0.056","0.056","42.3%","43.5","53.4","-10.0","10.5"
"18","R.Fitzpatrick","","49","0.070","0.038","0.038","34.7%","64.4","62.4","2.1","7.9"
"19","T.Romo","","48","0.097","0.034","0.034","43.8%","68.3","61.0","7.3","11.8"
"20","T.Palko","","34","0.031","0.022","0.022","32.4%","58.6","62.4","-3.8","5.9"
"21","B.Gabbert","","43","-0.023","-0.031","-0.031","41.9%","57.6","68.3","-10.8","3.8"
"22","C.Palmer","","48","0.003","0.006","-0.041","43.8%","48.8","56.8","-8.0","10.7"
"23","M.Hasselbeck","","26","0.033","-0.083","-0.083","38.5%","64.0","62.9","1.1","8.9"
"24","M.Ryan","","49","-0.012","-0.056","-0.085","42.9%","45.5","53.2","-7.8","13.3"
"25","C.Ponder","","55","0.046","0.010","-0.086","45.5%","64.4","64.8","-0.3","7.6"
"26","A.Dalton","","30","-0.054","-0.115","-0.115","30.0%","45.8","60.0","-14.2","8.7"
"27","C.McCoy","","44","-0.048","-0.209","-0.210","40.9%","48.6","61.9","-13.4","6.5"
"28","R.Grossman","","49","-0.072","-0.251","-0.251","30.6%","43.2","61.4","-18.2","7.4"
"29","A.Feeley","","28","0.000","-0.277","-0.277","39.3%","54.5","59.8","-5.3","9.7"
"30","V.Young","","36","0.016","-0.184","-0.404","44.4%","58.6","60.3","-1.7","11.0"
"31","C.Hanie","","33","-0.006","-0.667","-0.689","30.3%","45.8","55.8","-10.0","11.8"
