"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","J.Campbell","","36","0.305","0.574","0.574","61.1%","69.7","57.3","12.4","11.8"
"2","T.Brady","","44","0.305","0.544","0.544","65.9%","77.5","63.6","13.9","7.1"
"3","T.Romo","","35","0.226","0.489","0.489","48.6%","60.6","58.1","2.5","7.6"
"4","B.Roethlisberger","","37","0.261","0.412","0.412","54.1%","73.3","60.4","12.9","10.3"
"5","P.Rivers","","48","0.247","0.404","0.400","68.8%","72.5","61.7","10.8","8.0"
"6","R.Fitzpatrick","","54","0.163","0.353","0.353","61.1%","62.2","63.9","-1.7","6.5"
"7","A.Rodgers","","37","0.166","0.310","0.310","48.6%","63.3","62.2","1.2","8.2"
"8","M.Stafford","","43","0.151","0.301","0.301","48.8%","60.5","61.5","-1.0","8.0"
"9","M.Hasselbeck","","44","0.208","0.297","0.289","47.7%","71.4","61.9","9.5","8.3"
"10","C.McCoy","","38","0.160","0.274","0.274","57.9%","71.0","68.6","2.4","4.1"
"11","M.Sanchez","","30","0.205","0.249","0.249","50.0%","70.8","58.6","12.2","7.6"
"12","D.Brees","","40","0.126","0.192","0.192","40.0%","70.3","68.4","1.9","4.1"
"13","K.Orton","","29","0.103","0.172","0.172","51.7%","60.0","61.0","-1.0","7.8"
"14","A.Dalton","","47","0.124","0.140","0.140","48.9%","65.9","60.7","5.2","9.3"
"15","J.Freeman","","38","0.153","0.193","0.133","50.0%","71.0","64.2","6.7","8.4"
"16","R.Grossman","","47","0.071","0.149","0.128","48.9%","58.1","63.3","-5.1","5.8"
"17","M.Schaub","","34","0.206","0.127","0.127","44.1%","77.8","56.8","21.0","8.8"
"18","C.Newton","","65","0.107","0.127","0.124","49.2%","60.9","57.9","2.9","10.0"
"19","M.Ryan","","35","0.109","0.135","0.116","45.7%","60.7","57.9","2.8","11.4"
"20","E.Manning","","36","0.090","0.099","0.099","50.0%","63.3","61.6","1.7","9.2"
"21","K.Kolb","","33","0.039","0.099","0.099","45.5%","56.7","64.2","-7.6","7.3"
"22","D.McNabb","","38","0.048","0.071","0.071","47.4%","60.0","64.0","-4.0","8.1"
"23","M.Vick","","35","0.165","0.163","0.010","62.9%","70.4","59.4","11.0","8.0"
"24","S.Bradford","","51","0.026","0.091","-0.016","31.4%","47.8","57.2","-9.4","9.3"
"25","C.Henne","","36","-0.049","-0.033","-0.045","36.1%","40.0","55.3","-15.3","8.6"
"26","J.Flacco","","36","-0.028","-0.063","-0.076","41.7%","50.0","60.3","-10.3","9.2"
"27","K.Collins","","39","-0.039","-0.102","-0.118","48.7%","52.8","64.4","-11.6","7.8"
"28","A.Smith","","34","0.048","-0.120","-0.120","38.2%","66.7","62.3","4.4","6.8"
"29","J.Cutler","","54","-0.074","-0.199","-0.207","37.0%","43.2","61.3","-18.1","7.0"
"30","T.Jackson","","38","0.055","-0.248","-0.248","44.7%","71.4","66.5","4.9","5.7"
"31","M.Cassel","","25","0.066","-0.519","-0.594","36.0%","68.2","63.7","4.5","9.7"
"32","L.McCown","","22","-0.097","-1.086","-1.197","22.7%","31.6","61.8","-30.2","8.6"
