"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","E.Manning","","35","0.258","0.524","0.524","54.3%","67.7","61.3","6.5","10.9"
"2","M.Ryan","","29","0.250","0.544","0.544","62.1%","66.7","62.6","4.0","8.6"
"3","A.Dalton","","34","0.232","0.350","0.350","52.9%","78.1","67.2","10.9","5.4"
"4","A.Rodgers","","35","0.212","0.470","0.470","60.0%","62.1","61.2","0.8","11.3"
"5","J.Cutler","","33","0.177","0.227","0.226","51.5%","67.7","59.0","8.8","8.6"
"6","J.Beck","","20","0.152","0.345","0.345","50.0%","53.3","56.7","-3.4","11.1"
"7","R.Fitzpatrick","","37","0.148","0.160","0.160","54.1%","70.0","61.9","8.1","6.9"
"8","J.Flacco","","37","0.139","0.202","0.202","51.4%","60.6","57.1","3.5","10.1"
"9","M.Vick","","39","0.116","0.229","0.229","46.2%","58.1","60.6","-2.6","8.8"
"10","D.McNabb","","29","0.115","-0.101","-0.101","41.4%","79.2","62.9","16.3","6.6"
"11","M.Sanchez","","28","0.107","0.226","0.226","46.4%","56.0","60.0","-4.0","11.2"
"12","C.Newton","","43","0.107","0.173","0.143","55.8%","63.6","63.9","-0.3","8.4"
"13","D.Brees","","51","0.102","0.112","0.112","54.9%","64.4","61.4","3.0","9.0"
"14","T.Romo","","45","0.101","0.163","0.163","55.6%","65.9","66.5","-0.7","6.7"
"15","T.Brady","","49","0.099","0.125","0.125","55.1%","65.9","64.4","1.5","5.6"
"16","B.Roethlisberger","","29","0.090","0.116","0.116","37.9%","52.2","51.6","0.6","17.4"
"17","C.Painter","","40","0.088","0.096","0.096","52.5%","67.6","66.1","1.5","6.0"
"18","J.Freeman","","46","0.054","0.156","0.156","41.3%","56.1","64.9","-8.8","8.3"
"19","S.Bradford","","51","0.026","-0.273","-0.293","37.3%","64.4","65.1","-0.6","7.0"
"20","K.Boller","","22","0.010","0.023","0.023","36.4%","57.1","64.9","-7.7","8.2"
"21","M.Moore","","38","0.005","-0.243","-0.404","39.5%","48.5","52.5","-4.0","12.8"
"22","C.Ponder","","20","-0.000","-0.182","-0.182","25.0%","52.9","57.5","-4.6","10.2"
"23","M.Stafford","","60","-0.008","-0.186","-0.186","38.3%","58.3","64.4","-6.0","7.3"
"24","M.Schaub","","44","-0.013","-0.014","-0.014","40.9%","56.8","66.4","-9.6","7.6"
"25","A.Smith","","36","-0.021","-0.477","-0.520","25.0%","53.1","64.0","-10.9","7.0"
"26","C.McCoy","","54","-0.028","-0.028","-0.028","40.7%","47.7","59.5","-11.8","8.4"
"27","B.Gabbert","","35","-0.056","-0.196","-0.196","31.4%","48.0","62.8","-14.8","9.7"
"28","R.Grossman","","25","-0.062","-0.390","-0.397","36.0%","40.9","58.5","-17.5","12.5"
