"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","M.Ryan","","41","0.266","0.562","0.562","61.0%","68.8","62.8","5.9","9.2"
"2","J.Locker","","21","0.161","0.519","0.519","47.6%","47.4","58.3","-10.9","10.1"
"3","P.Rivers","","32","0.246","0.460","0.460","50.0%","67.7","60.1","7.7","7.9"
"4","M.Stafford","","42","0.269","0.444","0.439","64.3%","77.8","65.1","12.7","8.8"
"5","J.Cutler","","34","0.249","0.494","0.397","55.9%","58.1","51.7","6.4","11.8"
"6","T.Romo","","42","0.191","0.341","0.341","50.0%","62.2","58.3","3.9","10.4"
"7","A.Rodgers","","46","0.207","0.322","0.308","52.2%","67.6","59.7","8.0","9.3"
"8","M.Moore","","25","0.204","0.244","0.244","40.0%","70.0","57.6","12.4","7.3"
"9","J.Freeman","","42","0.201","0.245","0.214","54.8%","75.7","63.8","11.9","7.1"
"10","C.Palmer","","33","0.184","0.189","0.189","45.5%","73.9","61.3","12.6","7.9"
"11","A.Smith","","45","0.064","0.180","0.180","46.7%","52.6","61.3","-8.6","7.4"
"12","R.Grossman","","50","0.143","0.168","0.168","48.0%","65.8","59.1","6.7","8.8"
"13","J.Flacco","","30","0.109","0.146","0.146","40.0%","63.0","60.9","2.0","8.8"
"14","C.McCoy","","34","0.132","0.142","0.122","47.1%","70.8","64.3","6.5","5.8"
"15","V.Young","","42","0.104","0.130","0.119","47.6%","63.9","61.7","2.2","10.2"
"16","T.Brady","","33","0.031","0.106","0.106","51.5%","57.7","67.2","-9.5","5.0"
"17","R.Bartel","","19","0.026","0.101","0.101","36.8%","50.0","60.2","-10.2","8.6"
"18","B.Gabbert","","48","0.042","0.075","0.075","47.9%","53.7","59.0","-5.4","9.0"
"19","A.Dalton","","54","0.042","0.080","0.042","46.3%","53.3","59.0","-5.7","11.6"
"20","C.Newton","","49","0.029","-0.007","-0.018","51.0%","59.5","61.9","-2.5","10.0"
"21","C.Ponder","","45","0.004","-0.020","-0.085","44.4%","59.4","65.7","-6.3","8.4"
"22","M.Sanchez","","45","0.016","-0.058","-0.102","51.1%","61.5","64.1","-2.6","6.8"
"23","M.Hasselbeck","","27","-0.045","-0.126","-0.126","37.0%","52.0","64.5","-12.5","7.9"
"24","E.Manning","","39","-0.019","-0.164","-0.176","33.3%","51.4","59.3","-7.8","11.5"
"25","R.Fitzpatrick","","47","-0.017","-0.211","-0.227","38.3%","57.1","65.0","-7.8","5.3"
"26","T.Jackson","","32","0.014","-0.273","-0.309","40.6%","58.3","61.0","-2.7","9.3"
"27","T.Palko","","41","0.043","-0.278","-0.328","39.0%","64.9","62.3","2.6","7.7"
"28","S.Bradford","","47","-0.041","-0.408","-0.444","40.4%","50.0","64.0","-14.0","10.1"
"29","J.Skelton","","20","-0.099","-0.830","-0.904","25.0%","31.6","59.9","-28.4","11.5"
