"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","T.Brady","","41","0.326","0.759","0.759","68.3%","70.6","64.3","6.3","7.6"
"2","D.Brees","","41","0.244","0.566","0.566","63.4%","64.9","63.2","1.6","8.4"
"3","J.Flacco","","26","0.223","0.439","0.439","53.8%","65.2","60.6","4.6","7.0"
"4","A.Rodgers","","42","0.192","0.381","0.381","50.0%","66.7","64.6","2.1","7.4"
"5","E.Manning","","53","0.202","0.331","0.305","62.3%","73.3","66.8","6.6","6.7"
"6","M.Ryan","","39","0.220","0.259","0.259","59.0%","79.4","65.2","14.2","6.8"
"7","R.Fitzpatrick","","49","0.186","0.253","0.253","57.1%","66.7","58.2","8.5","10.3"
"8","R.Grossman","","43","0.218","0.197","0.197","51.2%","76.5","58.3","18.1","10.0"
"9","A.Dalton","","39","0.150","0.178","0.178","48.7%","67.7","60.6","7.1","8.9"
"10","C.Newton","","40","0.152","0.164","0.164","42.5%","74.1","65.5","8.6","6.3"
"11","V.Young","","59","0.079","0.161","0.161","45.8%","54.2","58.6","-4.4","12.3"
"12","M.Sanchez","","38","0.048","0.110","0.110","34.2%","48.6","55.2","-6.7","10.9"
"13","C.Ponder","","32","0.100","0.071","0.071","40.6%","68.0","62.5","5.5","8.8"
"14","M.Moore","","42","0.099","0.090","0.063","40.5%","63.3","59.3","4.0","10.9"
"15","B.Roethlisberger","","38","0.134","0.073","0.062","44.7%","67.7","56.3","11.4","9.4"
"16","T.Romo","","36","0.093","0.005","-0.011","50.0%","66.7","58.1","8.5","9.1"
"17","C.Painter","","32","-0.003","0.007","-0.018","46.9%","53.6","62.7","-9.1","9.8"
"18","C.McCoy","","43","-0.030","-0.024","-0.024","30.2%","47.1","59.4","-12.3","7.9"
"19","P.Rivers","","42","-0.000","-0.083","-0.083","40.5%","57.6","62.5","-4.9","8.1"
"20","C.Palmer","","43","0.022","-0.095","-0.095","34.9%","56.8","57.3","-0.6","11.4"
"21","J.Freeman","","38","-0.010","-0.108","-0.111","44.7%","56.3","62.6","-6.4","7.4"
"22","T.Jackson","","36","-0.066","-0.179","-0.179","36.1%","46.7","63.1","-16.4","9.4"
"23","C.Hanie","","44","-0.009","-0.075","-0.194","43.2%","54.5","61.1","-6.6","9.1"
"24","M.Stafford","","53","0.017","-0.175","-0.202","50.9%","71.1","72.5","-1.4","5.0"
"25","A.Smith","","37","0.015","-0.213","-0.213","40.5%","62.5","64.5","-2.0","7.0"
"26","M.Leinart","","15","0.069","-0.230","-0.230","40.0%","76.9","69.3","7.6","1.4"
"27","S.Bradford","","35","-0.008","-0.237","-0.266","31.4%","54.8","61.3","-6.4","10.5"
"28","M.Hasselbeck","","38","0.005","-0.262","-0.339","39.5%","55.9","60.2","-4.3","5.6"
"29","T.Yates","","15","0.013","-0.342","-0.342","26.7%","57.1","60.6","-3.5","5.7"
"30","T.Palko","","30","0.037","-0.303","-0.345","46.7%","64.3","63.2","1.1","7.3"
"31","B.Gabbert","","37","-0.063","-0.393","-0.393","27.0%","44.8","62.6","-17.8","5.2"
"32","J.Skelton","","30","-0.014","-0.461","-0.488","33.3%","52.2","61.7","-9.5","7.3"
