"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","P.Rivers","","24","0.452","1.002","1.002","66.7%","77.3","60.8","16.5","10.3"
"2","D.Brees","","45","0.371","0.758","0.722","64.4%","80.0","65.4","14.6","8.2"
"3","T.Romo","","35","0.317","0.558","0.547","68.6%","76.7","61.3","15.3","5.9"
"4","M.Vick","","27","0.328","0.525","0.525","51.9%","75.0","55.8","19.2","11.7"
"5","M.Ryan","","30","0.270","0.476","0.476","53.3%","73.1","62.0","11.1","7.0"
"6","K.Orton","","31","0.278","0.464","0.464","58.1%","74.2","61.0","13.2","7.8"
"7","T.Brady","","44","0.241","0.449","0.449","50.0%","69.7","62.4","7.3","7.0"
"8","C.Newton","","32","0.143","0.349","0.349","46.9%","56.5","61.8","-5.2","9.6"
"9","R.Grossman","","25","0.248","0.338","0.338","48.0%","62.5","48.0","14.5","14.8"
"10","M.Stafford","","61","0.139","0.279","0.256","49.2%","56.9","58.7","-1.8","11.0"
"11","M.Moore","","25","0.135","0.253","0.243","48.0%","50.0","50.7","-0.7","13.9"
"12","C.Palmer","","44","0.212","0.197","0.197","59.1%","84.2","67.0","17.2","7.1"
"13","T.Jackson","","35","0.110","0.136","0.136","40.0%","61.3","58.4","2.9","8.4"
"14","A.Smith","","34","0.055","0.109","0.109","44.1%","58.1","63.4","-5.4","6.6"
"15","J.Locker","","18","0.086","0.082","0.082","66.7%","68.8","66.7","2.0","4.2"
"16","A.Rodgers","","43","0.041","0.071","0.071","39.5%","51.5","56.8","-5.2","12.7"
"17","A.Dalton","","33","0.029","0.106","0.069","45.5%","57.7","67.6","-9.9","6.3"
"18","J.Skelton","","54","0.049","0.042","0.035","50.0%","60.9","62.8","-1.9","9.5"
"19","S.Wallace","","36","0.016","0.032","0.032","36.1%","58.1","65.2","-7.2","8.2"
"20","J.Flacco","","40","0.088","0.068","0.031","40.0%","67.6","64.2","3.5","5.9"
"21","K.Clemens","","42","0.059","-0.052","-0.052","52.4%","69.4","64.5","5.0","7.7"
"22","R.Fitzpatrick","","55","0.029","-0.102","-0.115","50.9%","66.0","65.2","0.7","7.6"
"23","D.Orlovsky","","17","-0.004","-0.119","-0.119","35.3%","64.7","69.8","-5.1","4.9"
"24","C.Ponder","","38","-0.059","-0.145","-0.145","36.8%","46.7","61.8","-15.1","9.4"
"25","B.Roethlisberger","","51","0.012","-0.149","-0.178","41.2%","56.8","59.0","-2.2","10.0"
"26","T.Yates","","37","-0.010","-0.184","-0.184","40.5%","63.3","69.7","-6.4","6.3"
"27","J.Freeman","","34","0.014","-0.208","-0.211","38.2%","63.0","65.1","-2.2","6.1"
"28","M.Hasselbeck","","42","0.009","-0.160","-0.256","40.5%","67.5","70.3","-2.8","4.0"
"29","E.Manning","","45","0.008","-0.278","-0.291","44.4%","57.5","61.4","-3.9","10.5"
"30","M.Sanchez","","36","0.016","-0.379","-0.399","33.3%","57.7","61.0","-3.3","8.2"
"31","C.Hanie","","32","-0.039","-0.332","-0.546","40.6%","47.6","60.5","-12.9","9.2"
"32","B.Gabbert","","30","0.007","-0.550","-0.711","33.3%","54.5","61.1","-6.6","10.1"
