"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","B.Roethlisberger","","25","0.324","0.602","0.602","60.0%","76.2","61.9","14.2","9.5"
"2","T.Romo","","34","0.245","0.428","0.428","52.9%","72.4","63.2","9.2","9.5"
"3","T.Brady","","42","0.190","0.433","0.424","57.1%","59.5","60.6","-1.1","6.5"
"4","E.Manning","","50","0.202","0.431","0.402","56.0%","60.0","58.8","1.2","10.5"
"5","M.Sanchez","","31","0.178","0.391","0.391","58.1%","61.9","63.0","-1.1","7.2"
"6","M.Ryan","","44","0.172","0.342","0.342","38.6%","57.9","57.4","0.5","9.7"
"7","A.Rodgers","","38","0.165","0.281","0.278","57.9%","60.7","58.0","2.7","11.1"
"8","J.Flacco","","33","0.217","0.275","0.275","57.6%","74.2","61.5","12.7","7.7"
"9","D.Brees","","55","0.203","0.272","0.272","49.1%","76.6","66.2","10.4","6.6"
"10","T.Yates","","52","0.150","0.248","0.248","53.8%","61.9","59.7","2.3","9.6"
"11","J.Webb","","31","0.069","0.223","0.220","45.2%","52.2","62.8","-10.6","9.3"
"12","P.Rivers","","36","0.226","0.268","0.215","58.3%","75.0","60.2","14.8","8.8"
"13","R.Grossman","","39","0.119","0.194","0.165","46.2%","59.4","58.8","0.5","8.7"
"14","M.Stafford","","37","0.100","0.103","0.103","40.5%","69.0","65.7","3.2","7.4"
"15","T.Jackson","","39","0.102","0.091","0.091","43.6%","65.6","61.2","4.5","7.0"
"16","J.Skelton","","34","0.078","0.065","0.065","50.0%","67.9","66.1","1.8","7.1"
"17","J.Locker","","35","0.002","0.051","0.051","37.1%","48.1","59.2","-11.1","11.3"
"18","B.Gabbert","","38","0.036","0.034","0.010","44.7%","57.6","61.3","-3.8","7.2"
"19","A.Dalton","","31","0.045","-0.023","-0.036","41.9%","57.1","55.9","1.3","6.5"
"20","C.Newton","","48","-0.026","-0.030","-0.059","43.8%","48.7","60.0","-11.3","10.0"
"21","S.Bradford","","38","-0.059","-0.107","-0.107","39.5%","42.9","58.1","-15.3","7.5"
"22","M.Vick","","37","-0.018","-0.107","-0.107","40.5%","50.0","57.7","-7.7","10.3"
"23","C.McCoy","","47","0.003","-0.112","-0.136","42.6%","52.9","56.8","-3.8","10.8"
"24","C.Palmer","","47","-0.015","-0.171","-0.183","44.7%","57.1","64.3","-7.2","8.8"
"25","D.Orlovsky","","40","-0.014","-0.192","-0.192","35.0%","48.6","55.8","-7.2","7.9"
"26","A.Smith","","44","-0.041","-0.227","-0.227","34.1%","48.6","61.0","-12.3","7.9"
"27","T.Palko","","40","-0.050","-0.264","-0.264","30.0%","50.0","64.3","-14.3","8.6"
"28","R.Fitzpatrick","","41","-0.072","-0.218","-0.287","34.1%","38.2","56.0","-17.8","10.0"
"29","C.Hanie","","26","0.040","-0.334","-0.334","34.6%","63.2","61.7","1.5","7.1"
"30","J.Freeman","","39","-0.038","-0.310","-0.377","38.5%","55.2","67.7","-12.5","7.0"
"31","J.Losman","","18","0.061","-0.500","-0.500","22.2%","60.0","56.2","3.8","9.0"
"32","M.Moore","","25","0.032","-0.513","-0.574","32.0%","57.9","59.5","-1.6","8.1"
"33","C.Ponder","","25","0.003","-0.528","-0.763","44.0%","52.4","59.5","-7.1","11.7"
