"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","A.Rodgers","","51","0.334","0.558","0.558","54.9%","80.6","62.0","18.5","8.3"
"2","M.Ryan","","47","0.217","0.416","0.416","57.4%","66.7","61.9","4.8","8.9"
"3","P.Rivers","","40","0.204","0.320","0.320","47.5%","70.0","62.5","7.5","7.1"
"4","T.Jackson","","41","0.203","0.271","0.271","51.2%","67.6","57.2","10.4","9.4"
"5","E.Manning","","45","0.190","0.300","0.263","51.1%","67.5","61.3","6.2","9.4"
"6","K.Orton","","36","0.185","0.223","0.126","52.8%","68.8","58.3","10.4","10.3"
"7","M.Vick","","58","0.185","0.308","0.308","51.7%","66.7","62.0","4.7","10.3"
"8","M.Hasselbeck","","21","0.166","0.473","0.473","42.9%","50.0","57.5","-7.5","9.9"
"9","T.Brady","","36","0.162","0.346","0.346","47.2%","53.3","54.9","-1.5","13.2"
"10","J.Campbell","","44","0.161","0.193","0.144","45.5%","67.6","59.5","8.1","8.3"
"11","C.Newton","","55","0.149","0.224","0.209","47.3%","60.0","56.3","3.7","12.0"
"12","M.Cassel","","36","0.147","0.278","0.278","47.2%","62.1","62.4","-0.3","7.8"
"13","M.Schaub","","23","0.125","0.212","0.212","52.2%","66.7","66.4","0.2","6.6"
"14","A.Smith","","38","0.120","0.160","0.160","39.5%","67.7","64.6","3.1","7.4"
"15","J.Freeman","","52","0.118","0.199","0.199","59.6%","65.8","65.9","-0.1","6.3"
"16","D.Brees","","50","0.100","0.051","0.032","50.0%","70.5","63.6","6.8","7.2"
"17","T.Romo","","48","0.090","0.035","-0.145","45.8%","73.9","67.9","6.0","5.7"
"18","M.Moore","","31","0.077","-0.010","-0.010","45.2%","65.4","59.0","6.4","9.9"
"19","D.McNabb","","35","0.057","0.008","0.006","42.9%","60.0","58.2","1.8","10.6"
"20","R.Fitzpatrick","","37","0.040","-0.047","-0.047","40.5%","60.6","59.2","1.4","9.0"
"21","C.McCoy","","69","0.039","-0.065","-0.160","43.5%","67.8","65.9","1.9","6.2"
"22","K.Kolb","","43","0.022","-0.021","-0.021","46.5%","66.7","69.7","-3.1","7.0"
"23","C.Painter","","36","0.015","0.151","0.151","33.3%","43.3","58.8","-15.5","9.4"
"24","B.Roethlisberger","","38","0.004","-0.031","-0.031","44.7%","55.2","60.9","-5.7","10.0"
"25","A.Dalton","","41","0.004","-0.040","-0.126","43.9%","54.5","60.0","-5.5","10.2"
"26","J.Cutler","","21","0.001","-0.412","-0.412","28.6%","52.9","59.3","-6.3","7.6"
"27","M.Stafford","","46","-0.001","-0.011","-0.011","43.5%","52.5","60.3","-7.8","7.5"
"28","R.Grossman","","31","-0.041","-0.174","-0.266","35.5%","53.6","65.6","-12.0","5.6"
"29","S.Bradford","","53","-0.052","-0.323","-0.323","32.1%","46.5","61.6","-15.1","10.4"
"30","B.Gabbert","","50","-0.086","-0.275","-0.275","28.0%","38.1","58.9","-20.8","9.9"
"31","M.Sanchez","","40","-0.086","-0.760","-1.052","17.5%","31.4","56.8","-25.4","9.0"
"32","J.Flacco","","34","-0.116","-0.247","-0.329","29.4%","32.3","58.4","-26.2","11.1"
