"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","J.Campbell","","26","0.292","0.684","0.684","53.8%","60.0","55.9","4.1","9.9"
"2","M.Cassel","","21","0.358","0.662","0.662","61.9%","72.2","54.9","17.3","9.6"
"3","C.Palmer","","53","0.253","0.461","0.461","66.0%","73.5","64.5","8.9","9.3"
"4","M.Ryan","","36","0.232","0.374","0.374","55.6%","72.7","63.1","9.7","9.6"
"5","R.Fitzpatrick","","48","0.221","0.382","0.372","54.2%","67.4","60.2","7.2","9.8"
"6","B.Roethlisberger","","33","0.242","0.319","0.319","45.5%","70.4","56.0","14.4","11.6"
"7","K.Collins","","38","0.127","0.213","0.213","36.8%","56.7","56.1","0.6","12.5"
"8","A.Rodgers","","37","0.138","0.229","0.211","54.1%","61.8","60.3","1.5","10.3"
"9","J.Flacco","","35","0.082","0.192","0.180","42.9%","51.6","57.7","-6.1","12.4"
"10","E.Manning","","39","0.201","0.211","0.160","53.8%","71.4","57.2","14.2","11.2"
"11","M.Moore","","46","0.181","0.233","0.156","54.3%","68.3","59.3","9.0","7.8"
"12","T.Bouman","","40","0.079","0.162","0.115","42.5%","54.5","59.1","-4.6","7.0"
"13","J.Freeman","","50","0.069","0.086","0.086","44.0%","59.0","60.2","-1.3","8.6"
"14","C.Henne","","38","0.072","0.078","0.078","47.4%","65.7","65.9","-0.2","5.4"
"15","A.Smith","","20","0.025","0.063","0.063","40.0%","47.4","55.0","-7.7","9.6"
"16","P.Rivers","","58","0.107","0.117","0.043","46.6%","70.8","67.3","3.5","5.8"
"17","D.Anderson","","18","-0.059","-0.019","-0.019","44.4%","47.1","64.9","-17.9","7.4"
"18","S.Bradford","","29","-0.005","-0.021","-0.021","41.4%","50.0","57.9","-7.9","7.2"
"19","M.Hasselbeck","","45","-0.001","-0.049","-0.049","42.2%","52.6","58.7","-6.0","8.4"
"20","T.Brady","","40","0.011","-0.051","-0.051","42.5%","61.3","65.0","-3.7","7.0"
"21","D.Brees","","61","0.079","0.060","-0.109","47.5%","67.3","65.0","2.3","7.0"
"22","C.McCoy","","20","0.013","-0.223","-0.223","30.0%","60.0","62.5","-2.5","4.3"
"23","J.Kitna","","37","-0.059","-0.232","-0.245","32.4%","50.0","65.6","-15.6","5.6"
"24","K.Kolb","","53","0.021","-0.202","-0.270","41.5%","57.8","58.6","-0.9","9.4"
"25","B.Favre","","32","0.019","-0.200","-0.292","40.6%","55.2","56.4","-1.2","8.7"
"26","D.McNabb","","36","0.016","-0.164","-0.321","36.1%","54.8","56.3","-1.5","8.9"
"27","J.Cutler","","47","0.056","-0.321","-0.468","46.8%","65.0","60.6","4.4","8.8"
"28","K.Orton","","38","-0.055","-0.461","-0.553","26.3%","41.4","58.3","-17.0","10.1"
"29","M.Hall","","18","-0.128","-0.845","-0.845","16.7%","25.0","58.7","-33.7","9.5"
