"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","J.Freeman","","40","0.217","0.329","0.329","55.0%","64.5","55.1","9.4","12.7"
"2","J.Campbell","","26","0.196","0.327","0.327","42.3%","72.2","66.5","5.7","5.1"
"3","K.Orton","","42","0.165","0.323","0.323","47.6%","60.5","60.2","0.3","10.3"
"4","S.Wallace","","17","0.199","0.319","0.319","52.9%","73.3","66.6","6.7","6.5"
"5","S.Hill","","37","0.168","0.290","0.290","56.8%","65.6","62.9","2.7","8.5"
"6","J.Flacco","","32","0.124","0.287","0.287","53.1%","56.0","60.9","-4.9","9.8"
"7","D.Garrard","","26","0.236","0.274","0.254","61.5%","80.0","63.8","16.2","7.0"
"8","V.Young","","33","0.085","0.252","0.252","42.4%","50.0","59.7","-9.7","12.8"
"9","P.Rivers","","52","0.182","0.295","0.211","50.0%","64.3","59.2","5.1","11.9"
"10","E.Manning","","47","0.136","0.207","0.207","53.2%","64.3","61.7","2.6","9.4"
"11","A.Smith","","48","0.157","0.249","0.128","47.9%","64.1","60.6","3.5","8.4"
"12","K.Kolb","","36","0.099","0.112","0.112","52.8%","67.7","65.2","2.5","7.3"
"13","M.Ryan","","32","0.073","0.089","0.074","40.6%","57.1","57.7","-0.6","6.3"
"14","P.Manning","","46","0.035","0.042","0.042","47.8%","59.1","63.5","-4.4","8.7"
"15","R.Fitzpatrick","","38","0.092","0.037","0.037","44.7%","66.7","60.5","6.2","9.0"
"16","T.Romo","","56","0.093","0.057","0.008","46.4%","67.4","62.4","5.0","9.0"
"17","M.Hall","","31","0.031","-0.017","-0.017","51.6%","63.0","64.5","-1.5","7.9"
"18","D.McNabb","","63","-0.014","-0.077","-0.077","39.7%","53.1","60.5","-7.5","11.3"
"19","A.Rodgers","","53","0.003","-0.080","-0.080","43.4%","60.0","64.3","-4.3","7.3"
"20","M.Cassel","","32","-0.017","-0.115","-0.115","46.9%","55.2","62.7","-7.5","7.1"
"21","B.Favre","","42","-0.037","-0.034","-0.121","35.7%","41.2","54.2","-13.1","14.9"
"22","D.Brees","","44","0.035","-0.045","-0.123","40.9%","61.5","61.0","0.5","8.8"
"23","M.Sanchez","","45","-0.036","-0.240","-0.240","33.3%","48.8","60.4","-11.5","10.4"
"24","C.Palmer","","38","0.002","-0.194","-0.243","47.4%","58.3","62.6","-4.3","8.1"
"25","S.Bradford","","50","-0.062","-0.265","-0.374","36.0%","51.1","67.5","-16.4","7.0"
"26","J.Delhomme","","27","0.006","-0.294","-0.429","40.7%","59.1","63.5","-4.5","7.7"
"27","M.Schaub","","38","-0.058","-0.405","-0.455","31.6%","47.1","64.1","-17.0","8.1"
"28","J.Clausen","","33","-0.047","-0.672","-0.672","18.2%","47.4","64.8","-17.4","8.6"
"29","T.Collins","","18","-0.031","-1.073","-1.116","27.8%","40.0","58.2","-18.2","6.9"
