"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","C.Palmer","","22","0.478","1.075","1.075","68.2%","76.2","58.9","17.3","12.0"
"2","A.Rodgers","","41","0.324","0.679","0.679","61.0%","67.6","57.2","10.3","11.1"
"3","J.Freeman","","32","0.344","0.507","0.507","59.4%","80.8","57.8","22.9","8.7"
"4","M.Cassel","","39","0.262","0.462","0.462","53.8%","70.6","60.1","10.5","8.2"
"5","S.Hill","","29","0.116","0.324","0.324","48.3%","53.8","62.6","-8.7","7.8"
"6","P.Manning","","35","0.118","0.307","0.307","54.3%","53.3","60.7","-7.4","9.5"
"7","M.Sanchez","","38","0.175","0.259","0.259","60.5%","66.7","60.5","6.2","7.9"
"8","M.Schaub","","35","0.145","0.224","0.224","42.9%","69.7","66.7","3.0","6.7"
"9","J.Flacco","","22","0.170","0.213","0.213","54.5%","63.2","54.7","8.5","11.5"
"10","J.Cutler","","30","0.114","0.229","0.166","40.0%","52.0","54.8","-2.8","13.1"
"11","J.Webb","","35","0.115","0.133","0.133","48.6%","65.4","61.5","3.9","8.8"
"12","S.McGee","","23","0.067","0.093","0.093","39.1%","64.7","66.9","-2.2","6.9"
"13","P.Rivers","","43","0.126","0.125","0.079","55.8%","67.5","61.0","6.5","7.7"
"14","E.Manning","","38","0.032","0.059","0.059","39.5%","53.1","59.3","-6.1","10.9"
"15","S.Bradford","","40","0.123","0.092","0.047","60.0%","75.7","67.5","8.1","8.1"
"16","M.Ryan","","38","-0.016","0.031","0.031","42.1%","51.7","64.7","-13.0","9.3"
"17","B.Roethlisberger","","40","0.121","0.063","0.027","45.0%","71.0","61.2","9.7","9.3"
"18","T.Brady","","33","-0.006","-0.039","-0.039","33.3%","55.6","62.8","-7.2","8.3"
"19","C.Henne","","52","0.041","0.006","-0.041","50.0%","65.9","67.0","-1.1","6.9"
"20","D.Garrard","","49","0.021","-0.015","-0.057","40.8%","57.9","61.4","-3.5","8.7"
"21","D.Brees","","50","0.097","0.022","-0.068","54.0%","74.5","66.4","8.1","7.7"
"22","J.Skelton","","29","-0.086","-0.095","-0.095","31.0%","47.8","68.0","-20.2","8.7"
"23","T.Smith","","25","-0.092","-0.098","-0.098","28.0%","38.9","60.2","-21.3","10.9"
"24","A.Smith","","15","0.064","-0.107","-0.107","33.3%","72.7","65.6","7.2","9.7"
"25","M.Vick","","60","0.032","-0.051","-0.134","45.0%","59.5","59.5","0.1","11.7"
"26","R.Grossman","","42","-0.046","-0.183","-0.195","35.7%","48.7","61.6","-12.9","6.8"
"27","C.Whitehurst","","23","-0.022","-0.217","-0.217","26.1%","61.1","69.9","-8.8","4.2"
"28","J.Campbell","","48","0.047","-0.227","-0.227","45.8%","70.7","67.1","3.6","4.7"
"29","K.Collins","","44","-0.079","-0.170","-0.248","31.8%","37.8","56.6","-18.8","14.0"
"30","C.McCoy","","35","-0.022","-0.253","-0.253","40.0%","51.7","60.8","-9.1","9.5"
"31","J.Kitna","","26","0.006","-0.051","-0.363","38.5%","60.0","64.7","-4.7","7.5"
"32","J.Clausen","","28","-0.066","-0.549","-0.549","25.0%","43.5","63.2","-19.7","7.9"
"33","R.Fitzpatrick","","43","0.014","-0.502","-0.550","34.9%","48.6","53.4","-4.8","11.6"
