"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","T.Brady","","33","0.336","0.620","0.620","54.5%","77.8","62.3","15.5","9.1"
"2","J.Cutler","","29","0.320","0.585","0.585","55.2%","66.7","52.1","14.6","9.0"
"3","S.Bradford","","40","0.232","0.570","0.570","50.0%","59.5","60.2","-0.8","7.6"
"4","M.Cassel","","35","0.276","0.542","0.542","62.9%","71.0","62.2","8.8","8.0"
"5","C.Henne","","35","0.229","0.404","0.404","42.9%","58.6","51.1","7.5","11.8"
"6","E.Manning","","27","0.154","0.302","0.302","51.9%","60.9","61.3","-0.4","11.1"
"7","A.Rodgers","","47","0.216","0.347","0.301","61.7%","74.3","66.0","8.3","7.1"
"8","K.Orton","","46","0.151","0.267","0.267","39.1%","58.5","57.3","1.3","10.5"
"9","M.Ryan","","31","0.231","0.250","0.250","61.3%","85.7","68.9","16.8","6.8"
"10","J.Kitna","","47","0.141","0.251","0.228","55.3%","71.4","70.9","0.5","4.2"
"11","B.Roethlisberger","","43","0.129","0.190","0.190","46.5%","64.5","62.0","2.5","9.6"
"12","P.Rivers","","27","0.196","0.177","0.177","63.0%","82.6","67.0","15.6","5.0"
"13","D.Brees","","44","0.106","0.145","0.145","47.7%","60.5","59.1","1.5","12.7"
"14","B.Favre","","28","0.111","0.143","0.143","50.0%","65.2","62.7","2.6","9.2"
"15","M.Vick","","57","0.148","0.121","0.088","54.4%","67.4","56.8","10.7","8.0"
"16","M.Schaub","","38","0.092","0.033","0.033","42.1%","71.4","64.9","6.5","4.3"
"17","J.Flacco","","41","0.091","0.032","0.017","43.9%","71.4","65.0","6.4","5.8"
"18","R.Fitzpatrick","","50","-0.013","0.005","0.005","40.0%","52.3","63.2","-10.9","8.5"
"19","T.Smith","","26","-0.029","-0.029","-0.029","38.5%","52.4","64.2","-11.8","9.1"
"20","D.Garrard","","48","0.040","-0.044","-0.044","43.8%","58.8","57.5","1.3","7.8"
"21","J.Freeman","","42","-0.031","-0.069","-0.069","42.9%","45.9","56.7","-10.8","9.5"
"22","J.Clausen","","30","0.007","-0.079","-0.079","40.0%","61.5","65.2","-3.6","4.2"
"23","J.Delhomme","","42","0.082","0.027","-0.081","57.1%","75.0","70.0","5.0","5.3"
"24","S.Hill","","54","-0.008","-0.037","-0.112","42.6%","58.7","66.4","-7.7","8.1"
"25","C.Palmer","","45","-0.045","-0.126","-0.126","35.6%","44.7","57.4","-12.6","7.5"
"26","B.Gradkowski","","34","-0.032","-0.131","-0.131","38.2%","53.1","63.3","-10.2","9.0"
"27","D.McNabb","","41","-0.010","-0.147","-0.154","36.6%","60.0","66.2","-6.2","6.3"
"28","M.Hasselbeck","","41","0.011","-0.146","-0.155","48.8%","55.6","57.8","-2.3","11.1"
"29","M.Sanchez","","30","-0.000","-0.210","-0.220","33.3%","57.1","61.9","-4.8","9.6"
"30","P.Manning","","50","0.032","-0.176","-0.287","44.0%","64.6","63.2","1.4","8.5"
"31","R.Smith","","34","0.000","-0.377","-0.379","32.4%","54.8","61.0","-6.2","8.3"
"32","D.Anderson","","37","-0.059","-0.379","-0.440","35.1%","47.1","64.0","-16.9","8.3"
