"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","P.Rivers","","26","0.365","0.750","0.750","57.7%","73.9","60.1","13.8","10.6"
"2","E.Manning","","36","0.333","0.745","0.745","66.7%","65.6","57.2","8.4","10.0"
"3","C.McCoy","","22","0.345","0.566","0.566","63.6%","73.7","53.6","20.1","13.8"
"4","A.Rodgers","","41","0.312","0.536","0.536","61.0%","81.8","66.1","15.7","6.2"
"5","J.Cutler","","37","0.169","0.463","0.427","51.4%","56.7","63.2","-6.5","8.9"
"6","J.Flacco","","34","0.234","0.384","0.384","50.0%","74.1","64.5","9.6","7.2"
"7","J.Freeman","","29","0.102","0.324","0.324","48.3%","50.0","61.3","-11.3","9.4"
"8","M.Ryan","","39","0.172","0.280","0.280","48.7%","66.7","62.6","4.1","8.4"
"9","T.Brady","","40","0.071","0.247","0.247","45.0%","52.8","64.8","-12.0","7.5"
"10","M.Vick","","43","0.179","0.243","0.243","44.2%","63.0","55.0","7.9","9.6"
"11","B.Favre","","55","0.201","0.247","0.230","54.5%","76.6","64.9","11.7","7.7"
"12","M.Sanchez","","43","0.060","0.139","0.139","41.9%","57.9","64.3","-6.4","9.7"
"13","M.Cassel","","46","0.077","0.134","0.134","50.0%","57.1","60.2","-3.1","8.1"
"14","P.Manning","","59","0.090","0.113","0.111","50.8%","60.8","60.0","0.8","10.5"
"15","D.Brees","","44","0.170","0.208","0.110","47.7%","67.5","58.7","8.8","7.3"
"16","M.Schaub","","39","0.071","0.109","0.109","48.7%","65.6","68.1","-2.5","7.4"
"17","M.Stafford","","47","0.030","0.097","0.097","40.4%","55.6","64.6","-9.1","7.6"
"18","R.Fitzpatrick","","55","0.071","0.087","0.062","47.3%","60.8","61.8","-1.0","9.1"
"19","B.Roethlisberger","","30","0.100","0.059","0.059","40.0%","65.4","59.2","6.2","10.0"
"20","D.Anderson","","35","0.029","-0.001","-0.001","34.3%","57.7","60.6","-2.9","10.3"
"21","C.Palmer","","47","0.049","-0.016","-0.016","44.7%","61.1","59.4","1.7","10.9"
"22","J.Campbell","","40","0.041","-0.172","-0.172","35.0%","59.4","56.4","3.0","12.2"
"23","C.Henne","","43","0.028","-0.169","-0.201","41.9%","64.7","64.1","0.6","7.6"
"24","J.Kitna","","34","0.029","-0.122","-0.298","38.2%","63.3","62.4","0.9","7.0"
"25","C.Whitehurst","","25","0.003","-0.458","-0.458","28.0%","52.2","58.6","-6.4","12.3"
"26","T.Pike","","15","-0.028","-0.466","-0.466","26.7%","50.0","62.0","-12.0","6.3"
"27","J.Clausen","","22","-0.065","-0.535","-0.684","18.2%","47.1","66.5","-19.4","5.6"
