"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","D.Garrard","","26","0.424","0.797","0.797","65.4%","81.0","58.7","22.2","9.9"
"2","V.Young","","24","0.233","0.624","0.624","45.8%","47.6","51.0","-3.4","16.8"
"3","T.Smith","","24","0.254","0.534","0.534","54.2%","63.2","57.9","5.2","9.8"
"4","J.Campbell","","32","0.197","0.462","0.462","50.0%","57.7","59.1","-1.4","10.2"
"5","P.Rivers","","42","0.243","0.454","0.454","52.4%","77.1","69.6","7.5","3.6"
"6","J.Freeman","","30","0.212","0.367","0.367","46.7%","72.0","65.6","6.4","8.4"
"7","T.Brady","","29","0.144","0.295","0.295","48.3%","59.3","61.2","-1.9","7.7"
"8","B.Favre","","35","0.202","0.311","0.251","62.9%","71.0","63.4","7.6","7.4"
"9","P.Manning","","49","0.095","0.215","0.215","51.0%","57.8","63.2","-5.4","7.4"
"10","S.Bradford","","41","0.160","0.143","0.143","41.5%","78.1","66.7","11.4","5.6"
"11","K.Orton","","49","0.139","0.150","0.141","44.9%","71.1","63.9","7.2","8.0"
"12","D.Brees","","48","0.164","0.149","0.140","50.0%","77.3","65.5","11.8","5.6"
"13","C.Henne","","41","0.102","0.094","0.094","43.9%","64.9","60.6","4.3","9.4"
"14","J.Kitna","","56","0.101","0.110","0.052","55.4%","69.4","66.5","2.9","8.0"
"15","R.Fitzpatrick","","59","-0.006","0.023","0.023","37.3%","52.2","62.9","-10.8","7.9"
"16","A.Rodgers","","40","-0.046","-0.043","-0.043","40.0%","44.1","58.4","-14.3","10.5"
"17","C.Palmer","","42","-0.054","-0.065","-0.065","38.1%","44.7","59.7","-15.0","10.8"
"18","D.Anderson","","27","0.064","-0.069","-0.078","55.6%","66.7","60.2","6.5","10.6"
"19","M.Stafford","","50","-0.022","-0.079","-0.091","40.0%","57.8","66.6","-8.8","7.0"
"20","M.Cassel","","29","0.009","-0.101","-0.101","41.4%","58.3","61.3","-3.0","9.3"
"21","K.Collins","","16","-0.005","-0.162","-0.162","37.5%","53.3","58.6","-5.3","11.9"
"22","M.Sanchez","","44","-0.075","-0.175","-0.175","29.5%","42.1","60.1","-18.0","12.4"
"23","B.Roethlisberger","","33","-0.001","-0.170","-0.181","42.4%","63.0","67.6","-4.7","7.2"
"24","M.Hasselbeck","","43","-0.068","-0.195","-0.195","32.6%","40.6","57.6","-17.0","12.5"
"25","M.Moore","","41","0.037","-0.242","-0.243","41.5%","62.2","60.4","1.7","10.3"
"26","D.McNabb","","42","-0.000","-0.302","-0.302","31.0%","56.7","62.2","-5.5","8.8"
"27","M.Schaub","","42","-0.028","-0.287","-0.358","45.2%","59.5","70.0","-10.5","4.6"
"28","M.Hall","","18","-0.011","-0.386","-0.836","38.9%","53.3","61.7","-8.4","9.5"
