"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","P.Rivers","","21","0.393","0.724","0.724","61.9%","83.3","62.9","20.4","8.3"
"2","D.Garrard","","27","0.296","0.520","0.520","55.6%","77.3","63.8","13.5","7.2"
"3","A.Rodgers","","23","0.273","0.367","0.367","65.2%","70.6","53.2","17.4","16.5"
"4","P.Manning","","47","0.247","0.420","0.362","63.8%","71.7","61.9","9.9","8.4"
"5","T.Brady","","31","0.183","0.129","0.129","51.6%","82.6","66.0","16.6","5.0"
"6","C.Palmer","","46","0.175","0.200","0.177","52.2%","69.4","59.3","10.1","8.4"
"7","M.Sanchez","","26","0.153","0.272","0.272","50.0%","60.9","59.6","1.2","9.9"
"8","J.Flacco","","43","0.149","0.197","0.197","58.1%","64.9","59.2","5.7","7.6"
"9","D.Brees","","52","0.116","0.208","0.208","55.8%","68.8","69.8","-1.0","5.2"
"10","V.Young","","33","0.115","0.177","0.177","51.5%","60.7","59.8","0.9","11.3"
"11","J.Cutler","","20","0.114","-0.953","-0.953","25.0%","80.0","70.7","9.3","2.6"
"12","K.Orton","","64","0.110","0.100","0.100","48.4%","70.0","64.8","5.2","5.4"
"13","M.Schaub","","31","0.106","0.259","0.259","45.2%","57.1","63.6","-6.4","6.5"
"14","S.Hill","","63","0.104","0.165","0.118","50.8%","64.2","64.4","-0.3","5.8"
"15","C.Henne","","43","0.096","0.078","-0.037","55.8%","74.4","70.1","4.3","5.3"
"16","K.Kolb","","42","0.082","0.093","0.093","50.0%","66.7","66.0","0.7","5.7"
"17","S.Wallace","","34","0.063","0.073","0.073","44.1%","60.0","61.4","-1.4","6.6"
"18","D.McNabb","","26","0.062","0.268","0.234","46.2%","44.4","59.4","-14.9","12.6"
"19","C.Batch","","28","0.053","0.032","0.032","42.9%","57.1","57.7","-0.5","13.2"
"20","J.Clausen","","26","0.040","0.041","0.041","38.5%","61.1","64.6","-3.5","7.4"
"21","M.Ryan","","51","0.029","0.006","0.006","45.1%","60.5","63.7","-3.2","8.1"
"22","B.Gradkowski","","47","0.022","-0.039","-0.051","46.8%","63.2","65.3","-2.1","6.9"
"23","D.Anderson","","17","0.018","-0.538","-0.660","35.3%","58.3","62.7","-4.3","10.6"
"24","A.Smith","","36","0.014","-0.038","-0.060","50.0%","67.7","71.5","-3.7","5.1"
"25","E.Manning","","33","0.004","-0.316","-0.340","36.4%","60.0","65.0","-5.0","7.3"
"26","M.Hasselbeck","","42","-0.008","-0.383","-0.456","35.7%","57.1","64.9","-7.7","8.4"
"27","S.Bradford","","45","-0.013","-0.066","-0.107","42.2%","59.0","66.6","-7.6","5.4"
"28","R.Fitzpatrick","","38","-0.027","-0.209","-0.209","28.9%","46.2","55.8","-9.7","11.9"
"29","M.Hall","","20","-0.027","-0.580","-0.657","35.0%","50.0","63.0","-13.0","7.4"
