"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","M.Vick","","37","0.427","0.931","0.931","62.2%","71.4","55.8","15.6","9.8"
"2","J.Kitna","","26","0.262","0.660","0.660","42.3%","61.9","61.9","-0.0","9.4"
"3","K.Orton","","33","0.287","0.625","0.625","63.6%","66.7","60.4","6.3","9.9"
"4","D.Garrard","","41","0.318","0.534","0.534","73.2%","77.4","60.6","16.8","8.5"
"5","M.Schaub","","38","0.240","0.466","0.466","57.9%","71.0","64.7","6.2","7.1"
"6","T.Brady","","47","0.233","0.410","0.410","55.3%","71.4","63.5","8.0","8.4"
"7","M.Hasselbeck","","39","0.205","0.409","0.409","53.8%","64.7","61.9","2.8","7.9"
"8","J.Freeman","","31","0.238","0.398","0.375","54.8%","75.0","65.5","9.5","8.7"
"9","M.Ryan","","54","0.141","0.265","0.265","50.0%","65.3","65.9","-0.6","7.3"
"10","T.Smith","","40","0.157","0.257","0.257","42.5%","60.7","57.8","3.0","10.3"
"11","M.Sanchez","","51","0.157","0.227","0.227","49.0%","61.4","56.4","5.0","8.5"
"12","J.Flacco","","38","0.150","0.212","0.212","50.0%","64.7","60.0","4.7","9.6"
"13","C.McCoy","","38","0.116","0.212","0.212","52.6%","58.1","59.4","-1.3","6.6"
"14","M.Cassel","","64","0.195","0.313","0.194","48.4%","62.3","56.0","6.3","11.0"
"15","J.Cutler","","40","0.138","0.142","0.142","42.5%","62.9","55.4","7.5","9.3"
"16","C.Henne","","32","0.123","0.080","0.080","40.6%","67.9","59.0","8.9","11.1"
"17","R.Fitzpatrick","","25","0.038","0.076","0.076","36.0%","50.0","56.2","-6.2","11.6"
"18","S.Bradford","","53","0.097","0.059","0.059","45.3%","71.4","65.8","5.7","6.1"
"19","S.Hill","","53","0.022","0.066","0.055","37.7%","58.0","66.4","-8.4","7.3"
"20","E.Manning","","54","0.143","0.155","0.018","48.1%","70.2","62.8","7.4","8.1"
"21","B.Roethlisberger","","58","0.079","0.067","0.008","51.7%","62.5","60.7","1.8","10.1"
"22","P.Manning","","39","-0.006","0.004","0.004","38.5%","55.6","65.1","-9.5","8.4"
"23","V.Young","","22","0.028","-0.038","-0.038","40.9%","50.0","51.1","-1.1","15.2"
"24","J.Clausen","","38","0.005","-0.059","-0.059","39.5%","59.3","63.8","-4.6","5.4"
"25","C.Palmer","","46","0.087","-0.009","-0.080","52.2%","73.8","65.7","8.1","8.1"
"26","D.McNabb","","36","-0.005","-0.049","-0.131","44.4%","54.8","61.5","-6.7","8.4"
"27","K.Collins","","21","-0.085","-0.197","-0.197","28.6%","45.0","65.1","-20.1","8.4"
"28","B.Favre","","36","-0.018","-0.206","-0.206","36.1%","58.1","66.0","-7.9","5.3"
"29","D.Anderson","","50","-0.041","-0.238","-0.257","40.0%","51.1","63.6","-12.5","9.2"
