"RK",TIERS,"PLAYER NAME",TEAM,"POS","BEST","WORST","AVG.","STD.DEV","ECR VS. ADP"
"1",1,"Christian McCaffrey",SF,"RB1","1","3","1.1","0.3","0"
"2",1,"Dalvin Cook",MIN,"RB2","1","10","2.8","0.9","0"
"3",1,"Alvin Kamara",NO,"RB3","1","10","2.8","1.4","0"
"4",1,"Davante Adams",LV,"WR1","4","13","5.9","2.0","+2"
"5",1,"Derrick Henry",TEN,"RB4","2","28","7.4","5.9","-1"
"6",1,"Ezekiel Elliott",FA,"RB5","2","34","7.6","5.0","-1"
"7",1,"Aaron Jones",GB,"RB6","2","23","8.3","3.9","+1"
"8",2,"Austin Ekeler",LAC,"RB7","3","51","9.3","6.8","+2"
"9",2,"Tyreek Hill",MIA,"WR2","5","25","9.9","2.3","+4"
"10",2,"Stefon Diggs",BUF,"WR3","5","23","11.0","2.2","+4"
"11",2,"Saquon Barkley",NYG,"RB8","1","34","11.8","7.0","-2"
"12",2,"DeAndre Hopkins",ARI,"WR4","5","24","12.9","2.3","+4"
"13",2,"Calvin Ridley",JAC,"WR5","6","30","13.1","2.9","+6"
"14",2,"Travis Kelce",KC,"TE1","5","18","16.3","2.4","-7"
"15",2,"Jonathan Taylor",IND,"RB9","3","44","16.7","7.7","-4"
"16",3,"Justin Jefferson",MIN,"WR6","11","33","18.9","5.1","+7"
"17",3,"DK Metcalf",SEA,"WR7","9","37","19.3","5.5","+3"
"18",3,"Antonio Gibson",WAS,"RB10","4","42","20.0","7.0","-1"
"19",3,"Darren Waller",NYG,"TE2","16","46","20.2","4.5","+3"
"20",3,"Nick Chubb",CLE,"RB11","3","42","20.6","7.5","-8"
"21",3,"A.J. Brown",PHI,"WR8","9","37","21.6","6.3","+3"
"22",3,"Keenan Allen",LAC,"WR9","11","46","22.0","5.1","+5"
"23",3,"Joe Mixon",CIN,"RB12","6","57","23.0","8.7","-2"
"24",3,"Allen Robinson II",PIT,"WR10","13","37","24.7","4.5","+7"
"25",3,"Najee Harris",PIT,"RB13","3","149","23.4","11.9","-10"
"26",3,"Patrick Mahomes II",KC,"QB1","18","56","26.8","11.7","-8"
"27",3,"George Kittle",SF,"TE3","17","53","26.9","7.5","-1"
"28",3,"Terry McLaurin",WAS,"WR11","15","43","28.0","4.2","0"
"29",3,"Clyde Edwards-Helaire",KC,"RB14","10","57","29.5","7.1","-4"
"30",3,"CeeDee Lamb",DAL,"WR12","13","64","31.9","7.1","+3"
"31",4,"D'Andre Swift",PHI,"RB15","7","71","33.0","11.2","+6"
"32",4,"Robert Woods",HOU,"WR13","21","51","33.0","5.3","+7"
"33",4,"Amari Cooper",CLE,"WR14","24","55","34.6","5.0","+8"
"34",4,"David Montgomery",DET,"RB16","14","66","36.4","7.8","-4"
"35",4,"Chris Carson",FA,"RB17","14","120","37.1","9.2","-3"
"36",4,"Chris Godwin",TB,"WR15","24","65","37.3","6.0","+6"
"37",4,"Cooper Kupp",LAR,"WR16","21","84","38.1","7.5","+7"
"38",4,"Mike Evans",TB,"WR17","22","58","39.9","5.7","-3"
"39",4,"Diontae Johnson",PIT,"WR18","25","79","40.0","8.5","+12"
"40",4,"James Robinson",NE,"RB18","6","120","40.6","13.8","-6"
"41",4,"DJ Moore",CHI,"WR19","24","72","41.1","7.5","+11"
"42",4,"Josh Allen",BUF,"QB2","19","68","41.7","10.7","-13"
"43",4,"Tyler Lockett",SEA,"WR20","25","75","42.3","8.1","+4"
"44",4,"Julio Jones",FA,"WR21","21","116","43.2","9.6","+1"
"45",4,"Miles Sanders",CAR,"RB19","23","83","46.6","9.2","-7"
"46",4,"Kyler Murray",ARI,"QB3","19","70","50.1","11.0","-6"
"47",4,"Adam Thielen",CAR,"WR22","32","88","50.8","10.1","+3"
"48",4,"Tee Higgins",CIN,"WR23","30","88","51.0","10.3","+16"
"49",4,"Josh Jacobs",LV,"RB20","27","84","52.1","9.0","-13"
"50",5,"T.J. Hockenson",MIN,"TE4","26","92","53.3","10.1","+8"
"51",5,"Mark Andrews",BAL,"TE5","26","94","54.1","11.1","-2"
"52",5,"Brandon Aiyuk",SF,"WR24","35","90","55.3","11.0","+9"
"53",5,"Lamar Jackson",BAL,"QB4","19","105","55.3","11.8","-10"
"54",5,"Mike Davis",FA,"RB21","26","120","55.6","13.0","+2"
"55",5,"Myles Gaskin",MIA,"RB22","23","119","56.6","13.8","-7"
"56",5,"Kyle Pitts",ATL,"TE6","18","246","59.4","19.3","-10"
"57",5,"Darrell Henderson Jr.",FA,"RB23","32","181","60.6","19.3","+2"
"58",5,"Kareem Hunt",FA,"RB24","34","99","61.1","10.2","-1"
"59",5,"Dak Prescott",DAL,"QB5","19","114","61.8","10.9","-4"
"60",5,"Chase Claypool",CHI,"WR25","39","148","64.7","13.6","+8"
"61",5,"Jerry Jeudy",DEN,"WR26","32","111","65.0","15.2","+11"
"62",5,"Chase Edmonds",TB,"RB25","32","130","67.0","14.4","0"
"63",5,"JuJu Smith-Schuster",NE,"WR27","39","140","67.1","13.3","+6"
"64",5,"Damien Harris",BUF,"RB26","42","143","67.2","15.8","+7"
"65",5,"Odell Beckham Jr.",BAL,"WR28","41","142","67.5","14.3","+1"
"66",5,"Russell Wilson",DEN,"QB6","38","103","68.9","9.1","-12"
"67",5,"Chosen Anderson",MIA,"WR29","33","122","67.0","14.5","+9"
"68",5,"Tyler Boyd",CIN,"WR30","48","125","70.8","13.1","+19"
"69",5,"Aaron Rodgers",NYJ,"QB7","53","105","72.3","10.1","-16"
"70",5,"Javonte Williams",DEN,"RB27","22","272","69.9","20.9","-10"
"71",5,"Kenny Golladay",FA,"WR31","39","155","72.9","17.9","+3"
"72",5,"Courtland Sutton",DEN,"WR32","41","148","73.0","14.2","+6"
"73",5,"Ja'Marr Chase",CIN,"WR33","41","223","73.7","20.0","0"
"74",5,"Justin Herbert",LAC,"QB8","52","105","77.4","9.9","-11"
"75",5,"Raheem Mostert",MIA,"RB28","42","168","78.2","16.7","-8"
"76",6,"Brandin Cooks",DAL,"WR34","45","148","80.1","16.0","+14"
"77",6,"Noah Fant",SEA,"TE7","53","133","81.3","16.0","+4"
"78",6,"Deebo Samuel",SF,"WR35","38","169","82.9","17.2","+6"
"79",6,"Logan Thomas",WAS,"TE8","51","153","83.4","20.8","+1"
"80",6,"Corey Davis",NYJ,"WR36","49","183","83.9","19.2","+14"
"81",6,"Tom Brady",FA,"QB9","54","114","86.2","11.4","-11"
"82",6,"Melvin Gordon III",FA,"RB29","40","181","87.5","15.7","-3"
"83",6,"Laviska Shenault Jr.",CAR,"WR37","45","293","87.5","22.6","+6"
"84",6,"Ryan Tannehill",TEN,"QB10","53","114","89.9","10.2","+8"
"85",6,"Antonio Brown",FA,"WR38","39","212","86.8","22.0","+8"
"86",6,"Ronald Jones II",DAL,"RB30","57","156","92.1","17.1","+2"
"87",6,"Trey Sermon",PHI,"RB31","47","364","90.0","28.3","-4"
"88",6,"DJ Chark Jr.",CAR,"WR39","43","302","93.7","26.0","+10"
"89",6,"DeVonta Smith",PHI,"WR40","33","229","91.4","22.2","-14"
"90",6,"Jalen Hurts",PHI,"QB11","56","154","94.4","12.4","+5"
"91",6,"Dallas Goedert",PHI,"TE9","53","161","97.2","18.8","+5"
"92",6,"Matthew Stafford",LAR,"QB12","68","131","97.7","9.7","-7"
"93",6,"Jarvis Landry",FA,"WR41","55","205","96.9","19.0","+6"
"94",6,"Robert Tonyan",CHI,"TE10","63","165","99.5","16.7","-8"
"95",6,"William Fuller V",FA,"WR42","50","206","95.0","20.7","+12"
"96",6,"James Conner",ARI,"RB32","57","185","101.6","18.5","+1"
"97",6,"Tyler Higbee",LAR,"TE11","62","209","101.5","22.3","+14"
"98",6,"Kenyan Drake",FA,"RB33","60","148","104.2","16.2","+5"
"99",6,"Zack Moss",IND,"RB34","60","183","107.0","19.0","+5"
"100",6,"Leonard Fournette",FA,"RB35","63","181","107.2","19.8","-18"
"101",6,"Jamaal Williams",NO,"RB36","69","188","107.3","20.1","+12"
"102",6,"Joe Burrow",CIN,"QB13","70","172","107.8","12.4","+8"
"103",6,"Michael Pittman Jr.",IND,"WR43","72","196","108.0","22.4","-1"
"104",6,"Nyheim Hines",BUF,"RB37","69","189","108.3","19.9","+20"
"105",6,"Mike Williams",LAC,"WR44","65","218","108.5","21.7","+15"
"106",6,"Michael Carter",NYJ,"RB38","55","337","104.0","28.2","-15"
"107",7,"Mike Gesicki",NE,"TE12","63","161","111.6","16.8","+1"
"108",7,"Marvin Jones Jr.",DET,"WR45","58","205","112.0","24.0","+10"
"109",7,"Jonnu Smith",ATL,"TE13","63","178","113.5","19.8","+12"
"110",7,"Curtis Samuel",WAS,"WR46","67","268","112.5","29.1","+6"
"111",7,"AJ Dillon",GB,"RB39","71","193","114.9","21.1","-10"
"112",7,"Michael Gallup",DAL,"WR47","74","216","112.7","20.6","+3"
"113",7,"Devin Singletary",HOU,"RB40","80","171","116.2","15.6","-1"
"114",7,"Matt Ryan",FA,"QB14","66","221","121.2","17.0","+26"
"115",7,"Darnell Mooney",CHI,"WR48","67","210","119.2","22.4","+14"
"116",7,"Trevor Lawrence",JAC,"QB15","90","212","122.8","18.9","+12"
"117",7,"Kirk Cousins",MIN,"QB16","102","178","126.3","18.1","+36"
"118",7,"Tony Pollard",DAL,"RB41","70","191","122.4","19.4","+14"
"119",7,"Jaylen Waddle",MIA,"WR49","48","298","122.6","28.7","-14"
"120",7,"James White",FA,"RB42","76","188","122.7","21.6","+28"
"121",7,"Michael Thomas",NO,"WR50","16","285","121.6","42.8","-44"
"122",7,"David Johnson",FA,"RB43","60","238","126.5","28.6","+9"
"123",7,"J.D. McKissic",FA,"RB44","71","189","128.3","21.8","+15"
"124",7,"Marquise Brown",ARI,"WR51","81","210","133.5","25.3","-2"
"125",7,"DeVante Parker",NE,"WR52","81","220","133.8","27.3","+9"
"126",7,"Sony Michel",FA,"RB45","61","293","129.4","33.5","-12"
"127",7,"Tua Tagovailoa",MIA,"QB17","95","237","137.2","25.4","+27"
"128",7,"Baker Mayfield",TB,"QB18","87","274","138.4","26.6","+8"
"129",7,"Phillip Lindsay",FA,"RB46","84","245","135.0","22.9","+16"
"130",7,"Jakobi Meyers",LV,"WR53","55","244","137.7","41.6","+13"
"131",7,"Hunter Henry",NE,"TE14","90","255","140.4","27.1","+19"
"132",7,"Rob Gronkowski",FA,"TE15","63","267","143.7","24.6","-7"
"133",7,"Russell Gage",TB,"WR54","71","243","142.4","33.4","+13"
"134",7,"Evan Engram",JAC,"TE16","69","246","138.3","23.9","+22"
"135",7,"Gerald Everett",LAC,"TE17","87","258","144.6","29.5","+42"
"136",7,"Giovani Bernard",FA,"RB47","80","283","144.4","30.6","+33"
"137",7,"Ryan Fitzpatrick",FA,"QB19","95","284","149.1","28.2","+41"
"138",7,"Cole Beasley",FA,"WR55","65","344","145.1","34.1","+4"
"139",7,"Ben Roethlisberger",FA,"QB20","105","275","150.2","30.1","+20"
"140",7,"Elijah Moore",CLE,"WR56","72","333","141.1","42.0","+4"
"141",8,"Cole Kmet",CHI,"TE18","94","273","150.3","27.0","+42"
"142",8,"Austin Hooper",LV,"TE19","78","258","155.0","28.3","+25"
"143",8,"Mecole Hardman Jr.",NYJ,"WR57","86","229","153.1","29.6","-10"
"144",8,"Henry Ruggs III",FA,"WR58","90","244","156.8","27.3","-14"
"145",8,"Tevin Coleman",FA,"RB48","84","322","159.3","32.3","+18"
"146",8,"Sterling Shepard",NYG,"WR59","88","243","155.7","32.7","+20"
"147",8,"Justin Fields",CHI,"QB21","91","334","160.1","44.5","-8"
"148",8,"Alexander Mattison",MIN,"RB49","110","257","159.0","22.2","+3"
"149",8,"Jameis Winston",NO,"QB22","91","345","165.1","43.5","+15"
"150",8,"Nelson Agholor",BAL,"WR60","96","262","167.5","29.5","+20"
"151",8,"Derek Carr",NO,"QB23","105","275","166.1","30.9","+30"
"152",8,"Blake Jarwin",FA,"TE20","92","282","162.2","30.4","+58"
"153",8,"Jared Cook",FA,"TE21","92","348","164.8","37.3","+8"
"154",8,"Jalen Reagor",MIN,"WR61","93","285","167.6","29.1","+28"
"155",8,"Zach Ertz",ARI,"TE22","108","273","167.3","33.0","+5"
"156",8,"Los Angeles Rams",LAR,"DST1","130","249","147.1","14.3","-50"
"157",8,"Rondale Moore",ARI,"WR62","97","356","169.8","42.2","+16"
"158",8,"Pittsburgh Steelers",PIT,"DST2","135","250","152.4","19.1","-49"
"159",8,"Anthony Firkser",FA,"TE23","92","366","178.4","42.7","+48"
"160",8,"Zach Wilson",NYJ,"QB24","103","338","184.4","38.4","+29"
"161",8,"Sam Darnold",SF,"QB25","116","318","182.9","37.3","+44"
"162",8,"Daniel Jones",NYG,"QB26","95","331","181.2","38.6","+37"
"163",8,"Trey Lance",SF,"QB27","95","358","179.1","55.7","-16"
"164",8,"Carson Wentz",FA,"QB28","106","333","183.2","42.8","+63"
"165",8,"Emmanuel Sanders",FA,"WR63","107","293","179.5","30.0","+28"
"166",8,"Baltimore Ravens",BAL,"DST3","137","268","160.8","16.7","-43"
"167",8,"Bryan Edwards",NO,"WR64","79","339","181.8","36.6","+34"
"168",8,"Parris Campbell",NYG,"WR65","113","315","186.8","31.5","+46"
"169",8,"Terrace Marshall Jr.",CAR,"WR66","97","343","175.4","41.1","+18"
"170",8,"Washington Commanders",WAS,"DST4","136","279","160.9","21.1","-53"
"171",8,"Marquez Callaway",DEN,"WR67","48","381","132.0","49.0","-52"
"172",8,"Gabe Davis",BUF,"WR68","96","309","184.0","31.6","+25"
"173",8,"Tampa Bay Buccaneers",TB,"DST5","138","258","167.8","22.0","-73"
"174",8,"Rashaad Penny",PHI,"RB50","127","331","181.9","29.9","+12"
"175",8,"Jamison Crowder",NYG,"WR69","99","297","181.6","35.5","+46"
"176",8,"San Francisco 49ers",SF,"DST6","140","251","171.4","18.9","-41"
"177",8,"Kenneth Gainwell",PHI,"RB51","83","350","186.7","43.6","-1"
"178",8,"Adam Trautman",DEN,"TE24","106","347","183.9","46.2","+40"
"179",8,"Carlos Hyde",FA,"RB52","120","324","186.5","40.3","+74"
"180",8,"Justin Tucker",BAL,"K1","161","261","174.5","10.7","-53"
"181",8,"Indianapolis Colts",IND,"DST7","145","278","178.6","23.9","-32"
"182",9,"Darrel Williams",FA,"RB53","126","317","188.2","34.0","+24"
"183",9,"Rashod Bateman",BAL,"WR70","97","363","191.4","42.9","+45"
"184",9,"Tre'Quan Smith",NO,"WR71","96","290","194.4","33.8","+45"
"185",9,"Eric Ebron",FA,"TE25","127","349","192.8","33.8","+24"
"186",9,"Harrison Butker",KC,"K2","156","262","180.7","10.5","-60"
"187",9,"Damien Williams",FA,"RB54","123","334","192.7","43.0","+37"
"188",9,"Younghoe Koo",ATL,"K3","162","263","189.4","17.1","-47"
"189",9,"New England Patriots",NE,"DST8","140","254","188.8","18.5","-34"
"190",9,"Christian Kirk",JAC,"WR72","124","354","199.1","27.5","+30"
"191",9,"Amon-Ra St. Brown",DET,"WR73","86","339","199.7","41.6","+20"
"192",9,"Buffalo Bills",BUF,"DST9","145","273","191.9","20.8","-55"
"193",9,"Malcolm Brown",FA,"RB55","110","298","193.7","38.7","+37"
"194",9,"Salvon Ahmed",MIA,"RB56","120","333","196.0","32.6","+72"
"195",9,"A.J. Green",FA,"WR74","97","304","204.6","28.4","-1"
"196",9,"Justin Jackson",FA,"RB57","123","336","205.1","40.0","+72"
"197",9,"Rhamondre Stevenson",NE,"RB58","109","366","189.0","51.6","-32"
"198",9,"Ty'Son Williams",ARI,"RB59","42","342","135.6","64.5","-3"
"199",9,"Greg Zuerlein",NYJ,"K4","163","287","198.6","15.9","-24"
"200",9,"Tyrell Williams",FA,"WR75","74","370","200.6","51.5","-16"
"201",9,"Kansas City Chiefs",KC,"DST10","159","312","202.9","22.0","-21"
"202",9,"New Orleans Saints",NO,"DST11","152","320","204.5","21.9","-17"
"203",9,"Jason Sanders",MIA,"K5","171","265","209.0","13.7","-45"
"204",9,"Boston Scott",PHI,"RB60","120","357","208.5","39.1","+42"
"205",9,"Denver Broncos",DEN,"DST12","145","303","211.0","26.9","-48"
"206",9,"Ty Johnson",FA,"RB61","100","374","204.0","54.7","+16"
"207",9,"Hayden Hurst",CAR,"TE26","133","305","214.8","39.1","+54"
"208",9,"T.Y. Hilton",FA,"WR76","95","323","201.1","45.7","+15"
"209",9,"Randall Cobb",NYJ,"WR77","97","367","213.8","37.6","-13"
"210",9,"Jared Goff",DET,"QB29","95","334","236.3","42.2","+35"
"211",9,"Mark Ingram II",FA,"RB62","123","356","216.7","46.0","+1"
"212",9,"Darius Slayton",NYG,"WR78","102","340","213.9","28.8","+126"
"213",9,"Sammy Watkins",FA,"WR79","99","372","220.4","32.8","+31"
"214",9,"Cleveland Browns",CLE,"DST13","152","303","216.8","29.4","-46"
"215",9,"Marquez Valdes-Scantling",KC,"WR80","141","315","221.0","30.8","+23"
"216",9,"Miami Dolphins",MIA,"DST14","159","292","210.6","24.5","-28"
"217",9,"Tyler Bass",BUF,"K6","160","331","219.9","26.8","-65"
"218",9,"Chuba Hubbard",CAR,"RB63","123","357","216.7","41.8","-47"
"219",9,"Rodrigo Blankenship",FA,"K7","179","309","223.7","18.5","-45"
"220",9,"Marlon Mack",FA,"RB64","134","368","217.4","43.2","+11"
"221",9,"Los Angeles Chargers",LAC,"DST15","159","345","223.2","22.0","+16"
"222",9,"Matt Prater",ARI,"K8","171","330","225.7","14.6","-24"
"223",9,"Ryan Succop",FA,"K9","166","289","227.0","23.9","-61"
"224",9,"Chicago Bears",CHI,"DST16","145","318","227.5","24.9","-7"
"225",9,"Tarik Cohen",FA,"RB65","85","356","200.9","62.1","-10"
"226",9,"Robbie Gould",FA,"K10","171","296","229.9","16.3","-7"
"227",9,"Dawson Knox",BUF,"TE27","139","329","233.3","34.1","+58"
"228",9,"Jason Myers",SEA,"K11","183","290","231.6","13.9","-38"
"229",9,"Teddy Bridgewater",FA,"QB30","131","361","242.0","46.5","+22"
"230",9,"Latavius Murray",BUF,"RB66","104","363","193.1","62.6","-39"
"231",9,"Allen Lazard",NYJ,"WR81","129","343","224.5","32.9","+4"
"232",9,"Green Bay Packers",GB,"DST17","152","311","236.2","20.7","-32"
"233",9,"Mac Jones",NE,"QB31","118","382","219.1","50.8","-61"
"234",9,"Darrynton Evans",FA,"RB67","149","362","227.5","44.5","+21"
"235",9,"Jerick McKinnon",KC,"RB68","130","345","223.8","42.1","+8"
"236",9,"Seattle Seahawks",SEA,"DST18","159","315","243.1","22.1","-23"
"237",9,"KJ Hamler",DEN,"WR82","147","346","234.1","28.4","+83"
"238",9,"Minnesota Vikings",MIN,"DST19","164","318","245.4","21.7","-12"
"239",9,"Hunter Renfrow",LV,"WR83","124","333","236.8","33.3","+23"
"240",10,"Wayne Gallman Jr.",FA,"RB69","126","386","222.3","53.8","+39"
"241",10,"Mason Crosby",FA,"K12","183","308","246.4","17.6","-49"
"242",10,"Dan Arnold",PHI,"TE28","121","368","244.1","41.2","+58"
"243",10,"O.J. Howard",LV,"TE29","130","388","246.3","36.2","+5"
"244",10,"Brandon McManus",FA,"K13","186","309","260.3","21.8","-36"
"245",10,"Van Jefferson",LAR,"WR84","157","333","240.9","29.6","+78"
"246",10,"Daniel Carlson",LV,"K14","176","308","257.8","22.0","-67"
"247",10,"Chris Herndon IV",FA,"TE30","135","349","247.5","43.4","+88"
"248",10,"Joshua Kelley",LAC,"RB70","141","364","235.6","40.7","+51"
"249",10,"Devontae Booker",FA,"RB71","134","363","236.8","49.1","-16"
"250",10,"Nico Collins",HOU,"WR85","147","375","240.7","45.5","+6"
"251",10,"DeSean Jackson",FA,"WR86","159","366","249.6","31.2","+45"
"252",10,"Josh Reynolds",DET,"WR87","183","323","246.3","30.6","+110"
"253",10,"Philadelphia Eagles",PHI,"DST20","165","323","263.0","26.1","+34"
"254",10,"Tim Patrick",DEN,"WR88","174","366","254.2","32.9","+133"
"255",10,"Jake Elliott",PHI,"K15","183","339","273.2","27.1","+39"
"256",10,"Chris Boswell",PIT,"K16","213","308","273.7","20.8","-14"
"257",10,"Denzel Mims",NYJ,"WR89","123","378","247.6","48.3","+32"
"258",10,"Kadarius Toney",KC,"WR90","164","363","259.7","36.4","-9"
"259",10,"Jimmy Garoppolo",LV,"QB32","129","391","287.1","48.6","+13"
"260",10,"Arizona Cardinals",ARI,"DST21","166","330","272.4","33.0","-26"
"261",10,"Dustin Hopkins",LAC,"K17","179","332","283.2","24.1","+15"
"262",10,"New York Giants",NYG,"DST22","164","329","272.5","27.4","+13"
"263",10,"Tennessee Titans",TEN,"DST23","176","337","278.8","25.4","-38"
"264",10,"Benny Snell Jr.",FA,"RB72","146","382","253.1","49.1","-6"
"265",10,"Tony Jones Jr.",DEN,"RB73","108","350","186.0","56.6","-49"
"266",10,"Matt Gay",IND,"K18","192","347","256.8","36.9","-64"
"267",10,"Jimmy Graham",FA,"TE31","142","381","272.5","36.0","+3"
"268",10,"Anthony Miller",PIT,"WR91","196","379","256.5","35.4","+49"
"269",10,"Josh Lambo",FA,"K19","179","342","289.0","23.1","-4"
"270",10,"New York Jets",NYJ,"DST24","166","347","293.3","24.7","+104"
"271",10,"Matt Breida",NYG,"RB74","168","382","265.4","37.4","+135"
"272",10,"Jack Doyle",FA,"TE32","161","356","271.3","34.3","+108"
"273",10,"Le'Veon Bell",FA,"RB75","80","353","202.1","70.3","-33"
"274",10,"Samaje Perine",DEN,"RB76","146","362","253.2","46.3","+52"
"275",10,"Tyrod Taylor",NYG,"QB33","153","379","280.7","44.0","+74"
"276",10,"Quintez Cephus",DET,"WR92","153","361","266.5","36.2","+107"
"277",10,"James Washington",NO,"WR93","206","383","269.6","28.3","+132"
"278",10,"Anthony McFarland Jr.",PIT,"RB77","177","388","270.7","40.1","+19"
"279",10,"Wil Lutz",NO,"K20","176","353","235.1","42.3","-43"
"280",10,"Zach Pascal",ARI,"WR94","124","363","268.4","38.1","+116"
"281",10,"Dallas Cowboys",DAL,"DST25","200","341","300.1","23.4","-22"
"282",10,"Taysom Hill",NO,"TE33","116","385","305.6","39.0","-19"
"283",10,"Donovan Peoples-Jones",CLE,"WR95","147","373","270.8","45.0","-12"
"284",10,"Graham Gano",NYG,"K21","192","353","295.1","27.0","-52"
"285",10,"La'Mical Perine",KC,"RB78","177","364","272.8","44.3","+30"
"286",10,"Rashard Higgins",FA,"WR96","197","372","281.1","30.6","+90"
"287",10,"Jacksonville Jaguars",JAC,"DST26","201","347","309.7","23.4","+8"
"288",10,"Amari Rodgers",HOU,"WR97","175","395","278.0","42.2","-34"
"289",10,"Ka'imi Fairbairn",HOU,"K22","213","353","283.9","32.9","+1"
"290",10,"Kendrick Bourne",NE,"WR98","148","371","278.1","37.6","+81"
"291",10,"Jeff Wilson Jr.",MIA,"RB79","130","375","265.3","57.3","-11"
"292",10,"Dyami Brown",WAS,"WR99","148","377","256.7","48.8","+73"
"293",10,"Atlanta Falcons",ATL,"DST27","207","355","314.7","24.4","+70"
"294",10,"Pat Freiermuth",PIT,"TE34","121","377","266.3","54.8","-90"
"295",10,"Keelan Cole Sr.",LV,"WR100","176","402","279.6","41.0","+104"
"296",10,"Dalton Schultz",HOU,"TE35","133","360","267.5","38.2","-18"
"297",10,"Kyle Rudolph",FA,"TE36","194","372","292.4","35.0","+171"
"298",11,"Breshad Perriman",FA,"WR101","141","395","256.9","53.8","+21"
"299",11,"DeeJay Dallas",SEA,"RB80","186","380","292.4","32.1","+155"
"300",11,"Carolina Panthers",CAR,"DST28","200","345","290.0","32.5","-61"
"301",11,"Preston Williams",FA,"WR102","198","395","283.2","41.2","+112"
"302",11,"Gus Edwards",BAL,"RB81","36","385","96.1","83.9","-237"
"303",11,"Dee Eskridge",SEA,"WR103","172","369","276.3","39.5","+82"
"304",11,"John Brown",FA,"WR104","122","395","233.5","69.2","-30"
"305",11,"Drew Lock",SEA,"QB34","178","382","321.9","37.5","+70"
"306",11,"Joshua Palmer",LAC,"WR105","138","396","260.8","51.4","-46"
"307",11,"Cairo Santos",CHI,"K23","209","351","299.4","26.5","-38"
"308",11,"Andy Dalton",CAR,"QB35","215","385","322.8","34.6","-10"
"309",11,"Ke'Shawn Vaughn",TB,"RB82","170","385","288.9","48.4","+77"
"310",11,"Jalen Richard",FA,"RB83","193","368","291.6","32.4","+67"
"311",11,"Austin Seibert",FA,"K24","213","353","312.6","24.6","-29"
"312",11,"N'Keal Harry",FA,"WR106","210","394","296.0","35.1","+98"
"313",11,"Rex Burkhead",FA,"RB84","199","388","299.3","31.9","+167"
"314",11,"Kalen Ballage",FA,"RB85","187","379","310.2","35.0","+74"
"315",11,"Jordan Akins",CLE,"TE37","153","383","266.4","48.7","-42"
"316",11,"Scotty Miller",ATL,"WR107","229","394","309.4","31.9","+50"
"317",11,"Mo Alie-Cox",IND,"TE38","161","383","268.9","46.4","+53"
"318",11,"Michael Badgley",DET,"K25","202","344","253.1","24.2","-32"
"319",11,"Eno Benjamin",NO,"RB86","193","392","310.4","34.0","+59"
"320",11,"Tyler Conklin",NYJ,"TE39","137","380","249.5","57.6","+41"
"321",11,"Larry Rountree III",LAC,"RB87","132","386","285.8","55.7","-20"
"322",11,"Demarcus Robinson",FA,"WR108","173","382","278.6","46.1","-8"
"323",11,"Joey Slye",WAS,"K26","171","353","277.6","25.6","-10"
"324",11,"Byron Pringle",FA,"WR109","184","393","283.0","48.7","-31"
"325",11,"Donald Parham Jr.",LAC,"TE40","173","382","286.7","45.0","-1"
"326",11,"Jermar Jefferson",DET,"RB88","187","380","314.5","35.3","+108"
"327",11,"Deshaun Watson",CLE,"QB36","111","396","312.7","59.4","-124"
"328",11,"Keke Coutee",FA,"WR110","216","395","289.8","30.6","+23"
"329",11,"Jaret Patterson",WAS,"RB89","145","387","287.7","53.8","-19"
"330",11,"Chris Evans",CIN,"RB90","149","386","284.6","53.2","+29"
