"RK",TIERS,"PLAYER NAME",TEAM,"POS","BEST","WORST","AVG.","STD.DEV","ECR VS. ADP"
"29",4,"Mike Evans",TB,"WR12","13","67","31.3","8.5","-3"
"30",4,"Lamar Jackson",BAL,"QB2","13","61","32.4","10.5","-7"
"31",4,"Odell Beckham Jr.",BAL,"WR13","12","67","33.1","8.2","0"
"32",4,"Robert Woods",HOU,"WR14","15","81","34.1","10.1","+13"
"33",4,"Amari Cooper",CLE,"WR15","16","65","35.4","7.0","+2"
"34",4,"Mark Andrews",BAL,"TE3","18","121","36.5","14.3","+7"
"35",5,"James Conner",ARI,"RB15","10","83","37.0","11.3","-1"
"36",5,"Cooper Kupp",LAR,"WR16","15","62","35.5","9.0","+2"
"37",5,"Calvin Ridley",JAC,"WR17","15","99","38.0","10.0","+7"
"38",5,"Todd Gurley II",FA,"RB16","10","104","39.2","12.1","-9"
"39",5,"Chris Carson",FA,"RB17","20","98","39.2","10.8","-12"
"40",5,"A.J. Brown",PHI,"WR18","15","73","40.0","8.9","+2"
"41",5,"Zach Ertz",ARI,"TE4","18","63","41.3","10.2","-1"
"42",5,"DJ Chark Jr.",CAR,"WR19","15","88","42.4","9.9","+10"
"43",5,"Terry McLaurin",WAS,"WR20","13","73","44.2","9.5","+13"
"44",5,"Keenan Allen",LAC,"WR21","24","75","44.2","10.5","+3"
"45",5,"Tyler Lockett",SEA,"WR22","24","74","45.7","8.7","+3"
"46",5,"Le'Veon Bell",FA,"RB18","20","83","45.9","11.2","-9"
"47",5,"David Johnson",FA,"RB19","20","116","46.4","12.9","-11"
"48",5,"Melvin Gordon III",FA,"RB20","22","84","47.4","10.1","-9"
"49",5,"DK Metcalf",SEA,"WR23","27","96","51.1","10.9","0"
"50",5,"Jonathan Taylor",IND,"RB21","23","132","51.1","16.4","-7"
"51",5,"Courtland Sutton",DEN,"WR24","22","137","52.4","13.9","-5"
"52",6,"Dak Prescott",DAL,"QB3","19","87","55.0","7.0","-1"
"53",6,"Darren Waller",NYG,"TE5","26","191","56.1","16.8","+5"
"54",6,"DeVante Parker",NE,"WR25","32","124","58.5","13.6","+10"
"55",6,"Mark Ingram II",FA,"RB22","28","119","59.5","15.3","0"
"56",6,"Russell Wilson",DEN,"QB4","38","87","60.2","6.3","+7"
"57",6,"T.Y. Hilton",FA,"WR26","24","109","59.0","11.2","0"
"58",6,"Kareem Hunt",FA,"RB23","28","120","60.8","12.1","+1"
"59",6,"Deshaun Watson",CLE,"QB5","38","95","62.8","8.1","+2"
"60",6,"Kyler Murray",ARI,"QB6","38","114","63.9","10.5","0"
"61",6,"Stefon Diggs",BUF,"WR27","36","111","62.5","10.9","+4"
"62",6,"Tyler Boyd",CIN,"WR28","29","201","64.9","16.8","+10"
"63",6,"Jarvis Landry",FA,"WR29","25","99","67.0","11.4","+7"
"64",6,"Michael Gallup",DAL,"WR30","39","109","68.6","12.1","+9"
"65",6,"Raheem Mostert",MIA,"RB24","34","156","69.4","18.4","-12"
"66",6,"Cam Akers",LAR,"RB25","22","128","68.8","17.1","-12"
"67",6,"Julian Edelman",FA,"WR31","25","148","70.8","14.7","+8"
"68",6,"James White",FA,"RB26","31","133","69.5","16.5","+9"
"69",6,"Marquise Brown",ARI,"WR32","33","124","69.8","13.4","-1"
"70",6,"Evan Engram",JAC,"TE6","26","136","72.5","18.8","+1"
"71",6,"A.J. Green",FA,"WR33","29","214","73.7","17.9","-2"
"72",6,"Leonard Fournette",FA,"RB27","10","143","71.7","26.1","-10"
"73",6,"Devin Singletary",HOU,"RB28","41","143","75.2","15.3","-23"
"74",7,"William Fuller V",FA,"WR34","38","194","78.2","19.7","0"
"75",7,"David Montgomery",DET,"RB29","42","190","77.4","21.5","-9"
"76",7,"Tarik Cohen",FA,"RB30","44","177","77.5","21.8","+9"
"77",7,"Josh Allen",BUF,"QB7","47","123","79.7","13.3","+14"
"78",7,"Matt Ryan",FA,"QB8","54","120","79.9","11.8","+3"
"79",7,"Marvin Jones Jr.",DET,"WR35","50","143","80.0","11.8","+10"
"80",7,"D'Andre Swift",PHI,"RB31","40","134","80.8","17.1","-13"
"81",7,"Hunter Henry",NE,"TE7","46","136","83.9","18.5","+3"
"82",7,"Tyler Higbee",LAR,"TE8","46","232","84.5","27.8","-3"
"83",7,"Brandin Cooks",DAL,"WR36","42","181","87.6","20.7","+3"
"84",7,"Diontae Johnson",PIT,"WR37","46","169","89.6","18.7","+12"
"85",7,"Jamison Crowder",NYG,"WR38","49","196","88.0","18.9","+16"
"86",7,"Carson Wentz",FA,"QB9","51","150","91.7","14.8","+16"
"87",7,"Drew Brees",FA,"QB10","61","133","92.1","13.6","-7"
"88",7,"Hayden Hurst",CAR,"TE9","53","242","90.2","26.2","+17"
"89",7,"Antonio Gibson",WAS,"RB32","40","273","87.8","42.5","+8"
"90",7,"Christian Kirk",JAC,"WR39","45","207","93.3","19.4","+8"
"91",7,"Tom Brady",FA,"QB11","54","151","95.3","15.7","-13"
"92",7,"Matthew Stafford",LAR,"QB12","52","150","101.5","13.9","+17"
"93",7,"Phillip Lindsay",FA,"RB33","49","225","98.5","20.3","-5"
"94",7,"Sterling Shepard",NYG,"WR40","58","212","98.5","20.4","+10"
"95",7,"J.K. Dobbins",BAL,"RB34","47","187","101.5","21.4","-12"
"96",7,"Jordan Howard",FA,"RB35","57","175","100.4","15.3","-6"
"97",7,"Deebo Samuel",SF,"WR41","45","283","100.1","29.6","-15"
"98",8,"Aaron Rodgers",NYJ,"QB13","66","165","106.2","17.0","-6"
"99",8,"Matt Breida",NYG,"RB36","59","168","103.2","18.5","-4"
"100",8,"John Brown",FA,"WR42","72","194","106.6","19.8","+17"
"101",8,"CeeDee Lamb",DAL,"WR43","64","195","106.8","23.9","-1"
"102",8,"Ronald Jones II",DAL,"RB37","51","298","108.0","26.9","-15"
"103",8,"Zack Moss",IND,"RB38","51","186","106.5","22.4","-4"
"104",8,"Emmanuel Sanders",FA,"WR44","75","196","109.7","21.2","+2"
"105",8,"Darius Slayton",NYG,"WR45","36","206","110.2","21.8","+8"
"106",8,"Mike Gesicki",NE,"TE10","53","209","113.5","25.6","+31"
"107",8,"Anthony Miller",PIT,"WR46","73","206","110.8","22.9","+29"
"108",8,"Preston Williams",FA,"WR47","49","208","112.2","24.0","+14"
"109",8,"Jared Cook",FA,"TE11","63","232","114.3","24.8","-6"
"110",8,"Austin Hooper",LV,"TE12","63","207","116.0","22.3","+9"
"111",8,"Jerry Jeudy",DEN,"WR48","58","293","116.8","26.6","+1"
"112",8,"Cam Newton",FA,"QB14","61","381","119.1","38.2","+39"
"113",8,"Daniel Jones",NYG,"QB15","61","197","120.6","21.3","+12"
"114",8,"Latavius Murray",BUF,"RB39","83","218","117.8","18.0","-6"
"115",8,"Ben Roethlisberger",FA,"QB16","78","172","121.2","16.8","+13"
"116",8,"Rob Gronkowski",FA,"TE13","53","236","116.8","27.4","-40"
"117",8,"Marlon Mack",FA,"RB40","72","272","121.2","26.4","-24"
"118",8,"Tevin Coleman",FA,"RB41","84","185","119.2","17.0","-7"
"119",8,"Jared Goff",DET,"QB17","72","197","123.6","17.7","+22"
"120",8,"Henry Ruggs III",FA,"WR49","74","363","122.0","36.1","-4"
"121",8,"T.J. Hockenson",MIN,"TE14","69","260","124.8","26.4","+9"
"122",8,"Kerryon Johnson",FA,"RB42","71","224","121.5","23.4","-28"
"123",8,"Noah Fant",SEA,"TE15","67","182","126.3","19.4","-9"
"124",8,"Golden Tate",FA,"WR50","72","243","124.4","24.7","+10"
"125",8,"Jonnu Smith",ATL,"TE16","63","203","129.1","24.1","+28"
"126",8,"Sony Michel",FA,"RB43","83","313","131.0","28.0","-16"
"127",8,"Dallas Goedert",PHI,"TE17","69","267","132.2","23.8","+62"
"128",8,"Ryan Tannehill",TEN,"QB18","83","184","135.4","21.1","+22"
"129",8,"Baker Mayfield",TB,"QB19","87","254","135.2","23.0","+14"
"130",8,"Duke Johnson Jr.",FA,"RB44","66","255","128.5","25.1","-4"
"131",9,"Joe Burrow",CIN,"QB20","70","314","140.0","28.2","+15"
"132",9,"Blake Jarwin",FA,"TE18","63","273","141.7","28.1","+29"
"133",9,"Mecole Hardman Jr.",NYJ,"WR51","75","309","139.0","31.2","-6"
"134",9,"DeSean Jackson",FA,"WR52","62","301","139.5","39.1","+5"
"135",9,"Boston Scott",PHI,"RB45","88","280","137.9","31.0","-4"
"136",9,"Alexander Mattison",MIN,"RB46","93","227","142.3","21.6","-18"
"137",9,"Jack Doyle",FA,"TE19","78","255","143.7","23.4","+19"
"138",9,"Mike Williams",LAC,"WR53","81","366","140.0","42.1","+9"
"139",9,"Chris Herndon IV",FA,"TE20","78","275","148.2","30.0","+18"
"140",9,"Jalen Reagor",MIN,"WR54","72","367","138.6","44.1","+14"
"141",9,"Allen Lazard",NYJ,"WR55","79","226","145.2","29.7","+19"
"142",9,"Gardner Minshew II",IND,"QB21","75","241","150.8","27.1","+33"
"143",9,"Chris Thompson",FA,"RB47","60","339","144.4","49.3","+28"
"144",9,"N'Keal Harry",FA,"WR56","79","295","149.1","29.8","+14"
"145",9,"Justin Jefferson",MIN,"WR57","81","295","149.5","36.0","-24"
"146",9,"Chosen Anderson",MIA,"WR58","88","246","149.6","28.2","-11"
"147",9,"Eric Ebron",FA,"TE21","92","270","154.2","25.9","+40"
"148",9,"Darrell Henderson Jr.",FA,"RB48","85","281","144.5","29.9","-24"
"149",9,"Tony Pollard",DAL,"RB49","93","327","151.6","29.4","-16"
"150",9,"Nyheim Hines",BUF,"RB50","76","266","149.0","28.9","-5"
"151",9,"San Francisco 49ers",SF,"DST1","83","323","146.3","18.8","-44"
"152",9,"Chase Edmonds",TB,"RB51","100","257","154.4","27.4","-14"
"153",9,"Breshad Perriman",FA,"WR59","90","247","155.9","31.8","+9"
"154",9,"Kirk Cousins",MIN,"QB22","91","241","157.4","21.1","+45"
"155",9,"Pittsburgh Steelers",PIT,"DST2","85","230","146.4","12.7","-40"
"156",9,"Curtis Samuel",WAS,"WR60","88","243","151.9","27.4","+38"
"157",9,"Jimmy Garoppolo",LV,"QB23","98","254","159.6","21.5","+2"
"158",9,"Brandon Aiyuk",SF,"WR61","81","267","157.9","33.3","+5"
"159",9,"Baltimore Ravens",BAL,"DST3","87","183","151.9","8.9","-39"
"160",9,"Sammy Watkins",FA,"WR62","102","263","160.8","26.1","-12"
"161",9,"Parris Campbell",NYG,"WR63","97","351","164.2","34.0","+13"
"162",9,"Philip Rivers",FA,"QB24","105","275","170.7","30.9","+11"
"163",9,"Buffalo Bills",BUF,"DST4","91","261","160.8","14.5","-40"
"164",9,"Drew Lock",SEA,"QB25","114","275","171.5","26.1","+12"
"165",9,"Michael Pittman Jr.",IND,"WR64","79","298","168.0","30.4","-1"
"166",9,"Teddy Bridgewater",FA,"QB26","86","275","176.3","31.0","+36"
"167",10,"Ian Thomas",CAR,"TE22","94","308","174.2","36.1","+68"
"168",10,"Irv Smith Jr.",CIN,"TE23","108","304","176.3","32.8","+42"
"169",10,"New England Patriots",NE,"DST5","104","303","168.6","21.3","-29"
"170",10,"Harrison Butker",KC,"K1","99","218","173.6","10.4","-38"
"171",10,"Larry Fitzgerald",FA,"WR65","102","261","177.7","27.7","+6"
"172",10,"New Orleans Saints",NO,"DST6","103","234","175.6","19.5","-3"
"173",10,"Justin Tucker",BAL,"K2","104","233","174.8","10.6","-44"
"174",10,"Chicago Bears",CHI,"DST7","102","266","177.9","22.8","-32"
"175",10,"Hunter Renfrow",LV,"WR66","82","315","182.7","35.5","+50"
"176",10,"Wil Lutz",NO,"K3","106","233","182.7","11.5","-32"
"177",10,"Derek Carr",NO,"QB27","116","317","190.0","34.5","+32"
"178",10,"Kansas City Chiefs",KC,"DST8","97","266","184.5","23.5","0"
"179",10,"Randall Cobb",NYJ,"WR67","101","269","188.1","28.5","+28"
"180",10,"Justin Jackson",FA,"RB52","115","311","188.1","35.8","-15"
"181",10,"Greg Zuerlein",NYJ,"K4","108","251","191.3","14.6","-26"
"182",10,"Sam Darnold",SF,"QB28","125","320","197.8","31.9","+36"
"183",10,"Laviska Shenault Jr.",CAR,"WR68","99","352","192.3","40.2","+67"
"184",10,"Minnesota Vikings",MIN,"DST9","133","278","191.9","20.8","-32"
"185",10,"James Washington",NO,"WR69","97","389","197.3","33.0","+57"
"186",10,"AJ Dillon",GB,"RB53","104","393","194.5","42.1","-19"
"187",10,"Los Angeles Rams",LAR,"DST10","114","278","192.3","23.5","-6"
"188",10,"Joshua Kelley",LAC,"RB54","98","351","193.2","46.3","+15"
"189",10,"Damien Harris",BUF,"RB55","93","336","187.9","46.9","-21"
"190",10,"Greg Olsen",FA,"TE24","106","351","199.1","40.8","+18"
"191",10,"Corey Davis",NYJ,"WR70","129","261","196.4","21.3","+53"
"192",10,"Jamaal Williams",NO,"RB56","89","320","188.2","38.7","+36"
"193",10,"Steven Sims Jr.",HOU,"WR71","97","326","194.2","46.0","+90"
"194",10,"Cole Beasley",FA,"WR72","128","297","200.8","25.1","+19"
"195",10,"Carlos Hyde",FA,"RB57","102","351","201.5","38.8","+16"
"196",10,"Giovani Bernard",FA,"RB58","144","313","196.4","32.7","+62"
"197",10,"Robbie Gould",FA,"K5","113","251","203.2","13.9","-27"
"198",10,"Philadelphia Eagles",PHI,"DST11","100","295","207.4","22.8","-8"
"199",10,"Alshon Jeffery",FA,"WR73","100","368","197.1","46.5","+1"
"200",10,"Dede Westbrook",FA,"WR74","109","315","200.2","35.3","+43"
"201",10,"O.J. Howard",LV,"TE25","121","340","209.7","41.2","+11"
"202",10,"Darrynton Evans",FA,"RB59","119","369","195.4","34.4","+38"
"203",10,"Adrian Peterson",FA,"RB60","93","372","190.1","56.9","-37"
"204",11,"Bryan Edwards",NO,"WR75","88","345","178.6","57.7","-3"
"205",11,"Los Angeles Chargers",LAC,"DST12","117","347","205.0","27.0","-25"
"206",11,"Tennessee Titans",TEN,"DST13","120","323","214.5","22.8","+10"
"207",11,"Denver Broncos",DEN,"DST14","119","308","213.1","24.8","-2"
"208",11,"Denzel Mims",NYJ,"WR76","97","353","202.8","37.1","+25"
"209",11,"Tyrod Taylor",NYG,"QB29","89","352","225.3","49.0","+58"
"210",11,"Matt Prater",ARI,"K6","118","308","216.8","19.1","-28"
"211",11,"Bryce Love",FA,"RB61","100","361","209.6","58.5","-5"
"212",11,"Zane Gonzalez",SF,"K7","121","332","222.1","22.1","-33"
"213",11,"Indianapolis Colts",IND,"DST15","123","303","221.4","30.5","-30"
"214",11,"Jake Elliott",PHI,"K8","119","276","222.1","19.1","-28"
"215",11,"Ryquell Armstead",FA,"RB62","85","392","208.9","62.9","-66"
"216",11,"Seattle Seahawks",SEA,"DST16","133","304","225.1","24.4","-25"
"217",11,"Kyle Rudolph",FA,"TE26","132","342","224.4","38.7","-3"
"218",11,"Jalen Richard",FA,"RB63","115","337","207.4","41.0","+31"
"219",11,"Danny Amendola",FA,"WR77","138","355","217.8","26.4","+111"
"220",11,"Ka'imi Fairbairn",HOU,"K9","124","287","227.3","19.9","-22"
"221",11,"Jerick McKinnon",KC,"RB64","93","363","220.4","55.6","-24"
"222",11,"Darrel Williams",FA,"RB65","104","336","209.2","70.7","-50"
"223",11,"Dwayne Haskins",FA,"QB30","131","324","237.6","33.3","+13"
"224",11,"John Ross",KC,"WR78","140","369","220.7","31.7","+69"
"225",11,"Malcolm Brown",FA,"RB66","132","329","223.1","41.2","+30"
"226",11,"Green Bay Packers",GB,"DST17","128","311","236.6","25.0","+5"
"227",11,"Kenny Stills",FA,"WR79","128","338","224.9","28.4","+30"
"228",11,"Dawson Knox",BUF,"TE27","142","319","227.9","34.3","+37"
"229",11,"Tampa Bay Buccaneers",TB,"DST18","125","313","230.9","33.6","-45"
"230",11,"Anthony McFarland Jr.",PIT,"RB67","134","379","217.1","46.4","+24"
"231",11,"Benny Snell Jr.",FA,"RB68","133","329","226.2","41.9","-39"
"232",11,"Gerald Everett",LAC,"TE28","127","341","230.9","41.6","+52"
"233",11,"Russell Gage",TB,"WR80","140","328","226.3","35.0","+71"
"234",11,"Ke'Shawn Vaughn",TB,"RB69","84","369","218.9","74.0","-38"
"235",11,"Younghoe Koo",ATL,"K10","122","327","234.9","30.5","-50"
"236",11,"Miles Boykin",PIT,"WR81","147","381","227.9","33.3","+127"
"237",11,"Dallas Cowboys",DAL,"DST19","135","324","242.7","29.0","-18"
"238",11,"Tee Higgins",CIN,"WR82","136","403","229.2","38.7","0"
"239",11,"Dan Bailey",FA,"K11","139","308","240.7","20.0","-44"
"240",11,"Michael Badgley",DET,"K12","137","324","244.9","30.1","+49"
"241",11,"Cleveland Browns",CLE,"DST20","141","314","247.8","27.3","+38"
"242",11,"Mason Crosby",FA,"K13","164","302","245.2","20.9","-22"
"243",11,"Jimmy Graham",FA,"TE29","142","344","242.2","37.9","-19"
"244",11,"Jason Myers",SEA,"K14","154","297","248.6","21.8","-22"
"245",11,"Chris Conley",SF,"WR83","157","343","232.9","25.7","+105"
"246",11,"Jace Sternberger",FA,"TE30","125","353","238.2","52.0","+1"
"247",11,"Ryan Fitzpatrick",FA,"QB31","142","358","259.0","40.8","+23"
"248",11,"Rex Burkhead",FA,"RB70","120","344","233.4","45.4","+25"
"249",11,"Will Dissly",SEA,"TE31","136","374","243.3","40.0","-19"
"250",11,"Brandon McManus",FA,"K15","152","309","253.0","23.4","-27"
"251",11,"Chris Boswell",PIT,"K16","153","309","255.5","26.5","-58"
"252",11,"Tyler Eifert",FA,"TE32","127","347","242.8","40.7","-11"
"253",11,"Josh Reynolds",DET,"WR84","155","361","245.8","35.4","+83"
"254",12,"Tre'Quan Smith",NO,"WR85","124","377","242.2","33.6","+27"
"255",12,"New York Jets",NYJ,"DST21","145","347","255.3","39.5","+21"
"256",12,"Chase Claypool",CHI,"WR86","147","364","242.6","29.4","+3"
"257",12,"Marquez Valdes-Scantling",KC,"WR87","137","347","246.7","35.9","+39"
"258",12,"Adam Humphries",FA,"WR88","183","311","247.5","26.0","+128"
"259",12,"Van Jefferson",LAR,"WR89","86","333","247.3","43.0","+56"
"260",12,"James Robinson",NE,"RB71","66","350","172.6","61.0","-33"
"261",12,"Joey Slye",WAS,"K17","143","339","266.6","29.3","+14"
"262",12,"Ito Smith",FA,"RB72","149","352","249.9","36.3","0"
"263",12,"Frank Gore",FA,"RB73","149","367","255.5","49.5","+15"
"264",12,"Andy Isabella",BAL,"WR90","175","364","255.9","33.3","+70"
"265",12,"Rashaad Penny",PHI,"RB74","159","388","253.1","53.2","-17"
"266",12,"Houston Texans",HOU,"DST22","162","345","274.6","28.3","-20"
"267",12,"Kendrick Bourne",NE,"WR91","160","369","249.5","42.1","+25"
"268",12,"J.J. Arcega-Whiteside",ATL,"WR92","151","343","259.4","35.5","+53"
"269",12,"David Njoku",CLE,"TE33","131","383","268.6","46.7","0"
"270",12,"Washington Commanders",WAS,"DST23","163","355","279.3","35.1","-44"
"271",12,"Dion Lewis",FA,"RB75","181","380","256.8","39.0","-10"
"272",12,"Royce Freeman",FA,"RB76","134","392","258.8","53.3","-1"
"273",12,"Mitch Trubisky",PIT,"QB32","90","357","282.5","43.9","-22"
"274",12,"Austin Seibert",FA,"K18","169","339","280.5","26.7","-11"
"275",12,"Brian Hill",FA,"RB77","146","359","266.6","47.0","-23"
"276",12,"Jaylen Samuels",FA,"RB78","143","363","261.1","50.8","-12"
"277",12,"KJ Hamler",DEN,"WR93","206","372","263.9","31.7","+78"
"278",12,"Auden Tate",ARI,"WR94","138","373","263.6","37.7","+19"
"279",12,"Peyton Barber",FA,"RB79","132","376","266.6","47.8","-7"
"280",12,"Josh Lambo",FA,"K19","166","353","281.6","30.0","-43"
"281",12,"Nick Foles",FA,"QB33","150","391","288.3","41.5","+43"
"282",12,"Matt Gay",IND,"K20","169","342","221.0","31.8","-94"
"283",12,"Gus Edwards",BAL,"RB80","170","374","277.2","37.6","+68"
"284",12,"Antonio Gandy-Golden",FA,"WR95","157","369","270.7","41.1","+137"
"285",12,"Jacksonville Jaguars",JAC,"DST24","145","360","291.3","36.9","-25"
"286",12,"Devine Ozigbo",FA,"RB81","118","368","220.9","57.9","-54"
"287",12,"Zach Pascal",ARI,"WR96","208","383","274.7","34.6","+86"
"288",12,"Justice Hill",BAL,"RB82","153","383","274.7","55.8","+19"
"289",12,"Vance McDonald",FA,"TE34","139","384","283.1","40.1","-9"
"290",12,"Tua Tagovailoa",MIA,"QB34","151","361","295.2","40.4","-56"
"291",12,"Atlanta Falcons",ATL,"DST25","158","355","295.3","32.4","-35"
"292",12,"Detroit Lions",DET,"DST26","152","347","298.6","33.9","-18"
"293",12,"Demarcus Robinson",FA,"WR97","214","383","281.6","33.5","+113"
"294",12,"Phillip Dorsett II",LV,"WR98","194","378","278.6","31.4","+95"
"295",12,"LeSean McCoy",FA,"RB83","143","370","255.3","53.5","-80"
"296",12,"Stephen Gostkowski",FA,"K21","167","342","254.7","35.8","-67"
"297",12,"Daniel Carlson",LV,"K22","183","353","296.7","30.0","+4"
"298",12,"Darwin Thompson",FA,"RB84","186","371","283.8","37.3","0"
"299",12,"Carolina Panthers",CAR,"DST27","145","355","303.2","38.1","+6"
"300",12,"Mohamed Sanu Sr.",FA,"WR99","175","397","245.1","50.2","+19"
"301",12,"Nelson Agholor",BAL,"WR100","191","383","285.0","35.1","-10"
"302",12,"Willie Snead IV",SF,"WR101","229","373","289.0","28.1","+14"
"303",13,"Jakobi Meyers",LV,"WR102","214","378","290.9","32.2","+120"
"304",13,"Lynn Bowden Jr.",FA,"WR103","170","364","272.8","50.8","-36"
"305",13,"DeAndre Washington",FA,"RB85","139","393","274.8","61.4","-"
"306",13,"J.D. McKissic",FA,"RB86","115","388","250.2","67.3","-12"
"307",13,"Devonta Freeman",FA,"RB87","131","362","270.6","53.5","-90"
"308",13,"Dustin Hopkins",LAC,"K23","178","353","303.3","33.5","-21"
"309",13,"Devin Duvernay",BAL,"WR104","151","390","289.3","38.8","+5"
"310",13,"Arizona Cardinals",ARI,"DST28","140","347","296.8","40.0","-8"
"311",13,"Cameron Brate",FA,"TE35","142","380","302.7","38.7","-8"
"312",13,"Bisi Johnson",FA,"WR105","155","369","258.9","44.1","+134"
"313",13,"Darren Fells",FA,"TE36","161","350","275.3","44.5","+5"
"314",13,"Ryan Succop",FA,"K24","150","331","239.0","32.2","-110"
"315",13,"C.J. Uzomah",NYJ,"TE37","163","373","271.2","44.0","-38"
"316",13,"Greg Ward",PHI,"WR106","88","379","275.7","52.7","+112"
"317",13,"La'Mical Perine",KC,"RB88","199","372","305.5","29.4","-29"
"318",13,"Randy Bullock",FA,"K25","177","353","303.2","31.6","+46"
"319",13,"Justin Herbert",LAC,"QB35","202","381","316.7","31.5","+51"
"320",13,"David Moore",TB,"WR107","226","377","304.3","31.7","+59"
"321",13,"Mike Boone",HOU,"RB89","235","386","314.0","28.4","+90"
"322",13,"DeeJay Dallas",SEA,"RB90","185","391","299.6","39.8","+153"
"323",13,"Dare Ogunbowale",HOU,"RB91","134","380","291.6","46.7","+86"
"324",13,"DaeSean Hamilton",FA,"WR108","203","387","301.8","37.6","+222"
"325",13,"Jordan Akins",CLE,"TE38","171","380","281.1","44.4","-"
"326",13,"Stephen Hauschka",FA,"K26","192","353","281.7","25.0","-44"
"327",13,"Dan Arnold",PHI,"TE39","156","385","269.5","48.3","-5"
"328",13,"Logan Thomas",WAS,"TE40","163","366","254.0","45.2","+90"
"329",13,"Scotty Miller",ATL,"WR109","111","394","277.4","54.4","-23"
"330",13,"Chase McLaughlin",TB,"K27","172","342","294.7","32.6","-"
"331",13,"Las Vegas Raiders",LV,"DST29","185","355","307.8","34.3","-5"
"332",13,"Patrick Laird",TB,"RB92","235","393","314.5","31.4","+64"
"333",13,"Brett Maher",FA,"K28","170","374","293.0","35.1","+162"
"334",13,"Trey Burton",FA,"TE41","136","393","300.0","52.8","-"
"335",13,"Justin Rohrwasser",FA,"K29","116","353","289.8","38.4","-6"
"336",13,"Sam Sloman",FA,"K30","161","353","284.1","34.3","+57"
"337",13,"Ted Ginn Jr.",FA,"WR110","226","384","311.2","36.8","+130"
"338",13,"Wayne Gallman Jr.",FA,"RB93","224","393","329.3","31.2","+112"
"339",13,"Keke Coutee",FA,"WR111","244","390","313.6","32.0","+202"
"340",13,"Devin Asiasi",CIN,"TE42","191","370","300.6","38.6","-95"
"341",13,"Aldrick Rosas",FA,"K31","203","339","294.3","26.0","+57"
"342",13,"T.J. Yeldon",FA,"RB94","253","392","328.9","28.3","+94"
"343",13,"Eno Benjamin",NO,"RB95","188","392","320.9","38.8","+19"
"344",13,"Jakeem Grant Sr.",CLE,"WR112","139","395","283.9","43.9","-"
"345",13,"Nick Boyle",FA,"TE43","163","388","302.0","41.3","+1"
"346",13,"Lamar Miller",FA,"RB96","123","392","288.5","57.3","-47"
"347",13,"Rodrigo Blankenship",FA,"K32","215","353","284.9","30.3","-108"
"348",13,"Tyler Bass",BUF,"K33","162","342","296.5","30.6","-63"
"349",13,"Qadree Ollison",JAC,"RB97","272","392","333.7","24.3","-"
"350",13,"Josh Gordon",FA,"WR113","174","374","288.7","49.7","-64"
"351",13,"Mike Davis",FA,"RB98","195","386","314.7","43.7","-43"
"352",13,"Jordan Wilkins",FA,"RB99","257","393","328.8","27.8","-"
"353",13,"Jarrett Stidham",DEN,"QB36","167","394","329.3","40.0","+14"
"354",13,"Reggie Bonnafon",FA,"RB100","187","386","318.4","30.8","-"
