"RK",TIERS,"PLAYER NAME",TEAM,"POS","BEST","WORST","AVG.","STD.DEV","ECR VS. ADP"
"1",1,"Todd Gurley II",FA,"RB1","1","11","1.9","1.3","0"
"2",1,"David Johnson",FA,"RB2","1","13","2.9","2.4","+1"
"3",1,"Antonio Brown",FA,"WR1","1","11","4.3","1.7","+2"
"4",1,"Ezekiel Elliott",FA,"RB3","1","22","5.3","3.2","0"
"5",2,"Alvin Kamara",NO,"RB4","2","23","6.7","3.8","+1"
"6",2,"DeAndre Hopkins",ARI,"WR2","3","33","7.7","3.2","+2"
"7",2,"Odell Beckham Jr.",BAL,"WR3","3","25","8.3","2.9","+4"
"8",2,"Saquon Barkley",NYG,"RB5","2","26","9.5","4.6","-1"
"9",2,"Julio Jones",FA,"WR4","4","25","10.9","2.8","+4"
"10",2,"Michael Thomas",NO,"WR5","4","28","11.8","3.5","+6"
"11",2,"Melvin Gordon III",FA,"RB6","3","35","11.8","5.7","+1"
"12",2,"Keenan Allen",LAC,"WR6","6","22","13.3","3.0","+5"
"13",3,"Kareem Hunt",FA,"RB7","6","39","14.4","5.6","-3"
"14",3,"Le'Veon Bell",FA,"RB8","1","131","14.9","18.8","-12"
"15",3,"Leonard Fournette",FA,"RB9","3","41","15.3","5.4","-6"
"16",3,"Davante Adams",LV,"WR7","8","30","15.8","3.8","+2"
"17",3,"A.J. Green",FA,"WR8","8","26","16.4","3.4","+3"
"18",3,"Christian McCaffrey",SF,"RB10","5","78","17.1","8.2","-3"
"19",3,"Dalvin Cook",MIN,"RB11","7","57","20.6","7.2","-5"
"20",3,"Rob Gronkowski",FA,"TE1","14","52","22.9","6.7","+1"
"21",3,"Mike Evans",TB,"WR9","10","46","23.6","5.2","+1"
"22",4,"Devonta Freeman",FA,"RB12","14","49","24.3","6.7","-3"
"23",4,"T.Y. Hilton",FA,"WR10","13","48","24.7","5.7","+6"
"24",4,"Larry Fitzgerald",FA,"WR11","12","66","26.1","7.0","+8"
"25",4,"Stefon Diggs",BUF,"WR12","15","50","27.6","6.9","+5"
"26",4,"Travis Kelce",KC,"TE2","17","59","28.2","7.4","-1"
"27",4,"Adam Thielen",CAR,"WR13","9","68","28.9","8.2","+4"
"28",4,"Tyreek Hill",MIA,"WR14","16","49","29.2","6.3","-1"
"29",4,"Joe Mixon",CIN,"RB13","9","74","32.3","11.9","-5"
"30",4,"Jordan Howard",FA,"RB14","16","77","32.9","8.9","-7"
"31",4,"Doug Baldwin",FA,"WR15","16","69","31.2","8.9","+5"
"32",4,"Jarvis Landry",FA,"WR16","16","81","35.8","9.3","+6"
"33",4,"Golden Tate",FA,"WR17","23","74","36.1","7.8","+12"
"34",4,"Demaryius Thomas",FA,"WR18","19","71","36.1","7.8","+7"
"35",4,"LeSean McCoy",FA,"RB15","14","83","36.8","12.1","-9"
"36",4,"Amari Cooper",CLE,"WR19","15","89","33.3","9.9","-2"
"37",4,"Zach Ertz",ARI,"TE3","17","74","37.7","10.4","-2"
"38",5,"Aaron Rodgers",NYJ,"QB1","25","261","39.8","20.6","-10"
"39",5,"Kenyan Drake",FA,"RB16","20","98","42.5","13.5","-6"
"40",5,"Allen Robinson II",PIT,"WR20","25","91","43.0","12.3","+9"
"41",5,"Alex Collins",FA,"RB17","20","77","44.2","11.5","-4"
"42",5,"JuJu Smith-Schuster",NE,"WR21","28","83","44.9","9.6","+1"
"43",5,"Brandin Cooks",DAL,"WR22","27","106","51.0","12.4","+1"
"44",5,"Marvin Jones Jr.",DET,"WR23","30","89","51.0","10.9","+10"
"45",5,"Lamar Miller",FA,"RB18","21","109","48.8","15.0","+1"
"46",5,"Russell Wilson",DEN,"QB2","31","259","53.3","22.4","+6"
"47",5,"Josh Gordon",FA,"WR24","22","113","53.6","15.6","+3"
"48",5,"Tom Brady",FA,"QB3","28","262","53.9","21.7","-1"
"49",5,"Corey Davis",NYJ,"WR25","29","116","55.6","15.8","+11"
"50",5,"Chris Hogan",FA,"WR26","29","133","53.3","17.4","+5"
"51",5,"Royce Freeman",FA,"RB19","21","121","54.4","16.6","-12"
"52",5,"Cam Newton",FA,"QB4","32","265","57.9","23.0","+7"
"53",5,"Dion Lewis",FA,"RB20","37","120","58.5","14.9","+4"
"54",6,"Jay Ajayi",FA,"RB21","26","106","57.2","15.5","-12"
"55",6,"Emmanuel Sanders",FA,"WR27","33","137","58.5","15.1","+10"
"56",6,"Michael Crabtree",FA,"WR28","34","107","58.9","15.0","+6"
"57",6,"Derrick Henry",TEN,"RB22","32","117","62.4","15.6","-17"
"58",6,"Greg Olsen",FA,"TE4","34","134","62.9","14.7","-2"
"59",6,"Deshaun Watson",CLE,"QB5","32","260","63.0","22.7","-11"
"60",6,"Jimmy Graham",FA,"TE5","25","122","66.8","16.0","-7"
"61",6,"Delanie Walker",FA,"TE6","35","112","69.3","13.4","+9"
"62",6,"Drew Brees",FA,"QB6","42","263","69.5","21.8","+5"
"63",6,"Marquise Goodwin",CLE,"WR29","37","150","66.9","19.1","+1"
"64",6,"Mark Ingram II",FA,"RB23","32","143","67.9","19.9","-13"
"65",6,"Rex Burkhead",FA,"RB24","34","145","68.4","21.8","+1"
"66",6,"Jamison Crowder",NYG,"WR30","38","120","68.8","15.1","+22"
"67",6,"Evan Engram",JAC,"TE7","36","128","75.3","16.2","-4"
