"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","M.Stafford","","29","0.350","0.669","0.669","65.5%","81.8","66.3","15.5","6.4"
"2","P.Rivers","","28","0.310","0.566","0.566","57.1%","76.0","62.3","13.7","8.5"
"3","P.Mahomes","","45","0.291","0.549","0.549","62.2%","77.8","66.6","11.1","8.4"
"4","M.Ryan","","46","0.296","0.459","0.459","58.7%","86.1","69.3","16.9","8.4"
"5","D.Brees","","36","0.266","0.431","0.431","58.3%","78.6","65.7","12.8","6.6"
"6","T.Brady","","38","0.191","0.384","0.377","57.9%","71.4","69.7","1.8","6.7"
"7","C.Wentz","","45","0.249","0.300","0.300","46.7%","81.1","64.2","16.8","8.1"
"8","J.Flacco","","45","0.136","0.293","0.293","53.3%","63.9","67.2","-3.3","8.9"
"9","M.Mariota","","41","0.168","0.272","0.266","58.5%","75.0","71.0","4.0","4.7"
"10","B.Osweiler","","38","0.185","0.265","0.265","47.4%","73.3","65.9","7.5","10.1"
"11","E.Manning","","45","0.180","0.251","0.249","44.4%","73.0","65.5","7.5","7.5"
"12","J.Goff","","27","0.183","0.222","0.222","55.6%","75.0","64.9","10.1","9.3"
"13","C.Newton","","47","0.134","0.219","0.219","53.2%","67.6","66.1","1.5","7.1"
"14","A.Luck","","29","0.107","0.158","0.158","48.3%","73.9","73.1","0.8","4.9"
"15","M.Trubisky","","61","0.056","0.151","0.151","49.2%","54.2","62.1","-8.0","11.9"
"16","A.Smith","","31","0.059","0.098","0.098","35.5%","58.3","62.1","-3.8","11.3"
"17","C.Keenum","","27","0.121","0.061","0.061","44.4%","77.8","67.9","9.8","8.7"
"18","J.Winston","","70","0.059","0.068","0.052","54.3%","61.5","63.4","-1.9","10.5"
"19","D.Watson","","32","-0.001","0.025","0.025","34.4%","50.0","59.8","-9.8","9.2"
"20","K.Cousins","","44","0.068","-0.006","-0.006","36.4%","64.1","59.5","4.6","9.9"
"21","D.Prescott","","50","0.026","-0.053","-0.075","40.0%","62.9","63.7","-0.8","10.3"
"22","B.Mayfield","","46","0.048","-0.127","-0.127","39.1%","69.7","65.4","4.3","8.7"
"23","C.Kessler","","36","0.061","-0.138","-0.138","52.8%","75.0","68.3","6.7","5.5"
"24","A.Dalton","","34","-0.035","-0.127","-0.227","41.2%","53.6","64.3","-10.8","8.3"
"25","B.Bortles","","18","-0.044","-0.447","-0.447","38.9%","50.0","64.8","-14.8","6.3"
"26","S.Darnold","","52","-0.084","-0.477","-0.547","32.7%","40.5","62.8","-22.3","11.7"
"27","C.Beathard","","36","0.001","-0.589","-0.634","33.3%","55.6","63.6","-8.0","8.5"
"28","D.Anderson","","34","0.008","-0.609","-0.659","38.2%","64.5","71.4","-6.8","6.7"
"29","J.Rosen","","46","-0.011","-0.599","-0.805","39.1%","58.3","68.5","-10.2","8.1"
