"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","R.Wilson","","27","0.288","0.699","0.699","51.9%","64.7","62.1","2.6","8.6"
"2","P.Mahomes","","46","0.238","0.493","0.493","56.5%","62.2","57.6","4.5","11.6"
"3","J.Winston","","42","0.192","0.396","0.396","52.4%","66.7","65.5","1.1","7.8"
"4","P.Rivers","","39","0.212","0.371","0.371","51.3%","72.2","66.1","6.1","6.7"
"5","T.Brady","","34","0.181","0.351","0.351","70.6%","75.0","73.4","1.6","3.8"
"6","D.Carr","","45","0.243","0.350","0.350","46.7%","78.4","65.5","12.9","8.3"
"7","C.Wentz","","41","0.216","0.390","0.313","61.0%","71.1","65.1","5.9","6.6"
"8","D.Prescott","","40","0.226","0.285","0.276","57.5%","85.7","72.0","13.7","6.7"
"9","B.Roethlisberger","","50","0.102","0.212","0.212","48.0%","64.4","68.4","-3.9","8.4"
"10","J.Allen","","47","0.171","0.207","0.207","53.2%","64.3","55.4","8.9","14.5"
"11","D.Watson","","42","0.144","0.187","0.187","52.4%","75.9","70.5","5.4","7.5"
"12","C.Keenum","","25","0.087","0.183","0.183","44.0%","63.2","67.8","-4.7","6.8"
"13","N.Mullens","","51","0.170","0.262","0.130","51.0%","71.4","66.5","4.9","4.7"
"14","A.Rodgers","","56","0.059","0.094","0.094","48.2%","64.6","68.1","-3.5","7.4"
"15","C.Kessler","","36","0.108","0.014","0.014","36.1%","81.8","71.1","10.7","5.0"
"16","B.Mayfield","","44","0.113","0.121","0.009","50.0%","72.5","68.1","4.4","9.8"
"17","R.Tannehill","","32","0.063","-0.016","-0.016","40.6%","66.7","62.6","4.1","10.0"
"18","J.Rosen","","33","-0.047","-0.022","-0.022","36.4%","45.8","61.2","-15.4","10.0"
"19","J.Goff","","40","-0.033","-0.048","-0.088","45.0%","53.1","64.9","-11.8","10.9"
"20","M.Mariota","","48","0.020","-0.050","-0.119","39.6%","60.6","62.6","-2.0","10.4"
"21","M.Stafford","","44","-0.004","-0.071","-0.121","43.2%","60.6","66.4","-5.8","8.2"
"22","E.Manning","","40","-0.050","-0.105","-0.128","42.5%","55.9","69.4","-13.5","6.9"
"23","D.Brees","","34","-0.028","-0.128","-0.147","41.2%","64.3","73.7","-9.4","4.0"
"24","C.Newton","","54","0.051","-0.120","-0.163","51.9%","70.0","65.2","4.8","9.3"
"25","C.Daniel","","54","0.044","-0.146","-0.203","44.4%","66.7","63.1","3.6","9.3"
"26","J.Driskel","","47","0.014","-0.193","-0.208","36.2%","69.4","71.4","-2.0","5.4"
"27","L.Jackson","","41","-0.030","-0.052","-0.214","48.8%","57.1","68.2","-11.1","9.1"
"28","M.Ryan","","37","0.011","-0.116","-0.219","43.2%","61.5","63.9","-2.4","10.6"
"29","A.Luck","","61","0.031","-0.229","-0.229","41.0%","66.0","65.3","0.7","7.1"
"30","K.Cousins","","47","0.042","-0.264","-0.264","40.4%","72.7","70.3","2.5","6.8"
"31","J.McCown","","36","-0.012","-0.275","-0.275","33.3%","56.7","64.1","-7.4","8.3"
"32","M.Sanchez","","24","0.012","-0.279","-0.292","37.5%","65.0","68.1","-3.1","6.7"
