"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","N.Mullens","","24","0.329","0.758","0.758","58.3%","72.7","65.8","7.0","6.6"
"2","D.Brees","","39","0.276","0.650","0.650","59.0%","69.4","66.4","3.0","9.4"
"3","P.Mahomes","","39","0.295","0.605","0.605","64.1%","74.2","65.4","8.8","7.0"
"4","M.Ryan","","44","0.215","0.531","0.501","52.3%","70.3","71.9","-1.6","6.0"
"5","J.Goff","","44","0.178","0.354","0.354","54.5%","70.0","69.0","1.0","8.8"
"6","D.Watson","","34","0.178","0.302","0.302","61.8%","73.9","70.0","3.9","6.6"
"7","B.Roethlisberger","","54","0.126","0.300","0.300","48.1%","62.2","67.7","-5.5","5.9"
"8","M.Mariota","","42","0.207","0.323","0.282","57.1%","77.8","69.9","7.9","7.6"
"9","P.Rivers","","28","0.072","0.268","0.268","46.4%","50.0","63.2","-13.2","11.1"
"10","M.Trubisky","","25","0.144","0.263","0.193","52.0%","60.0","59.9","0.1","10.6"
"11","C.Newton","","37","0.183","0.161","0.161","54.1%","79.2","64.9","14.3","7.5"
"12","R.Fitzpatrick","","51","0.108","0.158","0.144","43.1%","60.0","59.0","1.0","8.8"
"13","C.Keenum","","46","0.092","0.144","0.144","43.5%","68.4","69.5","-1.1","6.2"
"14","A.Rodgers","","52","0.080","0.103","0.103","44.2%","61.5","61.9","-0.4","9.9"
"15","T.Brady","","40","0.061","0.088","0.088","50.0%","64.7","67.5","-2.8","7.9"
"16","B.Mayfield","","46","0.089","0.085","0.082","50.0%","69.0","66.7","2.4","8.9"
"17","J.Flacco","","44","0.053","0.070","0.070","43.2%","63.9","67.0","-3.1","7.8"
"18","A.Smith","","54","0.021","-0.056","-0.056","40.7%","66.7","68.3","-1.7","8.5"
"19","K.Cousins","","28","0.094","0.031","-0.065","53.6%","81.8","74.9","6.9","6.0"
"20","D.Carr","","30","0.079","-0.109","-0.109","33.3%","80.0","70.2","9.8","5.5"
"21","R.Wilson","","51","0.053","-0.055","-0.140","49.0%","70.3","66.2","4.0","6.3"
"22","D.Prescott","","41","0.032","-0.107","-0.147","43.9%","70.0","68.6","1.4","6.7"
"23","N.Peterman","","69","-0.004","-0.206","-0.239","42.0%","66.0","71.4","-5.5","5.0"
"24","M.Stafford","","50","0.041","-0.210","-0.283","38.0%","73.5","70.8","2.7","4.7"
"25","B.Osweiler","","30","0.037","-0.294","-0.294","36.7%","68.2","67.0","1.2","7.2"
"26","S.Darnold","","44","-0.036","-0.263","-0.344","36.4%","55.3","67.1","-11.8","8.4"
