"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","P.Mahomes","","25","0.220","0.633","0.633","48.0%","58.3","64.5","-6.2","10.6"
"2","K.Allen","","36","0.227","0.605","0.605","55.6%","59.3","62.7","-3.4","7.7"
"3","M.Stafford","","33","0.204","0.531","0.531","57.6%","62.5","66.2","-3.7","6.4"
"4","J.Goff","","28","0.235","0.528","0.528","53.6%","62.5","60.4","2.1","10.0"
"5","D.Prescott","","54","0.213","0.493","0.493","48.1%","62.8","62.9","-0.1","9.7"
"6","J.Allen","","36","0.225","0.489","0.415","52.8%","70.8","68.6","2.2","5.6"
"7","T.Brady","","36","0.248","0.389","0.389","55.6%","75.0","63.2","11.8","9.8"
"8","J.Winston","","40","0.209","0.382","0.382","60.0%","68.8","63.8","5.0","11.0"
"9","M.Ryan","","46","0.216","0.355","0.337","58.7%","73.8","66.0","7.8","8.9"
"10","A.Luck","","43","0.185","0.311","0.255","46.5%","68.6","63.9","4.6","8.1"
"11","M.Trubisky","","30","0.140","0.250","0.250","36.7%","69.2","68.9","0.3","9.0"
"12","N.Foles","","38","0.212","0.236","0.212","57.9%","84.8","70.5","14.3","3.2"
"13","B.Mayfield","","44","0.104","0.220","0.204","43.2%","56.1","60.3","-4.2","11.3"
"14","E.Manning","","43","0.068","0.148","0.117","46.5%","61.5","67.2","-5.6","7.4"
"15","N.Mullens","","39","0.130","0.151","0.101","48.7%","69.7","64.2","5.5","5.8"
"16","L.Jackson","","47","0.018","0.073","0.051","46.8%","60.9","70.5","-9.6","7.5"
"17","D.Watson","","55","0.068","0.040","0.040","50.9%","71.4","69.8","1.7","6.6"
"18","P.Rivers","","26","0.002","-0.005","-0.005","46.2%","58.3","65.8","-7.4","7.9"
"19","B.Roethlisberger","","48","0.042","0.003","-0.092","45.8%","68.9","69.7","-0.8","5.7"
"20","C.Keenum","","53","0.016","-0.124","-0.179","41.5%","66.0","67.3","-1.4","7.4"
"21","S.Darnold","","33","0.001","-0.123","-0.233","39.4%","57.1","61.3","-4.1","10.9"
"22","D.Kizer","","40","-0.057","-0.264","-0.264","30.0%","50.0","65.5","-15.5","10.8"
"23","R.Wilson","","29","0.003","-0.263","-0.320","34.5%","60.0","64.6","-4.6","8.5"
"24","T.Bridgewater","","29","0.007","-0.308","-0.323","34.5%","66.7","71.0","-4.3","6.5"
"25","J.Driskel","","33","-0.037","-0.355","-0.355","27.3%","52.2","65.0","-12.8","9.5"
"26","B.Bortles","","35","-0.053","-0.412","-0.412","31.4%","53.6","69.8","-16.2","9.7"
"27","K.Cousins","","43","0.011","-0.420","-0.420","34.9%","64.5","69.2","-4.7","8.5"
"28","R.Tannehill","","37","0.009","-0.431","-0.462","40.5%","62.1","67.2","-5.1","7.8"
"29","D.Carr","","37","0.045","-0.217","-0.476","48.6%","75.0","71.7","3.3","6.3"
"30","J.Rosen","","41","0.014","-0.541","-0.541","29.3%","54.5","59.8","-5.3","11.5"
"31","B.Gabbert","","33","-0.003","-0.524","-0.557","39.4%","62.1","70.1","-8.0","7.8"
"32","J.Johnson","","35","-0.066","-0.588","-0.588","28.6%","46.2","66.3","-20.1","9.9"
