"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","R.Wilson","","22","0.445","0.832","0.826","63.6%","82.4","58.2","24.1","11.0"
"2","D.Watson","","26","0.365","0.746","0.746","53.8%","80.0","65.9","14.1","9.3"
"3","R.Fitzpatrick","","19","0.325","0.630","0.630","52.6%","73.3","60.3","13.0","12.7"
"4","A.Luck","","34","0.251","0.501","0.501","64.7%","71.0","64.6","6.3","7.4"
"5","D.Carr","","30","0.239","0.467","0.467","56.7%","75.0","69.0","6.0","7.1"
"6","M.Trubisky","","38","0.118","0.341","0.341","52.6%","55.2","64.4","-9.3","9.2"
"7","P.Mahomes","","42","0.228","0.331","0.331","52.4%","77.4","66.2","11.2","8.1"
"8","C.Wentz","","37","0.202","0.294","0.294","54.1%","70.0","61.3","8.7","8.1"
"9","C.Newton","","39","0.223","0.276","0.276","53.8%","80.8","67.0","13.8","7.2"
"10","B.Roethlisberger","","40","0.171","0.242","0.242","52.5%","72.7","66.2","6.5","8.6"
"11","A.Dalton","","40","0.126","0.226","0.226","50.0%","65.6","66.1","-0.5","9.7"
"12","M.Stafford","","47","0.106","0.234","0.202","55.3%","69.2","73.9","-4.7","6.9"
"13","A.Rodgers","","34","0.085","0.188","0.188","44.1%","60.0","65.4","-5.4","8.6"
"14","T.Brady","","50","0.123","0.175","0.175","56.0%","70.7","68.2","2.5","8.4"
"15","A.Smith","","36","0.090","0.155","0.155","38.9%","64.5","66.6","-2.1","7.1"
"16","K.Cousins","","49","0.170","0.228","0.131","53.1%","77.5","70.2","7.3","7.0"
"17","J.Goff","","46","0.071","0.097","0.097","39.1%","61.3","63.0","-1.7","11.6"
"18","B.Bortles","","54","0.015","0.077","0.077","42.6%","58.5","69.0","-10.5","6.3"
"19","J.Rosen","","46","0.058","0.075","0.063","43.5%","65.7","68.2","-2.5","8.1"
"20","C.Keenum","","42","0.113","0.059","0.059","42.9%","69.7","61.1","8.6","8.8"
"21","D.Brees","","23","0.084","0.047","0.047","56.5%","81.8","77.7","4.1","2.9"
"22","S.Darnold","","35","-0.013","0.014","0.014","34.3%","56.0","67.3","-11.3","8.1"
"23","B.Mayfield","","43","0.043","-0.033","-0.033","44.2%","66.7","65.3","1.4","7.7"
"24","E.Manning","","55","0.011","-0.086","-0.086","34.5%","65.2","67.9","-2.7","7.3"
"25","J.Winston","","44","0.003","0.008","-0.109","40.9%","51.4","59.5","-8.1","12.9"
"26","J.Flacco","","46","-0.007","-0.107","-0.110","39.1%","56.4","62.2","-5.8","9.4"
"27","C.Beathard","","39","-0.069","-0.122","-0.122","43.6%","51.9","68.7","-16.9","8.9"
"28","B.Osweiler","","40","0.007","-0.183","-0.193","32.5%","65.6","68.8","-3.2","9.6"
"29","D.Anderson","","43","0.010","-0.247","-0.392","37.2%","57.9","61.1","-3.2","10.8"
