"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","R.Wilson","","41","0.293","0.555","0.555","58.5%","66.7","55.4","11.2","11.9"
"2","E.Manning","","36","0.286","0.544","0.544","58.3%","80.6","70.2","10.4","7.0"
"3","S.Darnold","","41","0.258","0.456","0.456","63.4%","70.6","60.5","10.1","10.9"
"4","N.Foles","","55","0.239","0.446","0.407","52.7%","72.9","65.8","7.1","8.0"
"5","A.Rodgers","","71","0.205","0.387","0.387","57.7%","69.8","65.8","4.0","7.2"
"6","D.Brees","","45","0.188","0.373","0.373","53.3%","71.1","69.4","1.7","8.2"
"7","B.Mayfield","","42","0.204","0.369","0.369","47.6%","73.0","68.2","4.8","6.8"
"8","B.Roethlisberger","","57","0.189","0.338","0.338","47.4%","67.3","63.5","3.8","9.4"
"9","A.Luck","","51","0.185","0.333","0.318","58.8%","70.5","67.1","3.4","8.9"
"10","M.Mariota","","16","0.193","0.293","0.293","62.5%","83.3","76.2","7.1","4.8"
"11","K.Cousins","","32","0.194","0.281","0.281","43.8%","75.0","67.0","8.0","11.0"
"12","D.Watson","","54","0.204","0.259","0.252","53.7%","72.5","61.1","11.4","10.4"
"13","P.Mahomes","","44","0.121","0.243","0.243","50.0%","59.0","61.7","-2.7","9.7"
"14","M.Ryan","","27","0.125","0.273","0.225","44.4%","57.7","61.5","-3.8","11.3"
"15","J.Goff","","29","0.223","0.282","0.196","65.5%","82.6","69.2","13.4","7.9"
"16","D.Carr","","32","0.118","0.159","0.159","56.3%","73.1","70.4","2.7","6.5"
"17","M.Trubisky","","38","0.204","0.179","0.148","60.5%","86.2","69.2","17.0","6.6"
"18","D.Prescott","","29","0.125","0.108","0.108","51.7%","80.0","72.6","7.4","4.8"
"19","L.Jackson","","37","0.030","0.101","0.101","45.9%","54.5","63.9","-9.4","8.8"
"20","J.Driskel","","27","0.073","0.039","0.039","44.4%","68.4","65.9","2.6","7.1"
"21","C.Keenum","","45","0.043","0.021","0.021","44.4%","63.9","65.5","-1.6","9.4"
"22","J.Winston","","60","0.116","0.123","0.013","53.3%","70.8","66.1","4.8","10.2"
"23","J.Johnson","","31","0.048","0.081","0.003","51.6%","56.5","61.3","-4.7","11.8"
"24","N.Mullens","","40","0.012","-0.084","-0.087","37.5%","59.5","62.1","-2.7","10.1"
"25","C.Kessler","","24","0.071","-0.087","-0.121","54.2%","75.0","66.9","8.1","5.8"
"26","J.Rosen","","32","-0.063","-0.219","-0.219","31.3%","52.2","68.5","-16.3","9.0"
"27","T.Heinicke","","64","0.025","-0.235","-0.236","39.1%","64.7","65.0","-0.3","7.7"
"28","J.Allen","","48","-0.031","-0.237","-0.237","39.6%","50.0","60.5","-10.5","11.2"
"29","M.Stafford","","37","-0.048","-0.249","-0.249","35.1%","56.3","70.0","-13.8","7.2"
"30","P.Rivers","","46","-0.014","-0.276","-0.276","39.1%","63.9","71.7","-7.8","6.2"
"31","R.Tannehill","","29","0.024","-0.168","-0.303","44.8%","71.4","71.5","-0.1","4.4"
"32","M.Cassel","","15","-0.091","-0.361","-0.361","40.0%","50.0","72.5","-22.5","8.1"
"33","T.Brady","","26","-0.056","-0.387","-0.428","34.6%","56.5","73.0","-16.5","4.8"
