"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","J.Garoppolo","","27","0.280","0.658","0.658","59.3%","68.0","64.6","3.4","7.6"
"2","D.Prescott","","37","0.324","0.524","0.499","64.9%","86.7","68.3","18.4","8.6"
"3","P.Mahomes","","53","0.249","0.461","0.461","52.8%","68.2","60.1","8.1","12.7"
"4","T.Brady","","37","0.252","0.453","0.453","56.8%","71.4","62.4","9.0","9.4"
"5","L.Jackson","","54","0.158","0.273","0.273","53.7%","68.6","66.5","2.1","10.1"
"6","J.Allen","","41","0.136","0.224","0.224","48.8%","67.9","66.4","1.4","9.8"
"7","R.Wilson","","47","0.212","0.236","0.203","55.3%","82.9","68.5","14.4","7.3"
"8","J.Goff","","38","0.106","0.159","0.159","44.7%","67.9","67.4","0.5","7.1"
"9","C.Keenum","","41","0.103","0.154","0.154","51.2%","70.3","70.0","0.2","6.1"
"10","K.Murray","","46","0.124","0.151","0.151","41.3%","67.6","63.2","4.4","7.9"
"11","J.Winston","","31","0.145","0.150","0.150","48.4%","64.0","55.8","8.2","12.2"
"12","J.Flacco","","55","0.098","0.151","0.141","52.7%","70.0","70.4","-0.4","5.0"
"13","M.Stafford","","34","0.120","0.140","0.140","52.9%","73.3","69.1","4.3","10.3"
"14","P.Rivers","","41","0.057","0.113","0.113","48.8%","60.0","65.2","-5.2","10.6"
"15","B.Mayfield","","41","0.058","0.113","0.111","36.6%","59.4","64.4","-5.1","10.1"
"16","J.Brissett","","39","0.060","0.106","0.072","46.2%","65.4","69.6","-4.2","4.8"
"17","M.Trubisky","","31","0.011","0.063","0.063","45.2%","59.3","69.4","-10.2","7.9"
"18","A.Rodgers","","39","0.096","0.030","0.030","41.0%","71.0","63.6","7.4","7.5"
"19","A.Dalton","","51","0.031","0.026","0.026","41.2%","61.9","66.0","-4.1","7.5"
"20","M.Rudolph","","20","0.038","0.025","0.025","45.0%","63.2","66.0","-2.8","7.9"
"21","M.Ryan","","46","0.033","0.033","0.018","43.5%","62.8","67.0","-4.2","9.3"
"22","C.Wentz","","52","0.009","-0.049","-0.049","42.3%","59.5","63.6","-4.0","10.0"
"23","M.Mariota","","38","0.035","-0.057","-0.057","42.1%","73.1","72.2","0.9","5.7"
"24","G.Minshew II","","46","0.024","-0.080","-0.105","41.3%","69.7","70.3","-0.6","6.4"
"25","T.Bridgewater","","40","-0.022","-0.132","-0.132","37.5%","63.0","71.4","-8.4","6.8"
"26","D.Watson","","37","-0.009","-0.161","-0.161","37.8%","55.2","61.2","-6.0","12.8"
"27","D.Carr","","44","-0.014","-0.119","-0.183","45.5%","62.2","69.0","-6.9","6.5"
"28","L.Falk","","29","0.072","-0.186","-0.186","31.0%","80.0","71.5","8.5","5.0"
"29","E.Manning","","48","-0.014","-0.192","-0.192","41.7%","59.1","66.2","-7.1","8.2"
"30","B.Roethlisberger","","19","-0.068","-0.194","-0.194","52.6%","53.3","70.3","-17.0","7.4"
"31","C.Newton","","58","-0.032","-0.226","-0.235","39.7%","51.0","61.6","-10.6","11.2"
"32","K.Cousins","","39","-0.029","-0.312","-0.373","30.8%","51.9","62.8","-11.0","10.9"
"33","J.Rosen","","21","-0.042","-0.420","-0.420","23.8%","38.9","53.2","-14.3","16.8"
"34","R.Fitzpatrick","","27","-0.042","-0.790","-1.178","33.3%","52.4","70.0","-17.6","8.4"
