"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","J.Goff","","34","0.216","0.599","0.599","44.1%","56.7","61.8","-5.1","10.5"
"2","M.Stafford","","36","0.286","0.472","0.472","50.0%","80.6","66.3","14.4","12.1"
"3","D.Carr","","31","0.157","0.443","0.443","45.2%","60.0","67.6","-7.6","9.3"
"4","G.Minshew II","","42","0.209","0.416","0.416","47.6%","66.7","63.5","3.2","6.7"
"5","A.Rodgers","","43","0.255","0.410","0.410","53.5%","74.2","62.3","11.9","7.5"
"6","M.Schaub","","54","0.210","0.333","0.332","61.1%","79.6","71.6","8.0","7.2"
"7","D.Watson","","52","0.159","0.321","0.321","57.7%","71.1","71.7","-0.7","6.7"
"8","C.Wentz","","34","0.175","0.291","0.291","50.0%","70.8","66.8","4.0","5.0"
"9","K.Cousins","","31","0.246","0.284","0.284","51.6%","95.8","78.6","17.3","4.0"
"10","D.Brees","","45","0.174","0.262","0.262","55.6%","79.1","73.4","5.6","5.3"
"11","M.Moore","","40","0.130","0.228","0.228","45.0%","68.6","68.5","0.0","6.0"
"12","J.Garoppolo","","27","0.203","0.252","0.218","51.9%","81.8","70.1","11.7","5.3"
"13","R.Wilson","","27","0.172","0.203","0.203","48.1%","70.0","60.6","9.4","10.1"
"14","C.Keenum","","19","0.176","0.268","0.176","68.4%","75.0","69.3","5.7","7.3"
"15","T.Brady","","41","0.081","0.166","0.166","41.5%","62.5","67.0","-4.5","7.5"
"16","M.Rudolph","","42","0.084","0.143","0.143","35.7%","55.6","58.0","-2.4","13.3"
"17","R.Tannehill","","40","0.108","0.133","0.133","45.0%","63.6","61.1","2.6","10.2"
"18","D.Jones","","52","0.125","0.194","0.120","50.0%","70.0","68.5","1.5","7.4"
"19","J.Winston","","55","0.049","0.103","0.097","50.9%","51.2","57.1","-5.9","11.5"
"20","A.Dalton","","56","0.072","-0.001","-0.001","37.5%","66.7","61.6","5.1","9.1"
"21","J.Flacco","","42","0.014","-0.017","-0.017","38.1%","69.0","73.6","-4.6","5.2"
"22","M.Trubisky","","44","0.065","0.012","-0.047","45.5%","69.7","66.8","2.9","8.2"
"23","J.Brissett","","37","-0.007","-0.066","-0.068","54.1%","62.5","69.0","-6.5","8.5"
"24","P.Rivers","","32","0.050","-0.058","-0.088","46.9%","65.5","61.8","3.7","8.9"
"25","J.Allen","","46","-0.049","-0.140","-0.140","32.6%","51.6","64.8","-13.2","8.8"
"26","R.Fitzpatrick","","42","0.012","-0.119","-0.141","45.2%","63.6","65.8","-2.1","8.7"
"27","K.Murray","","38","-0.023","-0.216","-0.216","42.1%","61.3","70.3","-9.0","7.8"
"28","S.Darnold","","42","0.054","-0.254","-0.266","42.9%","72.4","67.7","4.7","8.0"
"29","B.Mayfield","","41","0.020","-0.247","-0.268","36.6%","66.7","68.1","-1.4","8.0"
"30","K.Allen","","46","-0.044","-0.615","-0.706","28.3%","51.4","67.7","-16.4","8.8"
