"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","D.Brees","","31","0.412","0.967","0.967","71.0%","73.3","62.3","11.0","12.4"
"2","J.Winston","","21","0.403","0.852","0.852","66.7%","75.0","59.7","15.3","13.6"
"3","A.Luck","","31","0.346","0.748","0.748","77.4%","79.3","68.7","10.6","7.8"
"4","E.Manning","","22","0.352","0.444","0.444","50.0%","94.4","66.7","27.7","7.7"
"5","C.Newton","","42","0.172","0.305","0.305","50.0%","69.4","66.8","2.7","9.3"
"6","A.Rodgers","","36","0.189","0.279","0.279","47.2%","72.4","65.0","7.4","11.5"
"7","P.Rivers","","50","0.157","0.307","0.251","52.0%","65.1","65.4","-0.3","7.7"
"8","J.Goff","","61","0.175","0.266","0.248","47.5%","67.4","61.7","5.7","10.3"
"9","R.Wilson","","37","0.196","0.223","0.223","48.6%","72.4","60.0","12.4","10.3"
"10","C.McCoy","","18","0.121","0.173","0.173","50.0%","60.0","57.8","2.2","13.5"
"11","A.Dalton","","40","0.041","0.163","0.163","42.5%","54.3","65.9","-11.6","8.8"
"12","P.Mahomes","","58","0.206","0.325","0.157","55.2%","71.7","64.1","7.6","10.2"
"13","D.Prescott","","39","0.090","0.117","0.117","48.7%","68.8","68.3","0.4","6.8"
"14","M.Trubisky","","40","0.078","0.088","0.071","55.0%","66.7","66.3","0.4","7.9"
"15","M.Stafford","","40","0.020","0.063","0.063","35.0%","65.7","74.3","-8.5","6.0"
"16","K.Cousins","","51","0.096","0.103","0.052","54.9%","66.7","64.0","2.6","8.2"
"17","M.Ryan","","38","0.101","0.087","0.027","52.6%","70.6","66.1","4.5","9.8"
"18","D.Watson","","34","0.048","0.048","0.016","52.9%","66.7","69.2","-2.5","5.1"
"19","D.Carr","","33","0.063","0.009","0.009","39.4%","67.9","65.1","2.8","8.4"
"20","C.Keenum","","35","-0.005","-0.020","-0.020","42.9%","63.3","71.3","-7.9","4.4"
"21","B.Gabbert","","18","0.071","0.071","-0.034","50.0%","68.8","68.6","0.1","6.6"
"22","L.Jackson","","46","0.053","-0.083","-0.124","52.2%","72.2","67.3","4.9","8.2"
"23","B.Roethlisberger","","53","-0.002","-0.110","-0.128","41.5%","60.0","64.9","-4.9","8.6"
"24","B.Bortles","","26","-0.039","-0.141","-0.141","34.6%","55.6","67.1","-11.5","8.4"
"25","M.Mariota","","22","0.052","-0.242","-0.242","50.0%","76.9","72.5","4.5","7.8"
"26","R.Fitzpatrick","","29","0.012","-0.219","-0.334","44.8%","65.0","67.6","-2.6","7.7"
"27","J.Rosen","","23","-0.090","-0.285","-0.360","34.8%","47.4","69.0","-21.6","7.4"
"28","A.Smith","","35","-0.063","-0.200","-0.374","40.0%","46.2","62.2","-16.0","10.7"
"29","C.Wentz","","40","-0.019","-0.470","-0.470","37.5%","57.6","68.1","-10.5","9.5"
