"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","D.Brees","","33","0.400","0.845","0.845","72.7%","89.7","74.5","15.2","5.5"
"2","P.Rivers","","31","0.328","0.636","0.636","61.3%","84.6","71.3","13.3","7.1"
"3","B.Roethlisberger","","33","0.247","0.547","0.543","57.6%","65.5","62.2","3.3","8.1"
"4","R.Wilson","","26","0.215","0.405","0.405","50.0%","68.4","63.5","4.9","11.2"
"5","J.Goff","","39","0.231","0.461","0.391","61.5%","71.9","67.0","4.9","8.5"
"6","A.Rodgers","","60","0.129","0.265","0.265","51.7%","64.0","66.6","-2.6","8.9"
"7","T.Brady","","46","0.167","0.248","0.241","63.0%","77.3","71.9","5.3","6.5"
"8","P.Mahomes","","42","0.114","0.233","0.233","52.4%","61.1","64.2","-3.1","9.3"
"9","S.Darnold","","25","0.014","0.204","0.204","40.0%","45.5","64.8","-19.4","9.0"
"10","K.Cousins","","41","0.193","0.164","0.148","58.5%","81.1","65.2","15.9","5.9"
"11","M.Stafford","","34","0.023","0.147","0.147","32.4%","53.8","67.5","-13.7","9.0"
"12","D.Watson","","59","0.147","0.129","0.129","55.9%","76.7","66.6","10.1","6.7"
"13","C.Newton","","45","0.078","0.131","0.116","46.7%","61.8","64.4","-2.6","9.2"
"14","D.Carr","","39","0.156","0.136","0.087","53.8%","77.4","66.3","11.1","7.4"
"15","E.Manning","","39","0.081","0.128","0.086","46.2%","61.1","63.0","-1.9","10.4"
"16","A.Dalton","","37","0.078","0.079","0.079","43.2%","66.7","65.9","0.8","8.3"
"17","A.Luck","","62","0.078","0.102","0.074","43.5%","64.4","65.0","-0.6","8.0"
"18","M.Ryan","","46","0.093","0.096","0.040","43.5%","68.4","66.0","2.4","8.6"
"19","C.Wentz","","43","0.166","0.166","0.022","48.8%","75.0","64.2","10.8","9.3"
"20","C.Beathard","","63","0.026","0.065","-0.017","52.4%","63.0","70.6","-7.6","4.8"
"21","D.Prescott","","37","0.002","-0.016","-0.020","48.6%","64.3","71.2","-6.9","6.0"
"22","C.Keenum","","57","0.041","-0.041","-0.041","45.6%","68.6","67.3","1.3","6.5"
"23","M.Mariota","","30","-0.026","-0.064","-0.064","46.7%","56.0","65.9","-9.9","7.0"
"24","J.Rosen","","27","-0.074","-0.082","-0.082","37.0%","43.5","61.7","-18.2","11.5"
"25","J.Flacco","","63","-0.036","-0.065","-0.083","47.6%","51.8","63.6","-11.8","8.0"
"26","B.Mayfield","","51","0.009","-0.100","-0.100","41.2%","59.5","62.4","-2.8","9.7"
"27","A.Smith","","44","0.015","-0.010","-0.115","45.5%","62.2","67.0","-4.8","9.6"
"28","B.Bortles","","70","-0.008","-0.091","-0.191","45.7%","54.1","60.1","-6.0","10.6"
"29","J.Allen","","26","-0.044","-0.275","-0.275","38.5%","52.6","65.9","-13.3","8.5"
"30","R.Tannehill","","43","-0.003","-0.255","-0.377","46.5%","60.6","66.3","-5.7","6.1"
