"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","L.Jackson","","37","0.279","0.617","0.617","54.1%","70.8","65.5","5.3","8.8"
"2","J.Allen","","41","0.220","0.487","0.487","53.7%","67.7","66.3","1.4","8.3"
"3","D.Prescott","","51","0.194","0.455","0.455","58.8%","64.4","65.9","-1.5","9.9"
"4","M.Ryan","","37","0.238","0.404","0.404","51.4%","70.0","60.8","9.2","9.7"
"5","D.Brees","","37","0.249","0.341","0.341","48.6%","82.4","67.8","14.6","4.4"
"6","S.Darnold","","34","0.229","0.356","0.319","52.9%","70.4","60.3","10.1","11.0"
"7","D.Carr","","35","0.265","0.277","0.276","54.3%","89.3","68.0","21.3","6.3"
"8","J.Garoppolo","","54","0.208","0.311","0.263","59.3%","77.3","68.5","8.7","5.5"
"9","K.Murray","","50","0.131","0.227","0.227","50.0%","72.7","72.3","0.4","3.8"
"10","K.Cousins","","45","0.196","0.249","0.214","55.6%","82.9","72.2","10.6","8.0"
"11","J.Driskel","","38","0.092","0.172","0.172","47.4%","62.5","65.4","-2.9","9.8"
"12","J.Goff","","21","0.103","0.133","0.133","42.9%","68.8","67.0","1.8","8.8"
"13","P.Mahomes","","43","0.052","0.114","0.114","46.5%","59.4","65.6","-6.2","8.0"
"14","B.Mayfield","","36","0.047","0.107","0.107","36.1%","56.7","63.4","-6.8","8.8"
"15","J.Brissett","","32","0.096","0.083","0.083","46.9%","71.4","67.6","3.8","8.1"
"16","B.Allen","","48","-0.032","-0.011","-0.026","35.4%","48.6","61.9","-13.3","8.5"
"17","P.Rivers","","57","-0.005","-0.007","-0.028","42.1%","58.3","67.0","-8.6","8.6"
"18","T.Brady","","49","-0.015","-0.085","-0.085","36.7%","59.1","66.6","-7.5","7.1"
"19","N.Foles","","52","0.035","-0.102","-0.102","34.6%","71.7","69.8","1.9","8.6"
"20","M.Trubisky","","47","-0.018","-0.134","-0.134","38.3%","58.5","66.2","-7.7","7.6"
"21","J.Winston","","61","0.013","-0.081","-0.135","42.6%","61.2","63.7","-2.5","8.9"
"22","R.Fitzpatrick","","56","0.050","-0.152","-0.152","41.1%","72.7","68.1","4.7","7.0"
"23","C.Wentz","","53","-0.025","-0.191","-0.202","39.6%","52.6","61.7","-9.1","9.5"
"24","M.Rudolph","","57","-0.027","-0.287","-0.328","47.4%","53.5","63.8","-10.3","9.7"
"25","K.Allen","","57","0.030","-0.314","-0.329","40.4%","66.0","66.2","-0.2","7.5"
"26","D.Watson","","41","-0.003","-0.264","-0.343","43.9%","62.1","67.8","-5.8","8.1"
"27","D.Haskins","","46","-0.029","-0.351","-0.383","28.3%","59.4","70.6","-11.3","6.7"
"28","R.Finley","","41","-0.103","-0.416","-0.430","29.3%","43.3","68.6","-25.2","6.5"
