"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","A.Rodgers","","41","0.246","0.620","0.620","53.7%","63.6","64.4","-0.8","8.1"
"2","J.Goff","","45","0.265","0.520","0.520","55.6%","80.0","72.0","8.0","5.0"
"3","J.Allen","","39","0.272","0.499","0.499","61.5%","79.2","68.9","10.3","8.6"
"4","D.Watson","","31","0.188","0.413","0.413","54.8%","72.0","72.5","-0.5","7.8"
"5","R.Fitzpatrick","","51","0.239","0.426","0.391","62.7%","71.1","63.0","8.1","9.2"
"6","P.Mahomes","","38","0.138","0.384","0.384","52.6%","55.6","63.6","-8.0","8.6"
"7","C.Wentz","","49","0.135","0.246","0.246","49.0%","62.2","62.5","-0.3","10.2"
"8","D.Hodges","","27","0.212","0.230","0.210","48.1%","77.8","63.0","14.8","12.1"
"9","M.Trubisky","","43","0.169","0.226","0.185","58.1%","76.3","69.0","7.3","8.8"
"10","J.Garoppolo","","29","0.117","0.152","0.140","51.7%","71.4","68.4","3.0","7.5"
"11","A.Dalton","","40","0.068","0.136","0.136","47.5%","61.1","65.9","-4.8","8.5"
"12","K.Cousins","","39","0.053","0.115","0.106","43.6%","61.1","67.2","-6.1","6.7"
"13","T.Brady","","57","0.039","0.114","0.104","38.6%","53.3","62.0","-8.6","10.7"
"14","J.Winston","","43","0.111","0.133","0.098","48.8%","63.6","60.4","3.2","10.2"
"15","P.Rivers","","33","0.120","0.109","0.091","42.4%","71.4","64.9","6.5","7.0"
"16","D.Blough","","48","0.026","0.089","0.089","39.6%","61.1","70.3","-9.2","9.2"
"17","L.Jackson","","41","0.042","0.086","0.086","51.2%","60.9","66.9","-6.1","8.6"
"18","R.Wilson","","36","0.120","0.156","0.085","52.8%","67.7","64.4","3.3","8.0"
"19","J.Brissett","","45","0.063","0.067","0.019","48.9%","67.6","68.6","-1.0","7.9"
"20","D.Jones","","44","-0.011","-0.005","-0.005","45.5%","54.1","64.0","-9.9","7.4"
"21","D.Prescott","","60","0.032","0.020","-0.015","53.3%","65.3","68.9","-3.6","7.3"
"22","D.Brees","","30","-0.006","-0.020","-0.020","50.0%","64.3","72.4","-8.1","5.8"
"23","K.Allen","","57","0.031","-0.015","-0.035","43.9%","62.8","64.4","-1.6","10.1"
"24","D.Lock","","33","0.035","-0.068","-0.068","36.4%","69.2","68.1","1.2","6.7"
"25","B.Mayfield","","40","-0.010","-0.098","-0.107","37.5%","56.3","62.5","-6.3","11.1"
"26","M.Ryan","","65","0.044","-0.096","-0.128","47.7%","74.5","71.1","3.4","7.1"
"27","R.Tannehill","","30","0.074","-0.114","-0.174","43.3%","81.0","72.0","8.9","7.6"
"28","D.Haskins","","35","-0.014","-0.198","-0.198","31.4%","54.2","61.4","-7.2","8.7"
"29","D.Carr","","36","0.049","-0.102","-0.207","52.8%","74.1","69.7","4.4","5.6"
"30","S.Darnold","","56","0.009","-0.229","-0.229","32.1%","62.2","65.4","-3.2","9.7"
"31","G.Minshew II","","34","-0.004","-0.297","-0.311","32.4%","61.5","67.8","-6.3","4.1"
"32","K.Murray","","46","-0.069","-0.352","-0.425","34.8%","57.6","76.1","-18.5","4.9"
"33","N.Foles","","18","-0.031","-0.646","-0.880","27.8%","58.3","72.7","-14.3","8.2"
