"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","L.Jackson","","32","0.405","0.843","0.843","65.6%","78.9","62.7","16.2","7.1"
"2","R.Tannehill","","22","0.391","0.839","0.800","77.3%","82.4","68.4","13.9","7.4"
"3","J.Winston","","34","0.207","0.445","0.439","52.9%","66.7","65.4","1.3","10.2"
"4","S.Darnold","","36","0.254","0.433","0.433","52.8%","76.9","66.5","10.5","7.9"
"5","K.Allen","","45","0.199","0.425","0.425","57.8%","71.9","70.8","1.0","7.0"
"6","B.Mayfield","","43","0.250","0.430","0.411","62.8%","72.7","62.8","9.9","9.1"
"7","J.Garoppolo","","26","0.162","0.258","0.258","50.0%","73.7","69.8","3.9","6.4"
"8","D.Watson","","35","0.165","0.233","0.217","48.6%","67.9","61.7","6.2","12.8"
"9","J.Allen","","34","0.103","0.168","0.168","44.1%","68.2","68.8","-0.6","8.1"
"10","D.Brees","","43","0.161","0.166","0.166","53.5%","78.9","68.9","10.1","9.8"
"11","D.Hodges","","17","0.050","0.120","0.120","29.4%","62.5","69.4","-6.9","7.1"
"12","R.Fitzpatrick","","48","0.004","0.040","0.040","45.8%","55.3","65.3","-10.0","8.8"
"13","N.Foles","","57","0.092","0.037","0.037","38.6%","72.7","66.5","6.3","7.3"
"14","J.Driskel","","50","0.045","-0.015","-0.015","42.0%","66.7","65.9","0.8","9.4"
"15","M.Trubisky","","49","0.022","-0.024","-0.024","46.9%","61.0","63.9","-2.9","8.9"
"16","J.Brissett","","31","0.009","-0.100","-0.100","48.4%","66.7","69.6","-2.9","7.4"
"17","T.Brady","","40","-0.046","-0.140","-0.140","40.0%","48.6","61.3","-12.8","10.3"
"18","R.Finley","","35","-0.044","-0.156","-0.156","40.0%","48.0","60.4","-12.4","11.1"
"19","D.Carr","","28","-0.046","-0.107","-0.182","39.3%","57.7","70.5","-12.8","5.4"
"20","J.Goff","","42","0.066","-0.173","-0.187","38.1%","72.2","64.7","7.5","8.8"
"21","R.Wilson","","37","0.024","-0.207","-0.217","32.4%","56.5","56.8","-0.3","14.8"
"22","M.Ryan","","56","-0.057","-0.199","-0.230","35.7%","52.3","67.3","-15.0","10.0"
"23","D.Prescott","","38","-0.022","-0.265","-0.265","34.2%","59.4","68.6","-9.2","5.7"
"24","A.Rodgers","","46","-0.011","-0.236","-0.267","30.4%","62.5","69.4","-6.9","6.8"
"25","C.Wentz","","54","0.051","-0.210","-0.270","55.6%","73.3","68.9","4.5","6.1"
"26","D.Haskins","","34","-0.037","-0.279","-0.289","35.3%","44.8","56.9","-12.1","13.3"
"27","D.Jones","","41","0.007","-0.253","-0.309","34.1%","61.8","65.7","-3.9","6.3"
"28","M.Rudolph","","20","0.027","-0.358","-0.358","35.0%","57.1","58.3","-1.2","12.8"
"29","B.Allen","","32","-0.106","-0.572","-0.572","25.0%","41.7","68.9","-27.2","6.1"
