"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","P.Rivers","","33","0.322","0.563","0.563","69.7%","82.8","66.8","15.9","8.1"
"2","J.Winston","","43","0.272","0.583","0.549","60.5%","70.0","64.1","5.9","9.7"
"3","B.Mayfield","","36","0.218","0.541","0.541","52.8%","66.7","68.3","-1.6","5.8"
"4","M.Rudolph","","29","0.288","0.493","0.493","72.4%","88.9","75.2","13.6","3.2"
"5","P.Mahomes","","49","0.171","0.384","0.384","51.0%","61.5","63.5","-1.9","12.2"
"6","A.Rodgers","","63","0.189","0.330","0.312","58.7%","69.4","65.2","4.2","7.3"
"7","M.Mariota","","31","0.205","0.304","0.304","48.4%","81.8","73.1","8.7","5.9"
"8","C.Wentz","","32","0.136","0.298","0.298","59.4%","59.3","62.7","-3.5","6.8"
"9","D.Jones","","42","0.125","0.181","0.181","54.8%","74.2","71.8","2.4","5.4"
"10","R.Wilson","","36","0.201","0.176","0.176","55.6%","81.5","64.8","16.7","7.3"
"11","M.Stafford","","42","0.115","0.179","0.161","54.8%","65.6","64.9","0.8","10.0"
"12","D.Prescott","","38","0.130","0.148","0.148","52.6%","73.3","67.8","5.6","9.0"
"13","C.Daniel","","38","0.126","0.146","0.146","52.6%","73.3","68.2","5.1","6.7"
"14","J.Flacco","","39","0.094","0.170","0.144","48.7%","62.9","65.3","-2.4","8.4"
"15","D.Carr","","33","0.099","0.090","0.073","42.4%","75.0","71.0","4.0","6.2"
"16","L.Jackson","","47","0.094","0.051","0.051","51.1%","72.7","67.0","5.7","8.1"
"17","G.Minshew II","","42","0.056","0.049","0.049","42.9%","59.4","60.4","-1.1","10.8"
"18","J.Brissett","","54","0.012","0.111","0.046","38.9%","52.2","65.5","-13.3","10.5"
"19","J.Goff","","77","0.059","0.070","-0.018","51.9%","66.2","68.1","-1.9","6.9"
"20","M.Ryan","","63","0.036","-0.024","-0.027","44.4%","70.0","70.3","-0.3","8.4"
"21","J.Rosen","","31","0.040","-0.039","-0.039","51.6%","70.8","69.7","1.2","6.3"
"22","K.Allen","","39","0.081","0.032","-0.076","48.7%","72.7","68.1","4.6","8.1"
"23","M.Barkley","","17","-0.030","-0.130","-0.130","47.1%","56.3","66.1","-9.9","8.2"
"24","K.Murray","","42","0.022","-0.077","-0.172","42.9%","73.3","74.4","-1.0","4.7"
"25","T.Bridgewater","","42","0.043","-0.184","-0.184","40.5%","76.7","73.4","3.2","6.5"
"26","K.Cousins","","43","0.041","-0.165","-0.196","34.9%","77.1","74.1","3.1","5.5"
"27","D.Watson","","46","0.011","-0.285","-0.285","39.1%","67.7","71.1","-3.3","8.3"
"28","T.Brady","","40","-0.041","-0.277","-0.298","20.0%","52.9","65.7","-12.7","8.2"
"29","J.Allen","","42","-0.009","-0.330","-0.330","40.5%","52.0","59.4","-7.4","14.5"
"30","A.Dalton","","50","-0.021","-0.408","-0.431","28.0%","58.3","68.6","-10.2","5.8"
"31","D.Haskins","","22","-0.006","-0.398","-0.536","50.0%","56.3","63.8","-7.6","7.3"
