"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","M.Trubisky","","33","0.414","0.943","0.943","75.8%","73.1","60.3","12.7","10.4"
"2","J.Goff","","36","0.384","0.805","0.805","63.9%","81.3","66.8","14.5","8.2"
"3","M.Stafford","","35","0.282","0.479","0.479","48.6%","82.8","69.5","13.2","6.4"
"4","M.Ryan","","45","0.261","0.420","0.420","57.8%","76.3","63.8","12.5","10.9"
"5","T.Brady","","39","0.216","0.454","0.454","56.4%","65.7","63.3","2.5","8.0"
"6","B.Bortles","","44","0.208","0.378","0.378","52.3%","76.3","71.2","5.1","5.1"
"7","J.Winston","","24","0.198","0.230","0.208","58.3%","80.0","67.6","12.4","8.5"
"8","D.Watson","","54","0.186","0.296","0.290","59.3%","72.5","66.8","5.7","8.6"
"9","M.Mariota","","58","0.182","0.253","0.253","51.7%","71.4","63.6","7.8","9.7"
"10","A.Dalton","","51","0.181","0.353","0.318","54.9%","70.7","69.2","1.5","7.0"
"11","K.Cousins","","59","0.177","0.297","0.295","52.5%","73.5","69.4","4.1","6.2"
"12","J.Flacco","","44","0.163","0.262","0.262","50.0%","70.0","66.2","3.8","9.9"
"13","D.Prescott","","36","0.129","0.243","0.243","58.3%","63.0","64.2","-1.2","9.7"
"14","E.Manning","","46","0.116","0.084","0.084","52.2%","75.6","68.1","7.5","6.1"
"15","A.Luck","","72","0.099","0.183","0.167","48.6%","65.6","68.0","-2.4","8.3"
"16","J.Rosen","","33","0.098","0.199","0.199","48.5%","60.0","63.6","-3.6","9.2"
"17","P.Mahomes","","54","0.095","0.152","0.152","50.0%","63.6","64.7","-1.0","8.1"
"18","D.Brees","","38","0.080","0.191","0.191","42.1%","58.1","64.5","-6.4","7.5"
"19","C.Wentz","","58","0.072","0.063","0.063","43.1%","66.0","65.1","0.9","7.5"
"20","P.Rivers","","41","0.072","0.067","0.004","48.8%","65.8","65.2","0.6","6.9"
"21","R.Wilson","","33","0.070","0.009","0.009","54.5%","76.0","72.0","4.0","5.4"
"22","D.Carr","","62","0.068","0.102","0.065","50.0%","62.5","64.9","-2.4","8.1"
"23","C.Beathard","","46","0.064","0.102","-0.040","47.8%","63.9","67.2","-3.3","5.5"
"24","C.Keenum","","38","0.030","-0.086","-0.086","39.5%","63.6","63.0","0.6","8.5"
"25","A.Rodgers","","48","0.005","0.037","0.028","52.1%","55.0","64.5","-9.5","10.6"
"26","R.Tannehill","","26","-0.017","-0.587","-0.656","23.1%","55.0","66.1","-11.1","10.8"
"27","B.Roethlisberger","","49","-0.029","-0.122","-0.122","44.9%","58.7","68.4","-9.7","7.3"
"28","B.Mayfield","","48","-0.034","-0.067","-0.162","37.5%","51.2","62.6","-11.4","9.5"
"29","S.Darnold","","43","-0.035","-0.235","-0.235","30.2%","51.5","62.7","-11.2","10.2"
"30","R.Fitzpatrick","","21","-0.052","-0.338","-0.338","28.6%","50.0","65.3","-15.3","10.8"
"31","J.Allen","","47","-0.053","-0.455","-0.455","31.9%","48.5","65.1","-16.6","9.3"
