"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","K.Cousins","","34","0.345","0.641","0.641","61.8%","78.6","62.5","16.1","13.4"
"2","K.Murray","","46","0.226","0.482","0.482","56.5%","77.1","74.2","2.9","6.6"
"3","M.Ryan","","44","0.318","0.473","0.473","63.6%","88.2","68.2","20.0","8.8"
"4","R.Wilson","","49","0.249","0.389","0.389","57.1%","71.9","60.0","11.9","8.4"
"5","D.Watson","","54","0.206","0.340","0.340","61.1%","71.4","64.7","6.7","8.8"
"6","R.Fitzpatrick","","19","0.196","0.314","0.314","52.6%","70.6","64.1","6.5","10.5"
"7","S.Darnold","","40","0.218","0.316","0.297","50.0%","76.7","66.3","10.4","8.6"
"8","L.Jackson","","50","0.161","0.265","0.265","48.0%","72.4","69.2","3.2","7.6"
"9","D.Prescott","","50","0.182","0.262","0.262","60.0%","71.8","64.6","7.2","8.2"
"10","C.Wentz","","44","0.084","0.164","0.164","56.8%","65.0","68.8","-3.8","9.2"
"11","K.Allen","","38","0.089","0.127","0.127","44.7%","64.5","65.0","-0.4","9.1"
"12","P.Mahomes","","44","0.028","0.103","0.072","43.2%","54.3","64.1","-9.8","10.0"
"13","J.Garoppolo","","39","0.150","0.171","0.071","56.4%","77.4","69.7","7.7","4.2"
"14","A.Rodgers","","46","0.094","0.119","0.069","45.7%","63.2","62.1","1.0","9.7"
"15","T.Brady","","51","0.145","0.179","0.066","56.9%","75.6","69.4","6.2","6.8"
"16","T.Bridgewater","","40","0.074","0.064","0.064","50.0%","70.6","69.4","1.1","5.6"
"17","A.Dalton","","46","0.009","0.046","0.037","43.5%","56.8","66.1","-9.4","7.7"
"18","B.Mayfield","","46","0.032","0.031","0.031","47.8%","61.1","65.4","-4.2","8.4"
"19","M.Stafford","","37","0.029","0.030","0.030","40.5%","56.3","61.0","-4.7","10.3"
"20","C.Keenum","","29","0.008","0.028","0.028","37.9%","54.2","62.6","-8.5","9.0"
"21","D.Hodges","","25","0.086","-0.016","-0.016","56.0%","78.9","70.6","8.4","5.1"
"22","P.Rivers","","49","0.069","0.055","-0.032","46.9%","61.9","61.1","0.9","11.6"
"23","J.Flacco","","30","0.025","-0.124","-0.124","40.0%","69.2","69.0","0.2","8.0"
"24","G.Minshew II","","35","-0.052","-0.205","-0.205","42.9%","51.9","66.0","-14.2","8.0"
"25","J.Winston","","65","-0.008","-0.212","-0.242","43.1%","57.7","63.8","-6.1","11.2"
"26","R.Tannehill","","24","0.118","-0.293","-0.293","54.2%","81.3","65.2","16.0","9.4"
"27","M.Mariota","","23","-0.095","-0.394","-0.394","30.4%","43.8","67.4","-23.7","8.3"
"28","D.Jones","","34","-0.015","-0.445","-0.488","35.3%","51.7","61.4","-9.6","9.7"
"29","J.Rosen","","34","-0.036","-0.544","-0.544","26.5%","60.0","74.3","-14.3","2.6"
"30","J.Goff","","31","-0.045","-0.772","-0.821","22.6%","54.2","72.2","-18.0","6.5"
