"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","L.Jackson","","22","0.622","1.221","1.221","72.7%","93.8","58.0","35.7","11.4"
"2","P.Mahomes","","57","0.224","0.415","0.415","57.9%","73.5","67.5","6.0","8.5"
"3","K.Cousins","","36","0.219","0.344","0.344","55.6%","74.2","65.3","8.9","6.0"
"4","D.Prescott","","48","0.209","0.460","0.460","58.3%","63.6","62.7","0.9","11.9"
"5","S.Darnold","","37","0.185","0.318","0.318","48.6%","70.4","66.2","4.2","8.0"
"6","K.Murray","","51","0.138","0.202","0.202","43.1%","64.3","60.9","3.4","12.1"
"7","D.Jones","","52","0.129","0.209","0.139","40.4%","68.4","67.2","1.2","6.4"
"8","R.Tannehill","","26","0.123","0.067","0.026","53.8%","68.4","58.6","9.8","13.2"
"9","J.Winston","","59","0.122","0.154","0.154","45.8%","66.7","62.9","3.8","9.7"
"10","B.Mayfield","","44","0.118","0.148","0.148","47.7%","68.4","64.9","3.5","6.9"
"11","A.Rodgers","","38","0.108","0.145","0.145","42.1%","63.0","61.2","1.8","11.9"
"12","K.Allen","","51","0.103","0.030","-0.010","49.0%","73.7","65.0","8.7","8.7"
"13","D.Carr","","37","0.088","0.110","0.110","45.9%","70.0","69.4","0.6","5.9"
"14","M.Ryan","","42","0.069","0.161","0.161","42.9%","62.5","68.9","-6.4","8.1"
"15","J.Allen","","52","0.066","0.104","0.104","44.2%","56.4","59.4","-3.0","10.5"
"16","M.Rudolph","","44","0.062","0.116","0.116","43.2%","61.1","65.7","-4.6","6.9"
"17","M.Trubisky","","35","0.054","-0.040","-0.040","42.9%","69.6","65.9","3.7","9.6"
"18","R.Wilson","","44","0.050","-0.083","-0.217","54.5%","72.7","68.5","4.2","5.6"
"19","P.Rivers","","44","0.049","0.062","-0.126","52.3%","54.8","58.1","-3.2","12.8"
"20","D.Brees","","52","0.040","-0.375","-0.375","34.6%","74.4","73.4","1.0","6.0"
"21","J.Driskel","","58","-0.004","-0.111","-0.116","41.4%","62.8","68.0","-5.2","7.0"
"22","R.Fitzpatrick","","41","-0.010","-0.032","-0.042","39.0%","63.6","72.0","-8.3","5.2"
"23","R.Finley","","37","-0.021","-0.316","-0.609","40.5%","55.2","64.6","-9.4","7.3"
"24","B.Hoyer","","41","-0.042","-0.444","-0.507","36.6%","46.2","60.7","-14.5","10.3"
"25","J.Garoppolo","","55","-0.049","-0.182","-0.300","43.6%","54.5","67.9","-13.4","8.0"
"26","J.Goff","","51","-0.054","-0.309","-0.376","41.2%","53.7","69.0","-15.3","7.2"
