"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","D.Brees","","32","0.288","0.698","0.698","65.6%","67.9","65.2","2.6","7.5"
"2","R.Tannehill","","23","0.293","0.671","0.671","60.9%","65.0","60.0","5.0","13.6"
"3","J.Garoppolo","","27","0.290","0.562","0.562","63.0%","81.8","71.6","10.2","6.7"
"4","J.Goff","","49","0.178","0.361","0.361","46.9%","65.9","65.4","0.5","7.9"
"5","R.Fitzpatrick","","49","0.176","0.284","0.284","57.1%","68.3","63.6","4.7","9.2"
"6","A.Dalton","","35","0.099","0.282","0.282","51.4%","59.3","68.6","-9.3","8.6"
"7","G.Minshew II","","46","0.140","0.265","0.265","56.5%","69.2","69.9","-0.6","5.9"
"8","R.Wilson","","52","0.168","0.229","0.229","51.9%","65.8","58.9","6.9","6.6"
"9","D.Prescott","","40","0.133","0.214","0.197","40.0%","71.9","70.3","1.5","6.4"
"10","D.Carr","","50","0.145","0.187","0.187","42.0%","70.7","65.1","5.6","7.3"
"11","P.Rivers","","53","0.134","0.175","0.175","50.9%","70.5","66.1","4.4","7.2"
"12","C.Wentz","","47","0.056","0.167","0.167","44.7%","57.5","66.6","-9.1","7.5"
"13","B.Mayfield","","38","0.085","0.123","0.101","34.2%","50.0","50.9","-0.9","16.8"
"14","A.Rodgers","","59","0.034","0.101","0.101","40.7%","50.0","58.5","-8.5","14.3"
"15","D.Lock","","38","0.061","0.076","0.075","52.6%","65.4","67.4","-2.0","7.4"
"16","S.Darnold","","41","0.068","0.058","0.058","46.3%","69.7","69.2","0.5","6.7"
"17","P.Mahomes","","33","0.035","0.054","0.027","42.4%","64.0","69.2","-5.2","5.7"
"18","K.Allen","","45","0.021","0.015","0.015","53.3%","61.0","66.3","-5.3","6.9"
"19","T.Brady","","34","0.047","0.118","0.013","38.2%","55.2","62.5","-7.3","10.6"
"20","K.Murray","","50","0.072","0.004","-0.017","50.0%","68.4","63.7","4.7","10.5"
"21","A.McCarron","","45","0.005","-0.068","-0.068","44.4%","65.6","69.8","-4.2","7.8"
"22","M.Ryan","","60","0.041","0.022","-0.081","45.0%","62.5","64.6","-2.1","6.4"
"23","R.Griffin III","","33","-0.029","-0.123","-0.123","45.5%","55.0","64.7","-9.7","6.8"
"24","M.Trubisky","","43","0.039","-0.128","-0.128","41.9%","74.3","71.5","2.8","5.9"
"25","D.Jones","","56","0.007","-0.171","-0.212","39.3%","59.6","62.7","-3.1","11.1"
"26","M.Barkley","","39","-0.056","-0.226","-0.256","35.9%","52.9","67.9","-15.0","8.0"
"27","J.Winston","","30","-0.003","-0.127","-0.259","36.7%","56.5","61.4","-4.8","11.1"
"28","D.Blough","","35","-0.113","-0.328","-0.351","37.1%","42.9","69.2","-26.3","8.8"
"29","J.Brissett","","32","-0.060","-0.313","-0.372","34.4%","50.0","66.6","-16.6","8.2"
"30","S.Mannion","","23","-0.045","-0.282","-0.374","47.8%","60.0","73.6","-13.6","3.5"
"31","C.Keenum","","42","-0.051","-0.401","-0.401","35.7%","51.4","67.2","-15.8","6.6"
"32","D.Hodges","","28","-0.067","-0.425","-0.454","25.0%","45.0","63.7","-18.7","6.2"
