"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","S.Darnold","","30","0.267","0.583","0.583","60.0%","71.4","66.5","4.9","7.2"
"2","B.Mayfield","","31","0.243","0.427","0.427","64.5%","85.7","76.9","8.8","3.4"
"3","C.Wentz","","16","0.205","0.333","0.333","56.3%","75.0","68.0","7.0","5.4"
"4","G.Minshew II","","45","0.202","0.326","0.291","57.8%","70.6","63.8","6.8","10.7"
"5","D.Prescott","","46","0.228","0.389","0.271","58.7%","77.1","69.0","8.1","7.2"
"6","J.Goff","","51","0.132","0.264","0.245","47.1%","61.0","63.0","-2.0","7.8"
"7","B.Purdy","","27","0.122","0.174","0.174","37.0%","71.4","69.0","2.4","7.9"
"8","C.Streveler","","25","0.142","0.171","0.171","56.0%","66.7","60.4","6.3","8.7"
"9","T.Lawrence","","40","0.099","0.184","0.168","55.0%","66.7","69.1","-2.5","5.1"
"10","J.Burrow","","60","0.199","0.201","0.140","55.0%","81.6","67.2","14.4","6.8"
"11","P.Mahomes","","33","0.040","0.122","0.122","48.5%","59.3","68.2","-9.0","7.3"
"12","A.Rodgers","","45","0.079","0.117","0.117","44.4%","63.2","64.6","-1.5","8.7"
"13","M.Jones","","38","0.106","0.108","0.108","36.8%","67.7","63.7","4.0","12.6"
"14","J.Allen","","36","0.091","0.110","0.095","47.2%","60.0","59.0","1.0","11.5"
"15","K.Pickett","","43","0.095","0.116","0.084","51.2%","72.2","70.8","1.4","4.9"
"16","D.Jones","","51","0.090","0.085","0.063","52.9%","73.2","70.4","2.7","6.4"
"17","D.Ridder","","41","0.077","0.035","0.035","41.5%","71.0","67.3","3.6","6.6"
"18","D.Mills","","34","0.070","0.022","0.022","41.2%","65.4","62.3","3.1","9.8"
"19","T.Brady","","52","0.017","0.026","0.000","42.3%","66.7","73.4","-6.7","4.7"
"20","K.Cousins","","53","0.056","-0.007","-0.007","47.2%","72.3","70.0","2.3","6.9"
"21","T.Heinicke","","24","0.119","-0.041","-0.064","45.8%","72.2","56.7","15.5","12.8"
"22","T.Tagovailoa","","30","0.056","-0.029","-0.078","40.0%","66.7","63.1","3.5","11.0"
"23","J.Herbert","","38","0.089","-0.064","-0.084","42.1%","80.0","69.1","10.9","7.8"
"24","T.Huntley","","25","0.018","-0.111","-0.111","32.0%","56.3","57.4","-1.1","12.3"
"25","D.Carr","","36","-0.050","-0.101","-0.128","38.9%","53.3","67.0","-13.7","9.4"
"26","G.Smith","","48","0.029","-0.215","-0.217","35.4%","65.8","65.2","0.6","6.9"
"27","R.Wilson","","35","-0.005","-0.202","-0.224","42.9%","57.7","63.3","-5.6","12.0"
"28","J.Fields","","33","0.030","-0.279","-0.279","36.4%","68.2","68.0","0.2","5.8"
"29","A.Dalton","","15","-0.036","-0.249","-0.334","40.0%","57.1","68.7","-11.6","6.3"
"30","D.Watson","","39","0.000","-0.282","-0.337","30.8%","53.8","59.2","-5.3","10.8"
"31","Z.Wilson","","22","-0.025","-0.381","-0.381","22.7%","56.3","67.0","-10.7","11.3"
"32","M.Willis","","35","0.013","-0.373","-0.404","34.3%","70.0","73.8","-3.8","4.3"
"33","T.McSorley","","53","-0.027","-0.387","-0.437","22.6%","58.5","69.7","-11.2","7.3"
"34","N.Foles","","38","0.006","-0.704","-0.740","34.2%","60.7","68.8","-8.1","8.3"
