"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","M.White","","30","0.280","0.560","0.560","60.0%","78.6","70.0","8.6","5.8"
"2","D.Prescott","","36","0.266","0.422","0.422","52.8%","72.4","59.2","13.3","12.0"
"3","D.Carr","","39","0.204","0.391","0.364","59.0%","69.4","65.8","3.6","8.6"
"4","K.Murray","","37","0.159","0.311","0.311","51.4%","66.7","66.8","-0.1","10.1"
"5","K.Cousins","","40","0.228","0.357","0.297","60.0%","83.3","73.4","9.9","5.6"
"6","J.Hurts","","47","0.139","0.294","0.294","46.8%","64.0","66.8","-2.8","7.2"
"7","S.Darnold","","21","0.179","0.287","0.287","42.9%","64.7","59.7","5.0","10.7"
"8","T.Lawrence","","44","0.205","0.251","0.251","50.0%","78.4","66.4","12.0","6.9"
"9","P.Mahomes","","50","0.166","0.255","0.247","58.0%","73.0","68.2","4.8","5.8"
"10","T.Tagovailoa","","41","0.148","0.230","0.230","51.2%","66.7","63.5","3.1","11.3"
"11","L.Jackson","","49","0.094","0.223","0.223","49.0%","53.3","59.5","-6.2","11.8"
"12","J.Goff","","41","0.103","0.207","0.207","48.8%","65.7","69.2","-3.4","6.8"
"13","R.Tannehill","","38","0.119","0.185","0.185","44.7%","64.7","63.7","1.0","8.3"
"14","J.Allen","","58","0.089","0.185","0.166","51.7%","61.5","65.9","-4.4","9.1"
"15","M.Jones","","41","0.159","0.148","0.148","43.9%","80.0","69.1","10.9","8.4"
"16","J.Burrow","","46","0.062","0.146","0.146","45.7%","61.1","67.8","-6.7","6.9"
"17","G.Smith","","46","0.144","0.173","0.124","60.9%","73.0","66.5","6.5","7.9"
"18","J.Herbert","","55","0.100","0.078","0.078","49.1%","74.5","69.6","4.9","3.7"
"19","J.Garoppolo","","41","0.081","0.046","0.046","41.5%","70.3","66.7","3.6","5.3"
"20","K.Pickett","","36","0.059","0.044","0.044","50.0%","71.4","71.7","-0.3","5.8"
"21","T.Heinicke","","24","0.042","0.036","0.036","45.8%","63.6","66.4","-2.8","6.9"
"22","A.Rodgers","","19","0.055","0.025","0.013","47.4%","68.8","68.6","0.2","6.0"
"23","T.Brady","","50","0.055","0.001","0.001","40.0%","69.0","67.3","1.8","7.8"
"24","A.Dalton","","37","0.031","-0.000","-0.000","45.9%","62.1","64.6","-2.5","7.4"
"25","M.Mariota","","32","0.012","-0.030","-0.042","46.9%","62.5","66.9","-4.4","5.8"
"26","J.Brissett","","46","0.028","-0.083","-0.083","34.8%","63.9","63.6","0.3","10.2"
"27","D.Jones","","42","0.049","-0.094","-0.094","42.9%","72.4","68.1","4.3","7.1"
"28","M.Ryan","","43","0.018","-0.108","-0.163","46.5%","68.8","69.9","-1.2","6.4"
"29","R.Wilson","","43","0.025","-0.249","-0.249","34.9%","59.4","59.9","-0.5","10.0"
"30","T.Siemian","","30","-0.007","-0.259","-0.264","36.7%","58.3","64.8","-6.5","7.2"
"31","K.Allen","","48","0.001","-0.251","-0.287","31.3%","68.4","73.3","-4.9","5.0"
"32","B.Perkins","","34","-0.029","-0.276","-0.331","32.4%","56.5","67.1","-10.6","6.0"
