"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","T.Tagovailoa","","34","0.285","0.576","0.576","64.7%","78.1","69.5","8.6","7.5"
"2","D.Jones","","25","0.253","0.557","0.557","56.0%","76.5","72.7","3.8","5.6"
"3","P.Mahomes","","42","0.268","0.552","0.552","64.3%","74.3","67.4","6.9","7.4"
"4","T.Brady","","30","0.284","0.533","0.533","66.7%","78.6","67.9","10.6","8.8"
"5","J.Goff","","34","0.244","0.519","0.519","55.9%","76.0","71.8","4.2","5.2"
"6","M.Ryan","","33","0.192","0.377","0.377","60.6%","77.8","75.6","2.2","6.3"
"7","J.Hurts","","34","0.165","0.342","0.342","50.0%","68.0","68.8","-0.8","8.1"
"8","A.Rodgers","","25","0.231","0.343","0.336","56.0%","73.7","62.6","11.0","11.7"
"9","J.Garoppolo","","33","0.154","0.335","0.335","51.5%","67.9","70.3","-2.5","6.3"
"10","G.Smith","","41","0.136","0.171","0.169","61.0%","69.7","64.5","5.2","7.5"
"11","J.Fields","","37","0.149","0.235","0.168","56.8%","66.7","63.6","3.1","10.2"
"12","K.Pickett","","48","0.125","0.165","0.165","50.0%","69.2","65.7","3.5","7.7"
"13","C.McCoy","","44","0.114","0.138","0.138","45.5%","74.3","70.8","3.4","6.4"
"14","R.Tannehill","","41","0.007","0.134","0.134","48.8%","52.8","68.5","-15.7","6.9"
"15","D.Mills","","45","0.051","0.090","0.090","46.7%","59.5","64.2","-4.7","7.8"
"16","T.Heinicke","","35","0.127","0.123","0.077","57.1%","68.0","61.1","6.9","11.3"
"17","T.Lawrence","","52","0.104","0.066","0.066","44.2%","74.4","67.9","6.5","7.2"
"18","D.Carr","","43","0.019","0.063","0.063","41.9%","63.2","71.9","-8.7","8.2"
"19","J.Brissett","","48","0.068","0.052","0.052","50.0%","64.7","63.9","0.8","9.4"
"20","J.Allen","","53","0.105","0.073","0.029","58.5%","70.7","64.5","6.2","8.8"
"21","P.Walker","","20","0.013","0.012","0.012","45.0%","62.5","69.0","-6.5","5.6"
"22","D.Prescott","","54","0.019","-0.004","-0.015","48.1%","61.4","65.8","-4.5","7.1"
"23","K.Cousins","","63","0.041","0.029","-0.017","42.9%","60.0","62.6","-2.6","8.6"
"24","J.Herbert","","43","0.017","-0.051","-0.051","37.2%","63.6","66.2","-2.5","6.3"
"25","R.Wilson","","60","-0.026","-0.063","-0.063","36.7%","53.8","63.8","-10.0","10.2"
"26","M.Mariota","","39","0.061","-0.106","-0.106","43.6%","65.5","58.9","6.6","12.2"
"27","A.Dalton","","34","0.011","-0.187","-0.187","35.3%","63.0","65.6","-2.6","9.9"
"28","J.Wolford","","42","0.004","-0.193","-0.284","47.6%","66.7","70.6","-3.9","6.9"
