"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","D.Prescott","","28","0.360","0.696","0.696","60.7%","88.0","72.1","15.9","5.6"
"2","R.Tannehill","","32","0.375","0.601","0.573","65.6%","88.0","64.4","23.6","9.4"
"3","J.Garoppolo","","31","0.222","0.515","0.515","58.1%","69.0","68.5","0.4","6.1"
"4","P.Mahomes","","41","0.210","0.466","0.466","48.8%","64.5","63.8","0.7","10.4"
"5","A.Dalton","","28","0.260","0.381","0.381","60.7%","87.5","73.1","14.4","7.3"
"6","J.Burrow","","43","0.156","0.319","0.299","55.8%","64.9","66.0","-1.1","8.0"
"7","J.Herbert","","40","0.204","0.267","0.267","60.0%","79.3","68.5","10.8","7.9"
"8","J.Brissett","","54","0.177","0.270","0.251","57.4%","71.8","66.1","5.7","7.7"
"9","D.Carr","","41","0.100","0.200","0.200","39.0%","62.2","65.6","-3.4","9.2"
"10","D.Jones","","56","0.126","0.200","0.179","53.6%","67.5","66.3","1.2","8.4"
"11","R.Wilson","","37","0.199","0.172","0.172","51.4%","85.7","69.2","16.6","6.2"
"12","J.Allen","","33","0.123","0.169","0.169","57.6%","75.0","72.1","2.9","8.0"
"13","J.Goff","","31","0.092","0.133","0.133","48.4%","68.0","68.3","-0.3","5.8"
"14","M.Stafford","","21","0.083","0.124","0.124","42.9%","61.1","62.4","-1.3","12.1"
"15","J.Fields","","45","0.122","0.123","0.123","48.9%","73.7","67.7","6.0","8.1"
"16","J.Hurts","","47","0.147","0.142","0.114","55.3%","78.3","69.1","9.2","8.1"
"17","M.Mariota","","30","0.077","0.102","0.102","53.3%","72.2","73.1","-0.9","5.8"
"18","A.Rodgers","","40","0.055","0.041","0.041","35.0%","64.9","65.7","-0.8","9.7"
"19","K.Pickett","","50","0.064","0.012","0.012","40.0%","65.8","63.1","2.7","9.9"
"20","T.Heinicke","","31","0.044","-0.025","-0.025","48.4%","65.2","64.0","1.2","9.0"
"21","M.Jones","","36","0.083","-0.065","-0.065","44.4%","85.2","75.4","9.8","4.7"
"22","M.Ryan","","38","0.029","-0.087","-0.087","34.2%","74.2","73.6","0.6","6.1"
"23","B.Perkins","","17","-0.071","-0.128","-0.128","35.3%","55.6","72.9","-17.3","6.7"
"24","C.McCoy","","40","0.044","-0.137","-0.137","37.5%","72.7","69.0","3.7","5.1"
"25","L.Jackson","","48","0.025","-0.163","-0.177","43.8%","75.0","74.8","0.2","4.2"
"26","B.Mayfield","","42","0.013","-0.289","-0.289","33.3%","67.7","70.7","-3.0","5.0"
"27","Z.Wilson","","30","-0.092","-0.307","-0.307","26.7%","45.0","67.4","-22.4","8.6"
"28","D.Mills","","44","-0.022","-0.245","-0.337","36.4%","59.4","68.5","-9.1","6.7"
"29","K.Cousins","","33","-0.018","-0.505","-0.541","27.3%","57.1","67.8","-10.6","8.8"
