"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","M.Trubisky","","28","0.283","0.450","0.450","57.1%","81.0","66.0","14.9","7.5"
"2","P.Mahomes","","48","0.263","0.374","0.374","64.6%","87.8","72.6","15.2","5.3"
"3","S.Darnold","","31","0.240","0.354","0.354","45.2%","73.7","61.5","12.2","11.3"
"4","J.Goff","","38","0.129","0.308","0.308","44.7%","63.9","69.3","-5.4","5.3"
"5","A.Dalton","","20","0.130","0.307","0.307","60.0%","64.7","69.8","-5.1","9.2"
"6","J.Allen","","56","0.191","0.301","0.284","57.1%","65.8","59.4","6.4","11.0"
"7","D.Mills","","31","0.071","0.215","0.214","41.9%","52.2","61.9","-9.8","10.1"
"8","B.Purdy","","31","0.087","0.189","0.189","41.9%","65.4","70.4","-5.0","5.8"
"9","D.Prescott","","39","0.227","0.278","0.174","64.1%","76.7","62.3","14.3","8.8"
"10","A.Rodgers","","36","0.137","0.160","0.159","55.6%","78.6","72.5","6.1","4.5"
"11","T.Lawrence","","46","0.117","0.163","0.159","54.3%","65.9","63.6","2.2","9.4"
"12","J.Hurts","","54","0.096","0.158","0.158","46.3%","59.5","60.7","-1.3","12.6"
"13","J.Burrow","","42","0.126","0.136","0.123","57.1%","71.1","65.3","5.8","5.5"
"14","K.Cousins","","66","0.053","0.117","0.083","50.0%","64.2","70.3","-6.2","8.0"
"15","D.Watson","","35","0.051","0.050","0.050","51.4%","69.2","71.3","-2.0","4.3"
"16","Z.Wilson","","43","0.070","0.105","0.041","41.9%","52.9","55.3","-2.4","14.5"
"17","D.Jones","","40","0.037","0.021","0.021","45.0%","70.0","72.8","-2.8","3.7"
"18","T.Tagovailoa","","34","-0.001","-0.014","-0.014","38.2%","56.7","64.2","-7.5","8.3"
"19","T.Brady","","48","0.077","0.005","-0.023","47.9%","71.4","65.9","5.5","7.4"
"20","B.Mayfield","","28","-0.012","-0.060","-0.060","35.7%","60.0","67.6","-7.6","4.5"
"21","J.Fields","","42","0.020","-0.080","-0.080","45.2%","70.0","71.3","-1.3","7.3"
"22","D.Ridder","","39","-0.083","-0.084","-0.084","38.5%","50.0","69.9","-19.9","8.7"
"23","G.Smith","","51","0.043","-0.095","-0.095","41.2%","75.6","72.3","3.3","4.8"
"24","D.Carr","","44","0.018","-0.028","-0.101","36.4%","62.5","65.9","-3.4","14.1"
"25","J.Herbert","","46","0.039","-0.119","-0.125","54.3%","73.7","71.0","2.7","7.9"
"26","M.Ryan","","38","-0.024","-0.140","-0.140","34.2%","61.3","69.9","-8.6","8.1"
"27","T.Heinicke","","36","0.041","-0.108","-0.164","44.4%","63.0","60.0","2.9","12.3"
"28","B.Rypien","","33","0.082","-0.182","-0.182","54.5%","80.8","70.4","10.4","4.5"
"29","M.Jones","","35","-0.105","-0.191","-0.191","22.9%","43.3","67.0","-23.7","9.6"
"30","R.Tannehill","","28","0.001","-0.204","-0.204","35.7%","68.2","72.7","-4.5","6.2"
"31","T.Huntley","","41","-0.019","-0.270","-0.270","41.5%","60.7","69.5","-8.8","6.4"
"32","C.McCoy","","26","-0.023","-0.276","-0.278","34.6%","61.9","71.4","-9.4","6.0"
"33","T.McSorley","","20","-0.073","-0.443","-0.503","30.0%","50.0","70.2","-20.2","8.5"
