"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","L.Jackson","","41","0.223","0.450","0.450","56.1%","66.7","62.6","4.0","9.7"
"2","T.Tagovailoa","","24","0.226","0.431","0.431","54.2%","72.2","66.7","5.5","9.8"
"3","M.Stafford","","27","0.222","0.406","0.406","51.9%","72.0","65.8","6.2","8.8"
"4","J.Burrow","","43","0.203","0.381","0.381","44.2%","65.7","61.7","4.0","8.1"
"5","T.Lawrence","","41","0.192","0.372","0.372","61.0%","73.7","71.2","2.5","4.9"
"6","J.Hurts","","47","0.194","0.349","0.349","42.6%","64.7","60.6","4.1","11.4"
"7","R.Tannehill","","32","0.206","0.347","0.347","56.3%","73.1","66.8","6.3","7.0"
"8","M.Mariota","","31","0.241","0.340","0.333","54.8%","68.4","55.4","13.0","16.4"
"9","D.Carr","","51","0.177","0.264","0.248","45.1%","65.0","58.8","6.2","9.5"
"10","P.Mahomes","","43","0.105","0.227","0.227","48.8%","62.5","66.9","-4.4","8.9"
"11","G.Smith","","49","0.171","0.198","0.198","57.1%","72.7","63.0","9.7","9.4"
"12","J.Goff","","44","0.102","0.179","0.179","47.7%","67.6","69.2","-1.6","9.4"
"13","J.Allen","","75","0.121","0.140","0.140","53.3%","73.7","69.1","4.6","6.0"
"14","A.Rodgers","","37","0.154","0.133","0.133","51.4%","79.4","68.5","10.9","5.2"
"15","C.Rush","","32","0.117","0.133","0.133","50.0%","70.0","65.7","4.3","8.5"
"16","J.Winston","","48","0.104","0.100","0.091","50.0%","64.1","59.9","4.2","11.8"
"17","J.Brissett","","37","0.073","0.086","0.086","51.4%","67.7","68.3","-0.5","6.7"
"18","K.Cousins","","46","0.042","0.069","0.069","52.2%","64.9","69.8","-4.9","8.4"
"19","M.Jones","","41","0.096","0.043","0.043","48.8%","68.8","62.3","6.4","12.1"
"20","T.Brady","","49","0.086","0.040","0.040","44.9%","77.5","72.6","4.9","5.7"
"21","M.Trubisky","","39","0.048","0.006","0.006","48.7%","62.5","62.4","0.1","12.3"
"22","D.Jones","","56","-0.000","-0.031","-0.031","50.0%","62.5","69.1","-6.6","6.7"
"23","M.Ryan","","46","0.046","-0.030","-0.049","45.7%","75.0","73.2","1.8","4.2"
"24","D.Mills","","35","0.018","-0.053","-0.098","42.9%","64.5","66.8","-2.3","7.3"
"25","K.Murray","","63","-0.006","-0.110","-0.110","34.9%","67.3","72.7","-5.5","6.0"
"26","B.Mayfield","","28","-0.082","-0.171","-0.171","25.0%","50.0","69.4","-19.4","6.5"
"27","J.Fields","","30","-0.080","-0.173","-0.173","36.7%","50.0","69.0","-19.0","8.9"
"28","J.Herbert","","50","-0.013","-0.157","-0.204","40.0%","61.0","67.7","-6.7","8.5"
"29","R.Wilson","","43","-0.000","-0.225","-0.225","30.2%","62.5","67.4","-4.9","7.2"
"30","C.Wentz","","57","-0.012","-0.285","-0.301","36.8%","59.5","67.1","-7.6","7.9"
"31","J.Garoppolo","","36","-0.005","-0.310","-0.327","41.7%","62.1","68.6","-6.5","8.3"
"32","J.Flacco","","58","0.012","-0.394","-0.408","37.9%","58.3","62.5","-4.2","9.8"
