"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","M.Trubisky","","16","0.309","0.638","0.638","56.3%","75.0","65.3","9.7","9.3"
"2","M.Mariota","","24","0.286","0.374","0.374","66.7%","92.9","73.5","19.4","5.5"
"3","J.Burrow","","45","0.203","0.337","0.337","57.8%","77.8","71.3","6.4","6.1"
"4","T.Lawrence","","34","0.251","0.333","0.333","64.7%","90.9","75.6","15.3","4.0"
"5","B.Zappe","","40","0.216","0.319","0.319","50.0%","77.4","67.6","9.8","5.9"
"6","M.Ryan","","64","0.179","0.310","0.310","51.6%","75.0","71.4","3.6","5.5"
"7","D.Jones","","36","0.211","0.303","0.303","50.0%","76.0","66.1","9.9","6.7"
"8","J.Allen","","52","0.161","0.235","0.225","50.0%","71.1","65.9","5.2","7.4"
"9","T.Brady","","44","0.117","0.184","0.184","52.3%","67.6","66.8","0.8","7.5"
"10","P.Mahomes","","53","0.106","0.133","0.133","43.4%","71.4","69.1","2.3","5.7"
"11","T.Bridgewater","","41","0.115","0.104","0.104","51.2%","71.9","66.0","5.9","9.1"
"12","J.Hurts","","37","0.051","0.099","0.099","45.9%","68.2","73.5","-5.3","4.9"
"13","M.Stafford","","35","0.160","0.189","0.086","57.1%","83.9","75.6","8.3","4.7"
"14","L.Jackson","","42","0.044","0.116","0.069","50.0%","54.8","62.6","-7.8","10.0"
"15","A.Dalton","","34","0.028","0.066","0.066","41.2%","60.7","68.1","-7.4","7.3"
"16","J.Garoppolo","","47","0.055","0.038","0.037","55.3%","70.7","71.2","-0.5","7.6"
"17","K.Pickett","","23","0.040","-0.040","-0.040","47.8%","73.3","72.1","1.2","4.1"
"18","G.Smith","","45","0.016","-0.045","-0.045","51.1%","66.7","69.6","-3.0","6.8"
"19","R.Wilson","","38","0.002","-0.062","-0.062","39.5%","60.0","64.9","-4.9","9.0"
"20","J.Herbert","","67","-0.004","-0.101","-0.109","37.3%","67.3","72.6","-5.3","5.1"
"21","K.Cousins","","34","0.031","-0.127","-0.127","44.1%","71.4","70.1","1.3","5.4"
"22","S.Thompson","","18","-0.051","-0.144","-0.144","33.3%","53.8","67.4","-13.6","10.2"
"23","J.Fields","","47","-0.010","-0.137","-0.154","42.6%","53.8","60.0","-6.1","9.0"
"24","K.Murray","","53","0.027","-0.165","-0.165","34.0%","63.9","63.3","0.6","9.4"
"25","C.Wentz","","29","-0.065","-0.189","-0.189","34.5%","54.5","70.9","-16.3","6.2"
"26","C.Rush","","41","-0.070","-0.195","-0.195","41.5%","48.6","65.9","-17.3","8.0"
"27","J.Brissett","","52","-0.024","-0.225","-0.256","30.8%","50.0","59.2","-9.2","11.5"
"28","A.Rodgers","","50","0.019","-0.286","-0.292","46.0%","65.0","67.0","-2.0","9.0"
"29","Z.Wilson","","24","-0.025","-0.321","-0.321","29.2%","58.8","69.2","-10.3","6.2"
"30","P.Walker","","18","-0.064","-0.594","-0.594","22.2%","62.5","82.3","-19.8","-0.1"
