"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","D.Jones","","36","0.306","0.579","0.579","75.0%","82.6","70.4","12.2","5.5"
"2","J.Herbert","","29","0.216","0.366","0.366","62.1%","75.0","67.9","7.1","7.6"
"3","T.Brady","","55","0.242","0.360","0.360","58.2%","81.0","68.7","12.2","8.1"
"4","J.Goff","","32","0.164","0.344","0.344","56.3%","72.4","73.5","-1.1","6.6"
"5","D.Prescott","","50","0.176","0.300","0.293","58.0%","70.7","67.1","3.7","7.5"
"6","B.Purdy","","38","0.114","0.256","0.256","55.3%","64.7","69.4","-4.7","7.6"
"7","J.Stidham","","44","0.214","0.330","0.225","59.1%","71.9","63.0","8.9","10.7"
"8","P.Mahomes","","46","0.148","0.200","0.198","56.5%","70.7","65.4","5.4","7.6"
"9","A.Rodgers","","26","0.132","0.190","0.185","53.8%","65.2","62.2","3.1","11.3"
"10","K.Pickett","","32","0.099","0.179","0.179","46.9%","55.6","57.8","-2.2","7.1"
"11","D.Watson","","30","0.064","0.169","0.169","33.3%","56.3","64.0","-7.8","6.5"
"12","S.Ehlinger","","16","0.058","0.122","0.122","37.5%","64.3","70.0","-5.7","6.1"
"13","T.Lawrence","","27","0.148","0.109","0.109","55.6%","85.0","73.4","11.6","5.7"
"14","D.Blough","","48","0.065","0.093","0.093","39.6%","63.2","65.5","-2.3","9.7"
"15","S.Darnold","","46","0.145","0.113","0.069","54.3%","74.2","63.6","10.6","8.7"
"16","T.Huntley","","30","0.092","0.064","0.064","43.3%","70.0","65.6","4.4","7.8"
"17","M.Jones","","40","0.050","0.051","0.051","35.0%","62.5","64.9","-2.4","9.1"
"18","T.Bridgewater","","21","0.081","0.077","0.025","57.1%","63.2","61.7","1.5","10.9"
"19","G.Smith","","39","0.064","-0.011","-0.011","46.2%","64.3","60.2","4.1","9.6"
"20","R.Wilson","","50","0.036","-0.020","-0.046","42.0%","72.2","72.7","-0.5","4.4"
"21","S.Thompson","","25","-0.029","-0.087","-0.087","32.0%","57.1","67.2","-10.0","5.2"
"22","C.Wentz","","35","-0.027","-0.088","-0.088","45.7%","57.1","66.7","-9.5","8.3"
"23","J.Dobbs","","44","-0.027","-0.196","-0.196","34.1%","52.6","62.2","-9.6","8.7"
"24","D.Ridder","","31","0.044","-0.162","-0.207","45.2%","76.0","72.5","3.5","5.3"
"25","A.Dalton","","30","0.106","-0.215","-0.215","40.0%","85.7","71.2","14.5","6.3"
"26","K.Cousins","","37","-0.012","-0.219","-0.367","48.6%","58.1","65.1","-7.0","8.5"
"27","M.White","","51","-0.053","-0.342","-0.371","33.3%","51.1","66.6","-15.5","8.0"
"28","G.Minshew II","","40","-0.025","-0.326","-0.381","25.0%","56.3","66.6","-10.4","9.3"
"29","B.Mayfield","","25","0.015","-0.383","-0.411","28.0%","61.1","64.7","-3.5","11.7"
"30","J.Fields","","40","-0.121","-0.422","-0.432","32.5%","38.9","67.5","-28.6","9.6"
"31","D.Mills","","47","-0.009","-0.400","-0.468","27.7%","57.9","66.0","-8.1","8.2"
"32","N.Foles","","16","-0.018","-0.272","-0.488","31.3%","61.5","70.2","-8.6","7.7"
