"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","K.Cousins","","20","0.440","0.831","0.831","70.0%","89.5","66.2","23.3","7.7"
"2","J.Herbert","","39","0.168","0.372","0.372","56.4%","67.6","69.5","-2.0","6.4"
"3","K.Pickett","","38","0.080","0.287","0.287","42.1%","46.4","59.4","-13.0","11.1"
"4","N.Mullens","","17","0.241","0.285","0.285","64.7%","84.6","68.3","16.3","8.6"
"5","J.Allen","","40","0.120","0.190","0.190","47.5%","61.3","60.4","0.9","13.4"
"6","T.Brady","","17","0.147","0.176","0.176","58.8%","76.5","69.7","6.8","4.1"
"7","R.Wilson","","37","0.127","0.205","0.176","43.2%","59.1","58.0","1.1","14.7"
"8","P.Mahomes","","32","0.145","0.173","0.173","46.9%","75.0","68.3","6.7","9.5"
"9","D.Mills","","40","0.108","0.200","0.149","37.5%","61.1","63.0","-1.9","8.7"
"10","B.Purdy","","28","0.121","0.145","0.145","57.1%","75.0","70.7","4.3","5.3"
"11","J.Goff","","38","0.094","0.135","0.135","55.3%","69.7","69.7","-0.0","5.8"
"12","D.Ridder","","35","0.141","0.153","0.121","42.9%","67.9","60.5","7.3","11.7"
"13","D.Webb","","46","0.049","0.117","0.117","41.3%","60.5","67.5","-7.0","5.8"
"14","A.Rodgers","","34","0.079","0.043","0.043","50.0%","65.4","61.9","3.5","9.5"
"15","J.Flacco","","35","0.020","0.032","0.032","37.1%","56.3","62.9","-6.6","8.4"
"16","S.Howell","","29","0.040","0.064","0.013","44.8%","61.1","66.0","-4.9","8.8"
"17","J.Dobbs","","39","0.130","0.078","0.000","51.3%","74.1","63.7","10.4","6.2"
"18","T.Lawrence","","36","0.070","0.018","-0.017","47.2%","69.0","65.5","3.4","8.6"
"19","D.Watson","","47","0.043","-0.052","-0.052","40.4%","70.4","68.3","2.1","7.3"
"20","M.Jones","","47","0.033","-0.058","-0.059","51.1%","66.7","66.2","0.5","7.6"
"21","G.Smith","","37","0.041","-0.024","-0.077","43.2%","67.9","67.3","0.6","9.5"
"22","J.Hurts","","44","0.000","-0.099","-0.106","38.6%","64.5","69.0","-4.5","7.7"
"23","J.Stidham","","52","0.009","-0.114","-0.114","46.2%","64.7","67.5","-2.8","9.0"
"24","A.Dalton","","27","-0.030","-0.170","-0.170","51.9%","60.0","69.9","-9.9","9.4"
"25","N.Peterman","","22","-0.018","-0.178","-0.178","36.4%","57.9","65.7","-7.8","9.7"
"26","J.Burrow","","48","-0.003","-0.179","-0.186","35.4%","62.5","67.6","-5.1","8.6"
"27","S.Ehlinger","","43","0.027","-0.087","-0.202","39.5%","67.6","67.4","0.2","5.9"
"28","S.Thompson","","35","0.070","-0.242","-0.242","25.7%","74.1","66.4","7.6","7.0"
"29","A.Brown","","48","-0.089","-0.220","-0.267","31.3%","45.2","66.3","-21.1","8.3"
"30","B.Mayfield","","37","-0.027","-0.294","-0.294","29.7%","54.2","64.5","-10.3","9.8"
"31","S.Darnold","","24","-0.083","-0.380","-0.383","37.5%","45.5","66.8","-21.4","12.6"
"32","D.Prescott","","45","-0.096","-0.376","-0.424","35.6%","40.0","63.7","-23.7","11.2"
"33","D.Blough","","24","0.077","-0.472","-0.509","29.2%","77.8","70.9","6.9","5.7"
