"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","T.Lawrence","","34","0.310","0.553","0.553","64.7%","83.3","69.0","14.3","6.6"
"2","J.Garoppolo","","29","0.200","0.514","0.514","55.2%","61.9","65.5","-3.6","8.3"
"3","J.Brissett","","34","0.288","0.489","0.489","64.7%","81.5","67.8","13.7","4.8"
"4","J.Allen","","43","0.233","0.487","0.487","58.1%","70.3","66.5","3.8","7.7"
"5","T.Tagovailoa","","54","0.230","0.491","0.487","55.6%","72.0","68.8","3.2","7.2"
"6","L.Jackson","","41","0.250","0.485","0.485","56.1%","72.4","65.5","6.9","10.8"
"7","A.Rodgers","","32","0.192","0.330","0.298","56.3%","76.0","71.3","4.7","5.6"
"8","C.Rush","","34","0.113","0.278","0.278","47.1%","63.3","69.7","-6.4","5.9"
"9","J.Flacco","","49","0.140","0.253","0.253","44.9%","61.9","61.7","0.2","9.3"
"10","J.Hurts","","50","0.208","0.218","0.201","46.0%","83.9","68.9","15.0","9.3"
"11","D.Carr","","44","0.076","0.196","0.196","47.7%","64.1","71.6","-7.5","6.0"
"12","M.Stafford","","37","0.173","0.229","0.175","67.6%","77.1","69.3","7.9","7.1"
"13","P.Mahomes","","39","0.123","0.148","0.148","48.7%","70.6","66.3","4.3","7.1"
"14","J.Burrow","","45","0.082","0.136","0.136","42.2%","68.6","70.8","-2.3","5.5"
"15","R.Wilson","","41","0.017","0.114","0.114","41.5%","50.0","62.6","-12.6","9.5"
"16","M.Jones","","41","0.052","0.098","0.098","48.8%","61.8","66.9","-5.1","9.4"
"17","C.Wentz","","53","0.082","0.096","0.096","43.4%","68.2","67.7","0.5","9.3"
"18","M.Mariota","","36","0.104","0.142","0.074","50.0%","68.0","66.7","1.3","8.1"
"19","J.Herbert","","52","0.148","0.216","0.052","50.0%","71.7","67.6","4.2","4.9"
"20","K.Murray","","61","0.030","0.045","0.045","47.5%","66.0","71.5","-5.6","5.1"
"21","J.Goff","","37","0.021","0.033","0.033","40.5%","58.8","65.2","-6.4","8.7"
"22","T.Brady","","38","-0.021","0.015","-0.012","34.2%","54.5","67.4","-12.9","9.4"
"23","D.Jones","","48","0.021","-0.057","-0.057","33.3%","68.8","70.4","-1.6","6.2"
"24","M.Trubisky","","37","-0.003","-0.131","-0.152","37.8%","65.6","70.5","-4.9","6.7"
"25","G.Smith","","36","0.102","-0.199","-0.199","38.9%","82.8","68.9","13.8","5.6"
"26","B.Mayfield","","41","-0.061","-0.213","-0.213","34.1%","51.9","67.7","-15.8","7.7"
"27","K.Cousins","","52","-0.016","-0.233","-0.240","48.1%","60.0","67.8","-7.8","5.4"
"28","D.Mills","","44","-0.051","-0.278","-0.278","27.3%","51.4","66.0","-14.6","8.2"
"29","J.Winston","","49","0.013","-0.203","-0.319","40.8%","62.5","64.8","-2.3","13.3"
"30","J.Fields","","22","0.032","-0.526","-0.526","27.3%","63.6","65.4","-1.7","11.0"
"31","R.Tannehill","","25","-0.026","-0.406","-0.545","36.0%","55.0","66.2","-11.2","8.7"
"32","M.Ryan","","36","0.013","-0.580","-0.580","30.6%","55.2","60.8","-5.6","8.7"
