"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","G.Smith","","38","0.330","0.646","0.646","65.8%","79.3","66.2","13.1","11.0"
"2","J.Garoppolo","","28","0.143","0.411","0.411","42.9%","64.0","72.4","-8.4","5.1"
"3","J.Herbert","","41","0.211","0.406","0.406","46.3%","73.0","68.8","4.2","7.5"
"4","J.Burrow","","35","0.176","0.334","0.334","42.9%","64.5","62.9","1.6","9.8"
"5","P.Mahomes","","45","0.163","0.295","0.288","51.1%","67.6","66.1","1.5","7.5"
"6","C.Rush","","34","0.104","0.276","0.276","44.1%","57.7","65.6","-7.9","8.7"
"7","D.Jones","","24","0.138","0.267","0.267","54.2%","66.7","67.9","-1.2","6.3"
"8","J.Goff","","46","0.188","0.359","0.265","47.8%","68.4","66.0","2.4","10.1"
"9","K.Pickett","","20","0.245","0.232","0.232","50.0%","83.3","62.6","20.7","9.9"
"10","J.Allen","","47","0.077","0.252","0.230","55.3%","55.9","67.2","-11.3","6.9"
"11","M.Ryan","","43","0.161","0.242","0.204","48.8%","75.0","70.3","4.7","6.5"
"12","A.Dalton","","32","0.167","0.206","0.196","56.3%","71.4","63.1","8.3","11.1"
"13","T.Brady","","57","0.154","0.205","0.182","57.9%","75.0","69.0","6.0","6.3"
"14","K.Cousins","","47","0.116","0.121","0.121","48.9%","72.7","67.8","5.0","7.6"
"15","T.Tagovailoa","","18","0.047","0.094","0.094","50.0%","57.1","62.9","-5.8","11.4"
"16","J.Brissett","","43","0.044","0.083","0.083","41.9%","60.0","65.5","-5.5","8.0"
"17","T.Bridgewater","","24","0.110","0.130","0.066","45.8%","63.6","60.4","3.2","10.2"
"18","A.Rodgers","","38","0.087","0.115","0.044","39.5%","65.6","65.5","0.1","9.2"
"19","J.Fields","","36","0.025","0.063","0.043","38.9%","55.0","62.8","-7.8","9.6"
"20","R.Tannehill","","28","0.109","0.034","0.034","50.0%","81.0","71.5","9.5","4.3"
"21","D.Carr","","42","0.048","0.012","0.012","50.0%","70.0","70.3","-0.3","8.5"
"22","K.Murray","","46","0.100","0.068","0.009","47.8%","74.2","68.7","5.5","5.9"
"23","Z.Wilson","","42","0.017","0.027","-0.012","38.1%","56.3","63.0","-6.8","9.2"
"24","R.Wilson","","37","0.033","-0.051","-0.051","29.7%","68.0","67.7","0.3","11.4"
"25","L.Jackson","","47","0.027","-0.071","-0.087","46.8%","71.4","71.6","-0.2","4.5"
"26","J.Hurts","","42","0.015","-0.059","-0.160","45.2%","66.7","69.4","-2.8","6.8"
"27","M.Mariota","","22","-0.085","-0.198","-0.199","31.8%","38.9","58.9","-20.0","13.3"
"28","D.Mills","","43","0.054","-0.196","-0.208","32.6%","74.3","69.0","5.3","7.3"
"29","M.Stafford","","58","0.014","-0.115","-0.209","46.6%","66.7","68.5","-1.8","5.1"
"30","B.Zappe","","18","0.034","-0.254","-0.264","38.9%","71.4","70.3","1.1","5.9"
"31","C.Wentz","","47","0.002","-0.375","-0.375","29.8%","62.5","68.4","-5.9","7.5"
"32","T.Lawrence","","30","-0.081","-0.352","-0.393","40.0%","47.8","68.5","-20.7","8.0"
"33","B.Mayfield","","40","-0.021","-0.401","-0.486","37.5%","61.1","71.4","-10.2","5.9"
"34","M.Trubisky","","19","0.010","-0.494","-0.496","26.3%","53.8","59.3","-5.4","16.1"
