"RK",TIERS,"PLAYER NAME",TEAM,"POS","BEST","WORST","AVG.","STD.DEV","ECR VS. ADP"
"81",8,"Adam Thielen",CAR,"WR33","47","106","83.4","13.4","-"
"82",8,"Melvin Gordon III",FA,"RB24","60","116","85.0","13.3","-"
"83",8,"James Conner",ARI,"RB25","65","107","85.1","11.7","-"
"84",8,"Chase Claypool",CHI,"WR34","54","182","86.1","33.3","-"
"85",8,"James Robinson",NE,"RB26","36","90","63.0","12.7","-"
"86",8,"Jalen Reagor",MIN,"WR35","68","116","91.0","15.9","-"
"87",8,"Jalen Hurts",PHI,"QB20","29","159","92.3","43.7","-"
"88",8,"Hunter Henry",NE,"TE7","71","111","92.5","9.0","-"
"89",8,"Teddy Bridgewater",FA,"QB21","71","130","93.9","14.5","-"
"90",8,"Drew Lock",SEA,"QB22","68","130","94.8","15.7","-"
"91",8,"Leonard Fournette",FA,"RB27","49","125","95.1","17.1","-"
"92",8,"Marquise Brown",ARI,"WR36","63","114","95.8","10.9","-"
"93",8,"Raheem Mostert",MIA,"RB28","66","119","96.0","12.2","-"
"94",8,"Tom Brady",FA,"QB23","64","119","96.8","14.8","-"
"95",8,"Dallas Goedert",PHI,"TE8","77","130","98.0","16.9","-"
"96",8,"Derek Carr",NO,"QB24","64","139","98.9","22.8","-"
"97",8,"William Fuller V",FA,"WR37","73","135","100.7","20.4","-"
"98",8,"Michael Gallup",DAL,"WR38","82","122","100.7","10.2","-"
"99",9,"Cam Newton",FA,"QB25","44","164","101.5","31.5","-"
"100",9,"DeVante Parker",NE,"WR39","78","122","101.5","12.4","-"
"101",9,"Jarvis Landry",FA,"WR40","74","144","101.8","15.8","-"
"102",9,"Zack Moss",IND,"RB29","73","125","102.0","13.2","-"
"103",9,"Jimmy Garoppolo",LV,"QB26","72","139","102.1","17.5","-"
"104",9,"Devin Singletary",HOU,"RB30","74","129","103.5","14.0","-"
"105",9,"Darrell Henderson Jr.",FA,"RB31","57","140","107.2","20.4","-"
"106",9,"Ben Roethlisberger",FA,"QB27","76","139","108.8","15.8","-"
"107",9,"David Johnson",FA,"RB32","73","142","109.2","17.1","-"
"108",9,"Evan Engram",JAC,"TE9","84","130","109.4","13.5","-"
"109",9,"Henry Ruggs III",FA,"WR41","59","146","111.0","17.4","-"
"110",9,"Mike Gesicki",NE,"TE10","92","133","111.0","10.9","-"
"111",9,"Todd Gurley II",FA,"RB33","67","160","111.7","24.4","-"
"112",9,"Brandin Cooks",DAL,"WR42","89","131","111.7","13.4","-"
"113",9,"Jonnu Smith",ATL,"TE11","86","145","112.3","15.5","-"
"114",9,"Chosen Anderson",MIA,"WR43","79","169","113.0","27.3","-"
"115",9,"Christian Kirk",JAC,"WR44","89","140","113.3","12.2","-"
"116",9,"Sam Darnold",SF,"QB28","68","148","103.1","22.9","-"
"117",9,"Laviska Shenault Jr.",CAR,"WR45","97","140","114.2","12.1","-"
"118",9,"Michael Pittman Jr.",IND,"WR46","87","154","119.4","17.1","-"
"119",9,"Zach Ertz",ARI,"TE12","66","155","121.0","24.7","-"
"120",9,"Le'Veon Bell",FA,"RB34","84","181","121.9","21.0","-"
"121",9,"Damien Harris",BUF,"RB35","87","158","121.9","21.7","-"
"122",9,"Chase Edmonds",TB,"RB36","96","168","124.3","22.0","-"
"123",9,"Denzel Mims",NYJ,"WR47","76","169","124.5","23.2","-"
"124",9,"Drew Brees",FA,"QB29","89","175","125.9","23.0","-"
"125",9,"AJ Dillon",GB,"RB37","73","227","128.5","33.1","-"
"126",9,"Gardner Minshew II",IND,"QB30","72","166","128.9","30.6","-"
"127",9,"Tony Pollard",DAL,"RB38","99","191","129.8","18.7","-"
"128",10,"Alexander Mattison",MIN,"RB39","113","181","131.5","17.6","-"
"129",10,"Mike Williams",LAC,"WR48","98","149","121.3","13.4","-"
"130",10,"Darius Slayton",NYG,"WR49","102","218","131.8","22.8","-"
"131",10,"Irv Smith Jr.",CIN,"TE13","111","156","133.4","14.1","-"
"132",10,"Hayden Hurst",CAR,"TE14","101","156","134.1","13.0","-"
"133",10,"Phillip Lindsay",FA,"RB40","105","150","124.2","11.0","-"
"134",10,"Austin Hooper",LV,"TE15","111","153","136.3","12.6","-"
"135",10,"Corey Davis",NYJ,"WR50","87","196","136.7","30.5","-"
"136",10,"Curtis Samuel",WAS,"WR51","99","180","140.1","20.7","-"
"137",10,"Philip Rivers",FA,"QB31","125","172","144.8","10.1","-"
"138",10,"Mecole Hardman Jr.",NYJ,"WR52","111","179","137.7","16.3","-"
"139",10,"Sterling Shepard",NYG,"WR53","116","194","149.8","19.3","-"
"140",10,"Tyler Higbee",LAR,"TE16","109","203","149.9","19.1","-"
"141",10,"Jameis Winston",NO,"QB32","131","184","146.8","13.0","-"
"142",10,"Mitch Trubisky",PIT,"QB33","119","163","147.3","11.5","-"
"143",10,"Joshua Kelley",LAC,"RB41","120","241","158.6","27.1","-"
"144",10,"N'Keal Harry",FA,"WR54","111","202","149.9","24.8","-"
"145",10,"Jamison Crowder",NYG,"WR55","106","219","159.3","27.1","-"
"146",10,"Preston Williams",FA,"WR56","133","191","151.3","13.4","-"
"147",10,"Tarik Cohen",FA,"RB42","118","168","141.7","16.3","-"
"148",10,"Parris Campbell",NYG,"WR57","123","194","151.6","20.4","-"
"149",10,"Ke'Shawn Vaughn",TB,"RB43","97","205","152.0","28.4","-"
"150",10,"James White",FA,"RB44","135","211","153.3","20.3","-"
"151",10,"Sony Michel",FA,"RB45","113","190","153.3","20.4","-"
"152",10,"Myles Gaskin",MIA,"RB46","100","310","153.8","66.8","-"
"153",10,"Jordan Love",GB,"QB34","135","238","158.0","24.1","-"
"154",10,"O.J. Howard",LV,"TE17","138","220","168.1","21.9","-"
"155",10,"Kerryon Johnson",FA,"RB47","101","195","153.4","24.8","-"
"156",11,"Nyheim Hines",BUF,"RB48","127","229","155.8","26.6","-"
"157",11,"Bryan Edwards",NO,"WR58","128","192","156.6","14.2","-"
"158",11,"John Brown",FA,"WR59","135","223","166.7","19.0","-"
"159",11,"Marlon Mack",FA,"RB49","113","194","163.5","23.7","-"
"160",11,"T.Y. Hilton",FA,"WR60","111","200","155.2","23.3","-"
"161",11,"Allen Lazard",NYJ,"WR61","136","245","174.2","24.6","-"
"162",11,"Cole Kmet",CHI,"TE18","129","235","166.4","28.8","-"
"163",11,"Marvin Jones Jr.",DET,"WR62","136","191","167.7","14.0","-"
"164",11,"Mark Ingram II",FA,"RB50","113","230","170.3","33.9","-"
"165",11,"Anthony Miller",PIT,"WR63","143","252","172.3","24.0","-"
"166",11,"Eric Ebron",FA,"TE19","152","211","172.3","13.1","-"
"167",11,"Tevin Coleman",FA,"RB51","146","234","180.6","25.2","-"
"168",11,"Robert Tonyan",CHI,"TE20","86","223","143.1","30.2","-"
"169",11,"Rashaad Penny",PHI,"RB52","157","203","175.0","13.2","-"
"170",11,"Dwayne Haskins",FA,"QB35","130","206","156.2","21.8","-"
"171",11,"Latavius Murray",BUF,"RB53","144","225","178.3","17.5","-"
"172",11,"A.J. Green",FA,"WR64","128","262","178.8","34.6","-"
"173",11,"Blake Jarwin",FA,"TE21","150","232","187.1","28.2","-"
"174",11,"KJ Hamler",DEN,"WR65","141","242","180.1","25.2","-"
"175",11,"Jamaal Williams",NO,"RB54","138","220","180.4","25.1","-"
"176",11,"Jared Cook",FA,"TE22","157","216","180.9","15.8","-"
"177",11,"Benny Snell Jr.",FA,"RB55","145","241","181.6","23.7","-"
"178",11,"Duke Johnson Jr.",FA,"RB56","156","203","181.6","11.8","-"
"179",11,"Rob Gronkowski",FA,"TE23","160","243","192.8","24.3","-"
"180",11,"Taysom Hill",NO,"TE24","89","237","145.7","39.0","-"
"181",11,"Logan Thomas",WAS,"TE25","129","209","157.7","20.7","-"
"182",11,"Matt Breida",NYG,"RB57","131","259","193.6","36.1","-"
"183",11,"Julian Edelman",FA,"WR66","140","284","186.4","30.4","-"
"184",11,"Chris Herndon IV",FA,"TE26","145","266","201.1","28.7","-"
"185",11,"Sammy Watkins",FA,"WR67","160","244","187.5","19.4","-"
"186",11,"Darrynton Evans",FA,"RB58","159","285","187.9","28.5","-"
"187",11,"Boston Scott",PHI,"RB59","164","248","189.8","20.6","-"
"188",11,"James Washington",NO,"WR68","173","228","190.9","14.8","-"
"189",11,"Anthony McFarland Jr.",PIT,"RB60","163","232","186.1","17.2","-"
"190",11,"Jerick McKinnon",KC,"RB61","158","284","208.8","31.4","-"
"191",11,"David Njoku",CLE,"TE27","158","252","202.5","23.4","-"
"192",11,"La'Mical Perine",KC,"RB62","172","240","195.1","17.2","-"
"193",12,"Dawson Knox",BUF,"TE28","129","249","212.7","30.9","-"
"194",12,"Hunter Renfrow",LV,"WR69","159","257","207.8","21.5","-"
"195",12,"Golden Tate",FA,"WR70","175","253","208.1","16.9","-"
"196",12,"Gerald Everett",LAC,"TE29","173","240","204.0","16.8","-"
"197",12,"Gabe Davis",BUF,"WR71","118","270","196.5","41.7","-"
"198",12,"Emmanuel Sanders",FA,"WR72","179","248","204.7","19.1","-"
"199",12,"Van Jefferson",LAR,"WR73","156","251","205.2","22.2","-"
"200",12,"Ian Thomas",CAR,"TE30","153","267","207.8","31.8","-"
"201",12,"Breshad Perriman",FA,"WR74","187","251","208.0","19.3","-"
"202",12,"Justin Jackson",FA,"RB63","168","256","209.1","21.4","-"
"203",12,"Giovani Bernard",FA,"RB64","188","258","219.6","17.7","-"
"204",12,"Andy Isabella",BAL,"WR75","191","254","213.3","19.9","-"
"205",12,"DeeJay Dallas",SEA,"RB65","174","254","214.7","20.6","-"
"206",12,"Gus Edwards",BAL,"RB66","157","275","215.6","29.6","-"
"207",12,"Cole Beasley",FA,"WR76","151","274","218.0","34.9","-"
"208",12,"Royce Freeman",FA,"RB67","176","258","224.4","22.8","-"
"209",12,"Malcolm Brown",FA,"RB68","199","261","224.7","13.1","-"
"210",12,"Lynn Bowden Jr.",FA,"WR77","183","259","219.9","20.1","-"
"211",12,"Nick Foles",FA,"QB36","148","258","176.9","27.5","-"
"212",12,"Devin Duvernay",BAL,"WR78","197","327","222.6","29.6","-"
"213",12,"Miles Boykin",PIT,"WR79","198","253","216.3","16.0","-"
"214",12,"Jordan Howard",FA,"RB69","144","282","223.2","35.8","-"
"215",12,"Adam Trautman",DEN,"TE31","173","258","210.3","24.2","-"
"216",12,"Damien Williams",FA,"RB70","166","258","221.7","26.7","-"
"217",12,"Darnell Mooney",CHI,"WR80","116","256","186.6","47.9","-"
"218",12,"Carlos Hyde",FA,"RB71","209","287","235.1","20.6","-"
"219",12,"Justice Hill",BAL,"RB72","181","299","235.3","26.6","-"
"220",12,"Josh Reynolds",DET,"WR81","197","298","230.6","26.1","-"
"221",12,"Harrison Bryant",CLE,"TE32","189","246","214.5","19.3","-"
"222",12,"Mike Davis",FA,"RB73","160","324","206.1","40.7","-"
"223",12,"Antonio Brown",FA,"WR82","182","278","222.7","29.0","-"
"224",12,"Tyler Johnson",FA,"WR83","179","285","231.3","26.7","-"
"225",12,"Russell Gage",TB,"WR84","186","308","233.0","30.7","-"
"226",12,"Wayne Gallman Jr.",FA,"RB74","155","292","228.0","40.8","-"
"227",12,"Albert Okwuegbunam",DEN,"TE33","169","304","230.0","28.7","-"
"228",12,"Ito Smith",FA,"RB75","204","316","246.9","26.5","-"
"229",12,"Andy Dalton",CAR,"QB37","154","245","182.8","28.4","-"
"230",12,"Dalton Schultz",HOU,"TE34","174","272","231.2","23.9","-"
"231",12,"Marquez Valdes-Scantling",KC,"WR85","200","292","231.7","22.1","-"
"232",12,"Jakobi Meyers",LV,"WR86","125","287","232.4","40.0","-"
"233",12,"Devonta Freeman",FA,"RB76","192","287","239.7","28.4","-"
"234",12,"Eno Benjamin",NO,"RB77","208","261","239.7","18.9","-"
"235",12,"J.D. McKissic",FA,"RB78","159","271","210.5","31.7","-"
"236",13,"Jace Sternberger",FA,"TE35","175","277","227.5","27.8","-"
"237",13,"Bryce Love",FA,"RB79","186","316","246.8","30.5","-"
"238",13,"Ryan Fitzpatrick",FA,"QB38","139","273","177.2","36.8","-"
"239",13,"John Ross",KC,"WR87","190","288","237.7","26.9","-"
"240",13,"Will Dissly",SEA,"TE36","205","316","238.1","26.9","-"
"241",13,"Tre'Quan Smith",NO,"WR88","210","286","238.4","20.8","-"
"242",13,"Travis Fulgham",FA,"WR89","145","262","206.2","30.0","-"
"243",13,"Ryquell Armstead",FA,"RB80","181","283","246.0","33.5","-"
"244",13,"Alshon Jeffery",FA,"WR90","193","297","228.4","29.9","-"
"245",13,"Antonio Gandy-Golden",FA,"WR91","203","328","242.6","36.8","-"
"246",13,"Tyrod Taylor",NYG,"QB39","139","255","187.1","29.6","-"
"247",13,"Dede Westbrook",FA,"WR92","176","289","231.2","34.7","-"
"248",13,"Quintez Cephus",DET,"WR93","216","329","249.8","26.6","-"
"249",13,"Adrian Peterson",FA,"RB81","213","298","251.3","18.0","-"
"250",13,"Nelson Agholor",BAL,"WR94","183","290","235.3","31.4","-"
"251",13,"Tyrell Williams",FA,"WR95","200","268","237.5","21.3","-"
"252",13,"Jack Doyle",FA,"TE37","212","307","244.5","26.4","-"
"253",13,"Steven Sims Jr.",HOU,"WR96","201","304","245.8","32.4","-"
"254",13,"J.J. Arcega-Whiteside",ATL,"WR97","199","280","240.8","25.8","-"
"255",13,"Tim Patrick",DEN,"WR98","179","273","226.9","27.7","-"
"256",13,"Randall Cobb",NYJ,"WR99","221","335","247.6","31.9","-"
"257",13,"Larry Fitzgerald",FA,"WR100","219","324","256.1","28.6","-"
"258",13,"Brian Hill",FA,"RB82","215","286","261.5","17.9","-"
"259",13,"DeSean Jackson",FA,"WR101","212","300","248.9","27.3","-"
"260",13,"Keke Coutee",FA,"WR102","222","315","255.8","27.0","-"
"261",13,"Jacob Eason",FA,"QB40","148","269","211.4","35.7","-"
"262",13,"Auden Tate",ARI,"WR103","224","320","256.6","26.3","-"
"263",13,"Scotty Miller",ATL,"WR104","227","275","251.3","13.7","-"
"264",13,"Rex Burkhead",FA,"RB83","239","325","277.4","24.3","-"
"265",13,"Salvon Ahmed",MIA,"RB84","190","309","236.4","31.0","-"
"266",13,"Trey Burton",FA,"TE38","210","320","246.3","27.4","-"
"267",13,"JaMycal Hasty",JAC,"RB85","219","297","260.1","22.6","-"
"268",13,"Trayveon Williams",CIN,"RB86","222","309","267.2","20.0","-"
"269",13,"Kyle Rudolph",FA,"TE39","232","314","256.8","24.0","-"
"270",13,"Mo Alie-Cox",IND,"TE40","230","288","257.6","20.4","-"
"271",13,"Chris Thompson",FA,"RB87","216","312","258.3","26.2","-"
"272",13,"Demarcus Robinson",FA,"WR105","251","318","269.4","20.2","-"
"273",13,"Jarrett Stidham",DEN,"QB41","163","205","183.0","15.4","-"
"274",13,"Jeff Wilson Jr.",MIA,"RB88","190","295","253.3","36.9","-"
"275",13,"Jaylen Samuels",FA,"RB89","227","313","271.6","25.3","-"
"276",13,"Darwin Thompson",FA,"RB90","223","331","261.2","34.8","-"
"277",13,"Marcus Mariota",PHI,"QB42","172","268","211.4","29.4","-"
"278",13,"Jordan Wilkins",FA,"RB91","231","305","264.5","22.4","-"
"279",14,"Jordan Akins",CLE,"TE41","183","290","251.2","29.7","-"
"280",14,"Jalen Richard",FA,"RB92","221","325","272.1","25.9","-"
"281",14,"Kyle Allen",BUF,"QB43","165","261","197.7","35.7","-"
"282",14,"Darrel Williams",FA,"RB93","229","288","272.2","14.4","-"
"283",14,"Zach Pascal",ARI,"WR106","249","308","267.2","19.8","-"
"284",14,"Mike Boone",HOU,"RB94","245","320","278.6","18.9","-"
"285",14,"Alex Smith",FA,"QB44","159","206","175.6","16.2","-"
"286",14,"Devin Asiasi",CIN,"TE42","225","289","256.4","23.5","-"
"287",14,"Jimmy Graham",FA,"TE43","218","289","249.4","21.2","-"
"288",14,"Kenny Stills",FA,"WR107","220","283","251.0","23.1","-"
"289",14,"P.J. Walker",CHI,"QB45","204","271","226.9","21.4","-"
"290",14,"Donovan Peoples-Jones",CLE,"WR108","220","291","251.6","24.4","-"
"291",14,"Jalen Hurd",FA,"WR109","232","306","265.4","26.3","-"
"292",14,"Jacoby Brissett",WAS,"QB46","205","253","219.2","15.8","-"
"293",14,"Drew Sample",CIN,"TE44","235","291","258.8","18.3","-"
"294",14,"Travis Homer",CHI,"RB95","269","313","283.0","12.4","-"
"295",14,"Peyton Barber",FA,"RB96","260","333","284.3","21.2","-"
"296",14,"Kendrick Bourne",NE,"WR110","256","305","275.1","17.6","-"
"297",14,"Keelan Cole Sr.",LV,"WR111","224","290","253.5","19.9","-"
"298",14,"Devontae Booker",FA,"RB97","240","311","272.4","22.4","-"
"299",14,"Josh Rosen",FA,"QB47","190","233","209.4","14.0","-"
"300",14,"Greg Olsen",FA,"TE45","236","315","267.2","26.3","-"
"301",14,"Kalen Ballage",FA,"RB98","227","319","269.8","23.3","-"
"302",14,"Nick Mullens",MIN,"QB48","189","281","237.2","36.7","-"
"303",14,"Jake Luton",FA,"QB49","148","292","219.6","47.6","-"
"304",14,"Rashard Higgins",FA,"WR112","233","317","271.3","30.6","-"
"305",14,"Kelvin Harmon",FA,"WR113","233","301","263.1","21.1","-"
"306",14,"Dante Pettis",CHI,"WR114","248","319","272.5","23.6","-"
"307",14,"Josh Oliver",MIN,"TE46","233","329","278.1","30.0","-"
"308",14,"Tyler Eifert",FA,"TE47","235","335","278.6","35.0","-"
"309",14,"Jake Fromm",WAS,"QB50","184","308","244.8","44.3","-"
"310",14,"Case Keenum",HOU,"QB51","224","270","247.6","16.4","-"
"311",14,"Mohamed Sanu Sr.",FA,"WR115","239","273","247.6","12.9","-"
"312",14,"Dion Lewis",FA,"RB99","271","322","286.9","17.1","-"
"313",14,"Derrius Guice",FA,"RB100","230","279","263.0","16.1","-"
"314",14,"Collin Johnson",NYG,"WR116","201","299","254.0","31.6","-"
"315",14,"Mason Rudolph",PIT,"QB52","212","286","255.4","31.6","-"
"316",14,"C.J. Beathard",JAC,"QB53","178","225","206.0","20.2","-"
"317",14,"Lamar Miller",FA,"RB101","241","283","258.4","14.5","-"
"318",14,"Kaden Smith",FA,"TE48","83","315","242.0","92.6","-"
"319",14,"Hakeem Butler",PIT,"WR117","239","311","276.2","29.3","-"
"320",14,"Devin Funchess",FA,"WR118","257","300","266.8","16.6","-"
"321",14,"Chris Conley",SF,"WR119","261","317","287.4","21.1","-"
"322",14,"KeeSean Johnson",BUF,"WR120","266","323","285.0","22.2","-"
"323",14,"Jordan Reed",FA,"TE49","239","292","260.5","19.6","-"
"324",15,"Jacob Hollister",FA,"TE50","236","299","263.8","23.0","-"
"325",15,"Dare Ogunbowale",HOU,"RB102","270","308","288.2","15.2","-"
"326",15,"Cam Sims",LV,"WR121","255","289","269.0","12.4","-"
"327",15,"DeAndre Washington",FA,"RB103","255","304","282.4","20.3","-"
"328",15,"LeSean McCoy",FA,"RB104","271","310","283.0","13.8","-"
"329",15,"Dan Arnold",PHI,"TE51","234","296","270.3","22.9","-"
"330",15,"Ty Johnson",FA,"RB105","273","319","285.6","17.6","-"
"331",15,"Frank Gore",FA,"RB106","271","330","295.2","21.6","-"
"332",15,"Vance McDonald",FA,"TE52","246","319","276.3","29.4","-"
"333",15,"Bo Scarbrough",FA,"RB107","277","281","279.3","1.5","-"
"334",15,"Dexter Williams",FA,"RB108","278","291","282.0","5.2","-"
"335",15,"John Hightower",LAC,"WR122","267","316","294.6","18.4","-"
"336",15,"Dalton Keene",PHI,"TE53","242","321","295.8","28.5","-"
"337",15,"Darren Fells",FA,"TE54","264","295","286.0","12.8","-"
"338",15,"Robert Griffin III",FA,"QB54","185","323","270.7","61.1","-"
"339",15,"DaeSean Hamilton",FA,"WR123","255","311","287.0","21.6","-"
"340",15,"Richie James Jr.",KC,"WR124","250","321","296.8","25.4","-"
"341",15,"Foster Moreau",NO,"TE55","265","326","303.8","20.3","-"
"342",15,"Qadree Ollison",JAC,"RB109","273","278","275.0","2.2","-"
"343",15,"Damiere Byrd",CAR,"WR125","203","320","276.3","52.2","-"
"344",15,"D'Onta Foreman",CHI,"RB110","276","292","281.7","7.3","-"
"345",15,"David Moore",TB,"WR126","266","328","304.8","22.7","-"
"346",15,"Adam Shaheen",FA,"TE56","241","277","259.0","18.0","-"
"347",15,"Maxx Williams",FA,"TE57","184","184","184.0","0.0","-"
"348",15,"Devine Ozigbo",FA,"RB111","280","298","286.3","8.3","-"
"349",15,"Isaiah Coulter",BUF,"WR127","250","326","287.0","31.1","-"
"350",15,"Tyler Kroft",MIA,"TE58","238","294","266.0","28.0","-"
"351",15,"Jakeem Grant Sr.",CLE,"WR128","204","330","267.0","63.0","-"
"352",15,"Kahale Warring",FA,"TE59","253","284","268.5","15.5","-"
"353",15,"Brandon Allen",SF,"QB55","209","209","209.0","0.0","-"
"354",15,"Olamide Zaccheaus",PHI,"WR129","210","210","210.0","0.0","-"
"355",15,"Bisi Johnson",FA,"WR130","277","316","297.7","16.0","-"
"356",15,"Greg Ward",PHI,"WR131","271","287","279.0","8.0","-"
"357",15,"Reggie Bonnafon",FA,"RB112","226","226","226.0","0.0","-"
"358",15,"Thaddeus Moss",FA,"TE60","229","229","229.0","0.0","-"
"359",15,"Joe Flacco",FA,"QB56","233","233","233.0","0.0","-"
"360",15,"Willie Snead IV",SF,"WR132","294","338","316.8","16.9","-"
"361",15,"John Wolford",TB,"QB57","244","244","244.0","0.0","-"
"362",15,"Cordarrelle Patterson",ATL,"RB113","274","307","290.5","16.5","-"
