"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","J.Goff","","33","0.397","0.825","0.825","63.6%","78.6","62.8","15.8","7.9"
"2","C.Keenum","","39","0.304","0.589","0.589","59.0%","75.8","64.3","11.4","9.8"
"3","B.Bortles","","36","0.278","0.566","0.566","61.1%","71.4","63.5","7.9","6.0"
"4","K.Cousins","","33","0.320","0.530","0.530","57.6%","83.3","65.9","17.4","5.7"
"5","D.Brees","","31","0.246","0.379","0.379","45.2%","75.9","63.9","11.9","7.1"
"6","J.Brissett","","34","0.218","0.364","0.364","47.1%","70.8","63.3","7.6","7.5"
"7","D.Prescott","","23","0.201","0.327","0.327","52.2%","72.2","65.6","6.7","9.4"
"8","J.McCown","","30","0.255","0.270","0.270","53.3%","78.3","58.4","19.9","10.7"
"9","T.Brady","","44","0.240","0.343","0.267","50.0%","71.4","58.6","12.8","11.9"
"10","D.Watson","","46","0.203","0.262","0.232","45.7%","66.7","55.7","11.0","12.2"
"11","E.Manning","","53","0.168","0.201","0.198","58.5%","74.5","65.6","8.8","6.1"
"12","R.Wilson","","57","0.140","0.190","0.190","49.1%","60.4","56.0","4.4","9.5"
"13","A.Dalton","","32","0.206","0.189","0.189","56.3%","80.8","64.2","16.6","9.3"
"14","C.Wentz","","41","0.111","0.165","0.165","48.8%","67.7","66.8","1.0","6.8"
"15","M.Mariota","","41","0.080","0.128","0.128","46.3%","64.5","66.6","-2.1","7.9"
"16","B.Hoyer","","45","0.112","0.192","0.128","44.4%","62.2","62.9","-0.7","8.4"
"17","T.Taylor","","36","0.130","0.081","0.081","44.4%","76.9","66.7","10.2","5.2"
"18","C.Palmer","","61","0.050","0.050","0.050","42.6%","60.4","62.6","-2.2","7.8"
"19","J.Winston","","45","0.119","0.085","0.037","60.0%","70.0","62.2","7.8","11.4"
"20","A.Rodgers","","57","0.089","0.076","-0.020","47.4%","66.7","63.7","3.0","6.1"
"21","D.Kizer","","63","-0.028","-0.008","-0.021","42.9%","47.8","60.5","-12.7","10.1"
"22","B.Roethlisberger","","46","0.029","-0.021","-0.031","47.8%","56.4","58.2","-1.8","12.1"
"23","M.Stafford","","53","-0.027","-0.052","-0.052","43.4%","55.6","66.1","-10.5","8.7"
"24","T.Siemian","","50","0.042","-0.027","-0.064","42.0%","60.0","59.1","0.9","10.3"
"25","M.Ryan","","39","0.108","0.099","-0.074","53.8%","68.6","63.6","5.0","9.9"
"26","A.Smith","","30","0.038","-0.142","-0.142","43.3%","76.2","73.7","2.5","4.9"
"27","P.Rivers","","47","-0.016","-0.114","-0.151","42.6%","51.3","58.5","-7.3","10.7"
"28","J.Cutler","","49","0.018","-0.197","-0.206","38.8%","59.1","60.5","-1.4","10.3"
"29","M.Glennon","","30","0.038","-0.304","-0.304","30.0%","71.4","70.1","1.4","4.4"
"30","C.Newton","","33","0.024","-0.337","-0.376","42.4%","65.4","66.8","-1.5","8.4"
"31","D.Carr","","38","0.029","-0.538","-0.538","26.3%","63.3","65.8","-2.5","7.4"
"32","J.Flacco","","22","-0.045","-0.949","-0.955","13.6%","44.4","64.1","-19.7","7.5"
