"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","C.Beathard","","28","0.351","0.772","0.761","57.1%","76.0","65.7","10.3","7.8"
"2","C.Newton","","42","0.242","0.618","0.618","59.5%","60.0","61.4","-1.4","7.6"
"3","C.Keenum","","30","0.301","0.582","0.496","63.3%","72.4","61.3","11.1","7.9"
"4","D.Brees","","30","0.237","0.460","0.460","50.0%","78.3","72.2","6.0","4.3"
"5","M.Ryan","","31","0.264","0.396","0.396","51.6%","78.6","64.3","14.2","7.8"
"6","B.Hundley","","30","0.242","0.333","0.333","53.3%","75.0","61.4","13.6","6.2"
"7","T.Brady","","39","0.243","0.316","0.316","66.7%","73.5","58.7","14.8","9.1"
"8","E.Manning","","41","0.209","0.238","0.232","53.7%","75.7","62.0","13.7","8.8"
"9","J.Goff","","41","0.152","0.222","0.222","41.5%","71.4","67.0","4.4","7.1"
"10","M.Stafford","","33","0.107","0.178","0.166","45.5%","68.0","68.7","-0.7","6.0"
"11","K.Cousins","","50","0.077","0.149","0.143","48.0%","57.8","61.8","-4.0","7.9"
"12","J.Cutler","","39","0.078","0.137","0.137","48.7%","59.5","62.5","-3.0","8.8"
"13","M.Trubisky","","41","0.065","0.121","0.121","41.5%","60.0","64.4","-4.4","9.5"
"14","B.Roethlisberger","","37","0.088","0.101","0.101","48.6%","63.3","62.2","1.1","8.0"
"15","M.Mariota","","59","0.058","0.129","0.098","49.2%","56.8","63.0","-6.2","9.0"
"16","D.Stanton","","57","0.025","0.095","0.095","47.4%","51.1","60.9","-9.8","11.7"
"17","D.Kizer","","49","0.074","0.111","0.086","44.9%","58.3","60.4","-2.1","9.6"
"18","R.Wilson","","43","0.105","0.072","0.072","41.9%","73.3","67.1","6.3","8.7"
"19","R.Fitzpatrick","","39","0.004","0.025","0.025","41.0%","50.0","59.1","-9.1","10.4"
"20","B.Osweiler","","34","0.025","0.066","0.022","41.2%","56.3","64.1","-7.9","8.2"
"21","P.Rivers","","40","0.012","0.005","0.005","40.0%","58.3","64.7","-6.4","9.4"
"22","J.Brissett","","31","0.022","-0.001","-0.002","35.5%","60.9","65.0","-4.2","7.7"
"23","J.McCown","","48","0.024","-0.087","-0.087","33.3%","59.0","59.3","-0.4","9.7"
"24","B.Bortles","","61","-0.024","-0.133","-0.133","37.7%","54.9","63.7","-8.8","9.6"
"25","D.Prescott","","47","0.032","-0.183","-0.183","42.6%","66.7","65.4","1.3","9.0"
"26","A.Dalton","","38","-0.012","-0.174","-0.193","39.5%","58.8","65.5","-6.7","9.8"
"27","T.Savage","","45","-0.016","-0.254","-0.323","40.0%","51.4","59.4","-8.0","9.9"
"28","T.Taylor","","26","-0.029","-0.558","-0.597","23.1%","52.9","66.0","-13.1","9.1"
