"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","D.Carr","","29","0.326","0.640","0.640","62.1%","82.1","69.6","12.6","4.7"
"2","T.Brady","","45","0.304","0.627","0.627","60.0%","76.9","67.5","9.5","7.2"
"3","J.Winston","","35","0.195","0.364","0.364","54.3%","60.0","56.5","3.5","12.3"
"4","M.Ryan","","32","0.183","0.285","0.285","53.1%","70.4","64.5","5.9","9.3"
"5","P.Rivers","","44","0.212","0.244","0.244","63.6%","79.5","65.7","13.8","7.6"
"6","B.Roethlisberger","","41","0.152","0.240","0.240","46.3%","65.7","62.5","3.2","11.0"
"7","J.Cutler","","36","0.184","0.223","0.223","41.7%","72.7","62.5","10.2","9.7"
"8","C.Wentz","","58","0.113","0.193","0.193","50.0%","55.6","56.1","-0.6","12.4"
"9","J.Flacco","","36","0.159","0.185","0.185","58.3%","75.8","67.5","8.2","5.6"
"10","T.Siemian","","40","0.196","0.260","0.184","65.0%","73.3","63.6","9.8","7.5"
"11","A.Smith","","38","0.162","0.148","0.148","50.0%","77.8","66.3","11.5","5.6"
"12","K.Cousins","","34","0.096","0.131","0.131","44.1%","66.7","66.1","0.6","3.7"
"13","A.Rodgers","","60","0.094","0.172","0.117","53.3%","67.3","69.9","-2.5","5.7"
"14","J.McCown","","33","0.103","0.143","0.108","51.5%","66.7","65.6","1.1","6.8"
"15","M.Mariota","","34","0.110","0.095","0.081","44.1%","65.2","59.7","5.5","10.7"
"16","M.Stafford","","30","0.134","0.052","0.049","46.7%","71.4","58.5","12.9","10.9"
"17","C.Palmer","","42","0.046","0.041","0.041","42.9%","52.8","55.3","-2.5","11.6"
"18","D.Watson","","36","0.050","0.035","0.035","44.4%","62.5","63.8","-1.3","7.6"
"19","R.Wilson","","53","0.034","0.034","0.034","39.6%","59.0","63.1","-4.1","7.2"
"20","C.Newton","","45","0.062","0.021","0.021","46.7%","64.5","62.8","1.7","8.9"
"21","D.Brees","","47","0.036","0.003","0.003","44.7%","61.4","63.1","-1.7","9.6"
"22","J.Goff","","30","-0.005","-0.028","-0.044","33.3%","58.3","65.8","-7.5","6.2"
"23","T.Taylor","","38","0.051","-0.134","-0.134","39.5%","68.0","63.1","4.9","6.5"
"24","J.Brissett","","47","-0.024","-0.109","-0.137","40.4%","55.6","64.4","-8.9","8.7"
"25","M.Glennon","","48","0.059","-0.074","-0.181","52.1%","68.9","63.2","5.7","7.0"
"26","E.Manning","","37","0.079","-0.192","-0.228","40.5%","68.8","59.0","9.7","9.6"
"27","C.Keenum","","43","0.006","-0.240","-0.240","32.6%","57.1","61.0","-3.8","8.3"
"28","A.Dalton","","41","0.036","-0.246","-0.246","26.8%","64.5","62.9","1.6","9.4"
"29","B.Bortles","","43","-0.017","-0.231","-0.246","44.2%","58.8","66.8","-7.9","7.6"
"30","D.Prescott","","60","0.016","-0.203","-0.294","45.0%","61.2","62.9","-1.7","6.9"
"31","D.Kizer","","42","-0.023","-0.351","-0.387","33.3%","48.4","58.5","-10.1","10.5"
"32","B.Hoyer","","29","-0.030","-0.517","-0.549","24.1%","57.7","70.6","-12.9","4.3"
