"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","R.Wilson","","50","0.274","0.423","0.423","56.0%","70.3","55.6","14.7","14.0"
"2","B.Roethlisberger","","34","0.173","0.379","0.379","41.2%","54.8","56.2","-1.3","12.4"
"3","D.Watson","","44","0.272","0.520","0.374","56.8%","63.3","54.1","9.2","15.5"
"4","A.Dalton","","35","0.150","0.323","0.323","51.4%","60.7","63.1","-2.4","5.9"
"5","C.Keenum","","50","0.121","0.225","0.225","52.0%","62.8","64.2","-1.4","5.8"
"6","J.Flacco","","16","0.139","0.223","0.223","43.8%","71.4","69.5","1.9","3.9"
"7","T.Brady","","53","0.140","0.220","0.220","52.8%","68.1","65.7","2.4","8.6"
"8","M.Stafford","","49","0.100","0.186","0.186","49.0%","60.0","62.5","-2.5","10.2"
"9","J.McCown","","38","0.183","0.151","0.151","50.0%","81.3","66.2","15.0","7.3"
"10","D.Brees","","32","0.160","0.132","0.132","46.9%","85.2","73.0","12.2","5.5"
"11","T.Taylor","","34","0.159","0.126","0.126","44.1%","74.1","61.8","12.3","7.6"
"12","P.Rivers","","33","0.069","0.071","0.071","51.5%","58.6","58.9","-0.2","11.7"
"13","M.Ryan","","38","0.115","0.068","0.040","47.4%","66.7","58.5","8.2","8.4"
"14","D.Prescott","","30","0.045","0.019","0.019","40.0%","63.6","64.7","-1.1","7.9"
"15","D.Carr","","50","0.014","-0.039","-0.039","46.0%","63.3","66.9","-3.7","6.6"
"16","C.Wentz","","39","0.006","-0.040","-0.040","46.2%","56.3","61.4","-5.1","9.4"
"17","A.Smith","","36","-0.021","-0.056","-0.061","41.7%","50.0","59.3","-9.3","9.9"
"18","C.Newton","","42","0.023","-0.070","-0.070","42.9%","60.0","61.0","-1.0","11.4"
"19","K.Cousins","","45","0.024","-0.038","-0.095","35.6%","66.7","68.6","-1.9","5.5"
"20","J.Brissett","","47","0.028","-0.055","-0.120","36.2%","65.8","66.3","-0.5","6.6"
"21","M.Trubisky","","38","-0.072","-0.142","-0.142","31.6%","43.8","61.2","-17.5","9.4"
"22","T.Siemian","","43","-0.032","-0.199","-0.199","44.2%","52.8","63.1","-10.4","8.8"
"23","D.Kizer","","42","-0.031","-0.203","-0.203","33.3%","52.9","63.3","-10.4","5.4"
"24","C.Beathard","","48","-0.057","-0.257","-0.327","37.5%","47.2","62.7","-15.5","4.7"
"25","J.Winston","","47","0.012","-0.416","-0.416","36.2%","58.3","62.7","-4.4","10.7"
"26","M.Moore","","47","-0.019","-0.450","-0.669","31.9%","56.8","67.2","-10.3","7.0"
