"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","M.Ryan","","32","0.291","0.581","0.581","56.3%","70.4","60.9","9.5","8.7"
"2","T.Brady","","39","0.319","0.530","0.530","61.5%","81.1","63.9","17.2","7.8"
"3","M.Moore","","32","0.242","0.445","0.445","43.8%","65.4","57.7","7.7","11.0"
"4","K.Cousins","","39","0.261","0.421","0.421","51.3%","73.3","60.9","12.4","11.0"
"5","C.Keenum","","44","0.189","0.364","0.364","56.8%","71.1","68.7","2.3","6.1"
"6","P.Rivers","","33","0.207","0.322","0.322","60.6%","64.5","56.6","7.9","8.5"
"7","M.Stafford","","39","0.210","0.277","0.277","51.3%","67.7","56.4","11.3","11.3"
"8","C.Wentz","","30","0.127","0.276","0.276","46.7%","53.8","57.6","-3.7","9.3"
"9","A.Dalton","","30","0.141","0.272","0.272","46.7%","62.5","63.4","-0.9","7.1"
"10","D.Brees","","47","0.163","0.252","0.252","59.6%","72.5","68.0","4.5","7.6"
"11","B.Roethlisberger","","54","0.182","0.237","0.237","57.4%","68.2","59.3","8.9","9.0"
"12","T.Taylor","","33","0.147","0.224","0.171","51.5%","60.0","56.6","3.4","11.9"
"13","R.Fitzpatrick","","45","0.091","0.125","0.125","40.0%","61.1","61.1","0.0","8.9"
"14","R.Wilson","","56","0.130","0.170","0.070","53.6%","66.7","62.5","4.1","6.4"
"15","E.Manning","","38","-0.011","0.060","0.060","44.7%","55.9","69.9","-14.0","6.1"
"16","T.Savage","","37","0.135","0.107","0.050","51.4%","68.8","59.4","9.4","9.0"
"17","J.Goff","","42","0.052","0.044","0.044","47.6%","63.9","65.4","-1.5","9.7"
"18","B.Gabbert","","42","0.044","0.023","0.023","47.6%","64.7","66.3","-1.6","8.7"
"19","D.Carr","","52","0.027","-0.011","-0.011","46.2%","57.1","59.8","-2.6","10.6"
"20","M.Trubisky","","39","0.035","0.044","-0.052","51.3%","60.0","64.6","-4.6","7.7"
"21","M.Mariota","","44","0.045","-0.029","-0.078","52.3%","66.7","65.0","1.7","8.6"
"22","A.Smith","","49","0.040","-0.097","-0.108","46.9%","71.1","68.3","2.8","6.8"
"23","B.Bortles","","35","0.002","-0.124","-0.135","37.1%","58.6","62.7","-4.1","5.6"
"24","B.Osweiler","","51","0.005","-0.017","-0.146","45.1%","57.5","63.7","-6.2","7.2"
"25","J.Flacco","","32","0.104","-0.174","-0.174","40.6%","78.6","64.2","14.4","5.8"
"26","B.Hundley","","46","0.031","-0.481","-0.574","39.1%","60.0","61.5","-1.5","9.3"
"27","D.Kizer","","41","-0.006","-0.627","-0.752","31.7%","51.6","61.3","-9.6","8.6"
"28","D.Prescott","","36","0.023","-0.624","-0.765","33.3%","60.0","64.2","-4.2","8.7"
"29","N.Peterman","","16","-0.024","-1.058","-1.417","37.5%","42.9","59.6","-16.7","10.1"
