"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","B.Bortles","","31","0.294","0.614","0.614","61.3%","69.2","61.0","8.2","10.3"
"2","D.Prescott","","33","0.239","0.612","0.612","60.6%","64.0","65.6","-1.6","5.1"
"3","A.Smith","","39","0.265","0.557","0.557","56.4%","69.4","63.4","6.0","8.1"
"4","C.Wentz","","39","0.281","0.504","0.504","56.4%","68.0","56.3","11.7","14.3"
"5","T.Brady","","36","0.237","0.471","0.471","61.1%","72.4","67.0","5.4","7.5"
"6","D.Carr","","62","0.172","0.425","0.425","48.4%","55.8","59.7","-4.0","11.4"
"7","J.Winston","","47","0.254","0.416","0.403","61.7%","72.7","61.3","11.4","10.4"
"8","D.Brees","","41","0.204","0.381","0.381","48.8%","71.1","66.9","4.2","7.0"
"9","B.Roethlisberger","","25","0.184","0.336","0.336","52.0%","58.3","55.4","2.9","13.0"
"10","T.Taylor","","41","0.190","0.319","0.319","41.5%","62.5","57.5","5.0","12.2"
"11","R.Wilson","","47","0.226","0.299","0.299","53.2%","73.0","60.2","12.8","10.7"
"12","J.Cutler","","21","0.224","0.295","0.221","52.4%","75.0","62.3","12.7","8.8"
"13","M.Ryan","","37","0.154","0.192","0.192","56.8%","69.7","62.7","7.0","8.6"
"14","J.Goff","","41","0.096","0.211","0.160","46.3%","59.5","64.3","-4.9","6.3"
"15","J.McCown","","33","0.095","0.158","0.158","42.4%","65.4","66.8","-1.4","7.5"
"16","M.Moore","","25","0.160","0.171","0.148","52.0%","65.0","55.6","9.4","10.9"
"17","K.Cousins","","48","0.163","0.145","0.135","54.2%","75.0","63.2","11.8","6.5"
"18","P.Rivers","","31","0.036","0.123","0.123","35.5%","60.0","69.7","-9.7","5.3"
"19","M.Mariota","","38","0.089","0.108","0.108","44.7%","61.8","60.8","1.0","9.0"
"20","B.Hundley","","34","-0.031","0.048","0.048","35.3%","48.0","64.8","-16.8","10.0"
"21","C.Keenum","","34","0.045","0.058","0.028","50.0%","64.5","68.3","-3.8","6.5"
"22","J.Flacco","","46","0.017","-0.099","-0.099","37.0%","69.2","70.7","-1.5","6.1"
"23","D.Kizer","","24","-0.016","-0.125","-0.177","45.8%","60.0","67.3","-7.3","4.9"
"24","C.Palmer","","20","-0.028","-0.190","-0.218","45.0%","55.6","65.3","-9.7","8.8"
"25","A.Dalton","","36","0.009","-0.269","-0.278","38.9%","58.6","62.3","-3.7","9.3"
"26","C.Beathard","","49","-0.011","-0.229","-0.280","44.9%","59.5","66.3","-6.8","5.8"
"27","C.Kessler","","23","0.019","-0.286","-0.286","39.1%","55.6","57.5","-1.9","8.8"
"28","J.Brissett","","52","-0.014","-0.326","-0.326","32.7%","59.5","67.7","-8.2","7.8"
"29","T.Siemian","","47","0.052","-0.323","-0.333","31.9%","71.4","67.7","3.7","6.2"
"30","E.Manning","","42","-0.047","-0.348","-0.368","23.8%","50.0","64.5","-14.5","7.8"
"31","C.Newton","","51","0.033","-0.274","-0.504","35.3%","61.8","61.0","0.8","8.0"
"32","D.Stanton","","18","-0.080","-0.526","-0.526","16.7%","35.7","57.9","-22.2","11.0"
