"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","B.Roethlisberger","","31","0.228","0.536","0.536","51.6%","69.0","68.6","0.3","5.2"
"2","J.Garoppolo","","33","0.236","0.402","0.402","66.7%","70.0","61.0","9.0","7.9"
"3","A.Smith","","46","0.199","0.362","0.362","50.0%","64.1","59.9","4.2","8.8"
"4","J.Flacco","","42","0.178","0.279","0.279","50.0%","76.3","70.9","5.4","5.1"
"5","T.Brady","","34","0.208","0.321","0.264","58.8%","75.0","66.8","8.2","7.7"
"6","K.Cousins","","41","0.106","0.257","0.242","46.3%","51.4","57.6","-6.2","10.9"
"7","J.Goff","","43","0.131","0.274","0.217","48.8%","59.5","62.4","-2.9","6.9"
"8","P.Rivers","","42","0.081","0.184","0.184","40.5%","56.4","62.2","-5.8","9.1"
"9","J.Winston","","43","0.250","0.200","0.167","48.8%","77.8","53.9","23.9","12.5"
"10","J.Brissett","","41","0.014","0.163","0.163","48.8%","48.5","64.9","-16.5","7.4"
"11","J.Cutler","","40","0.030","0.101","0.101","40.0%","51.4","60.7","-9.4","10.7"
"12","M.Ryan","","43","0.062","0.097","0.097","44.2%","62.9","66.0","-3.1","7.9"
"13","R.Wilson","","32","0.135","0.082","0.082","46.9%","70.0","59.0","11.0","9.2"
"14","B.Bortles","","62","0.093","0.142","0.062","51.6%","64.0","64.7","-0.7","7.8"
"15","M.Trubisky","","37","0.028","0.061","0.061","48.6%","60.9","67.8","-7.0","6.6"
"16","A.Dalton","","50","0.072","0.060","0.054","50.0%","67.5","66.4","1.1","7.5"
"17","C.Keenum","","31","0.040","0.019","0.019","41.9%","56.0","58.0","-2.0","10.3"
"18","M.Mariota","","45","0.021","-0.035","-0.035","42.2%","59.5","62.0","-2.5","7.8"
"19","T.Taylor","","48","-0.008","-0.068","-0.068","39.6%","55.3","61.8","-6.5","8.2"
"20","M.Stafford","","40","-0.006","-0.081","-0.081","37.5%","55.9","61.8","-5.9","8.8"
"21","D.Brees","","31","0.068","0.040","-0.082","45.2%","75.0","73.3","1.7","5.3"
"22","D.Stanton","","39","0.018","-0.095","-0.114","41.0%","60.6","61.9","-1.3","8.5"
"23","C.Newton","","41","0.040","-0.174","-0.176","41.5%","64.0","61.2","2.8","7.8"
"24","D.Prescott","","47","-0.015","-0.189","-0.270","42.6%","61.8","69.1","-7.4","6.9"
"25","B.Petty","","37","-0.027","-0.302","-0.302","40.5%","53.6","64.0","-10.4","9.1"
"26","D.Kizer","","40","-0.028","-0.305","-0.305","35.0%","50.0","60.6","-10.6","6.1"
"27","N.Foles","","42","-0.034","-0.299","-0.325","35.7%","52.8","64.4","-11.6","7.7"
"28","E.Manning","","52","-0.003","-0.336","-0.391","48.1%","61.4","67.8","-6.5","8.1"
"29","D.Carr","","35","-0.027","-0.401","-0.411","25.7%","53.6","64.9","-11.3","5.4"
"30","B.Osweiler","","46","-0.015","-0.421","-0.421","26.1%","59.5","68.8","-9.4","4.9"
"31","B.Hundley","","48","-0.048","-0.491","-0.491","29.2%","42.5","58.5","-16.0","12.8"
"32","T.Yates","","25","-0.062","-0.602","-0.633","36.0%","46.7","66.2","-19.5","6.2"
