"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","D.Prescott","","34","0.240","0.548","0.548","47.1%","66.7","64.9","1.8","6.1"
"2","C.Wentz","","50","0.174","0.405","0.405","50.0%","56.1","58.6","-2.5","8.8"
"3","M.Trubisky","","39","0.251","0.349","0.349","56.4%","80.6","66.1","14.5","7.5"
"4","B.Bortles","","29","0.180","0.345","0.345","44.8%","66.7","65.0","1.7","8.5"
"5","J.Flacco","","37","0.151","0.366","0.341","48.6%","58.8","63.5","-4.6","7.4"
"6","J.Garoppolo","","39","0.197","0.335","0.314","48.7%","62.5","57.2","5.3","12.9"
"7","P.Rivers","","34","0.140","0.311","0.311","41.2%","58.1","61.6","-3.6","9.5"
"8","B.Roethlisberger","","70","0.189","0.300","0.300","57.1%","68.8","62.8","5.9","7.9"
"9","M.Stafford","","49","0.225","0.293","0.293","57.1%","81.8","68.9","13.0","6.2"
"10","D.Kizer","","32","0.213","0.253","0.253","46.9%","71.4","58.1","13.3","9.6"
"11","B.Hundley","","56","0.183","0.249","0.249","57.1%","76.1","67.9","8.2","4.7"
"12","T.Yates","","32","0.104","0.238","0.238","53.1%","53.8","59.3","-5.4","13.7"
"13","T.Siemian","","37","0.144","0.154","0.154","43.2%","67.9","60.2","7.7","9.6"
"14","J.Cutler","","43","0.140","0.132","0.132","48.8%","73.5","64.9","8.6","8.1"
"15","J.Winston","","44","0.137","0.135","0.108","59.1%","70.3","62.5","7.8","8.5"
"16","D.Brees","","38","0.111","0.091","0.076","52.6%","74.3","68.1","6.2","5.2"
"17","J.Goff","","31","0.092","0.114","0.069","51.6%","64.0","62.9","1.1","7.4"
"18","A.Smith","","44","0.053","0.068","0.068","45.5%","58.8","61.7","-2.9","9.2"
"19","R.Wilson","","43","0.071","0.029","0.029","44.2%","58.6","55.7","2.9","16.0"
"20","M.Ryan","","36","0.030","0.030","0.010","55.6%","55.6","60.2","-4.6","9.6"
"21","C.Newton","","35","0.020","0.002","-0.036","37.1%","56.5","61.3","-4.7","11.0"
"22","T.Brady","","51","0.003","-0.084","-0.084","39.2%","58.5","62.7","-4.2","9.4"
"23","C.Keenum","","57","0.031","-0.077","-0.092","47.4%","62.8","62.1","0.7","7.2"
"24","J.Brissett","","25","-0.012","-0.133","-0.133","32.0%","55.0","61.5","-6.5","8.7"
"25","D.Carr","","48","0.001","-0.145","-0.157","43.8%","58.5","62.6","-4.1","10.0"
"26","E.Manning","","47","0.022","-0.179","-0.182","44.7%","67.4","67.8","-0.4","6.1"
"27","B.Gabbert","","38","0.017","-0.197","-0.197","44.7%","65.4","66.9","-1.5","8.3"
"28","A.Dalton","","32","-0.034","-0.255","-0.255","31.3%","50.0","61.2","-11.2","10.2"
"29","K.Cousins","","31","-0.001","-0.299","-0.310","38.7%","55.6","61.2","-5.7","11.4"
"30","M.Mariota","","39","-0.022","-0.291","-0.349","38.5%","51.6","61.1","-9.5","11.2"
"31","J.McCown","","17","-0.026","-0.785","-0.796","29.4%","50.0","64.6","-14.6","7.3"
