"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","D.Watson","","43","0.324","0.653","0.653","65.1%","73.5","62.0","11.5","9.4"
"2","C.Newton","","42","0.325","0.639","0.639","61.9%","75.9","63.3","12.6","7.5"
"3","C.Wentz","","39","0.177","0.433","0.433","53.8%","56.7","60.0","-3.4","8.9"
"4","A.Dalton","","38","0.275","0.428","0.403","63.2%","83.3","68.8","14.5","4.8"
"5","K.Cousins","","30","0.176","0.382","0.382","50.0%","58.3","59.3","-1.0","11.1"
"6","A.Rodgers","","30","0.213","0.360","0.360","43.3%","69.2","62.2","7.0","7.9"
"7","R.Wilson","","37","0.290","0.341","0.323","56.8%","80.8","58.9","21.9","12.4"
"8","P.Rivers","","44","0.124","0.316","0.316","50.0%","59.5","66.3","-6.8","7.1"
"9","D.Brees","","47","0.165","0.310","0.310","48.9%","72.5","71.5","1.0","3.6"
"10","A.Smith","","49","0.217","0.230","0.230","49.0%","77.1","61.4","15.7","8.2"
"11","J.Goff","","38","0.106","0.227","0.227","47.4%","60.0","64.3","-4.3","6.7"
"12","T.Brady","","52","0.149","0.205","0.205","55.8%","71.1","66.0","5.2","7.6"
"13","E.Manning","","53","0.111","0.200","0.200","50.9%","61.2","62.6","-1.4","8.9"
"14","J.Winston","","42","0.098","0.182","0.182","47.6%","57.9","60.4","-2.5","9.4"
"15","D.Prescott","","43","0.089","0.182","0.182","39.5%","57.1","61.3","-4.1","9.9"
"16","T.Taylor","","29","0.140","0.170","0.170","41.4%","60.0","54.0","6.0","16.6"
"17","B.Roethlisberger","","32","0.099","0.134","0.134","50.0%","60.0","59.1","0.9","9.9"
"18","T.Siemian","","32","0.092","0.054","0.054","37.5%","64.0","58.8","5.2","10.8"
"19","C.Palmer","","63","0.068","0.025","0.014","46.0%","64.7","62.1","2.6","8.6"
"20","D.Carr","","21","0.001","-0.044","-0.044","28.6%","55.6","61.4","-5.9","11.1"
"21","C.Keenum","","34","-0.001","-0.048","-0.048","44.1%","53.3","59.4","-6.1","12.1"
"22","B.Hoyer","","58","-0.056","-0.078","-0.078","37.9%","50.0","65.1","-15.1","8.5"
"23","M.Stafford","","37","-0.007","-0.091","-0.091","40.5%","61.3","67.3","-6.0","6.4"
"24","E.Manuel","","18","0.032","-0.097","-0.097","44.4%","64.7","63.4","1.3","9.9"
"25","B.Bortles","","42","-0.080","-0.102","-0.148","35.7%","42.9","61.9","-19.1","7.0"
"26","M.Ryan","","47","0.008","-0.088","-0.174","48.9%","57.1","60.5","-3.4","9.0"
"27","J.Flacco","","51","0.018","-0.217","-0.228","47.1%","66.0","67.4","-1.4","6.3"
"28","M.Glennon","","37","0.025","-0.201","-0.271","35.1%","63.6","63.8","-0.1","8.7"
"29","J.Cutler","","36","0.028","-0.234","-0.282","41.7%","71.4","71.2","0.2","5.3"
"30","J.Brissett","","36","0.009","-0.180","-0.318","36.1%","57.1","60.0","-2.8","7.5"
"31","D.Kizer","","41","-0.074","-0.353","-0.353","26.8%","48.5","67.9","-19.4","4.7"
"32","J.McCown","","38","0.066","-0.257","-0.455","42.1%","73.3","66.4","6.9","6.3"
