"RK",TIERS,"PLAYER NAME",TEAM,"POS","BEST","WORST","AVG.","STD.DEV","ECR VS. ADP"
"1",1,"Jonathan Taylor",IND,"RB1","1","9","1.2","0.7","0"
"2",1,"Christian McCaffrey",SF,"RB2","1","15","3.0","1.9","0"
"3",1,"Derrick Henry",TEN,"RB3","1","15","4.0","2.0","+1"
"4",1,"Dalvin Cook",MIN,"RB4","1","9","4.4","1.7","+1"
"5",1,"Austin Ekeler",LAC,"RB5","2","25","4.8","2.6","-2"
"6",1,"Joe Mixon",CIN,"RB6","2","19","6.6","2.4","+3"
"7",2,"Najee Harris",PIT,"RB7","2","30","9.7","5.3","0"
"8",2,"Justin Jefferson",MIN,"WR1","3","17","10.9","2.5","0"
"9",2,"Nick Chubb",CLE,"RB8","5","40","11.4","6.0","+5"
"10",2,"Cooper Kupp",LAR,"WR2","2","29","12.0","2.8","-4"
"11",2,"Ja'Marr Chase",CIN,"WR3","4","28","12.8","2.7","-1"
"12",2,"Alvin Kamara",NO,"RB9","3","59","13.5","8.8","-1"
"13",2,"Travis Kelce",KC,"TE1","10","37","14.8","4.2","+3"
"14",2,"Saquon Barkley",NYG,"RB10","3","42","15.3","7.9","+3"
"15",3,"D'Andre Swift",PHI,"RB11","4","47","15.6","7.9","-3"
"16",3,"Mark Andrews",BAL,"TE2","11","46","16.9","6.4","+9"
"17",3,"Stefon Diggs",BUF,"WR4","9","28","17.5","3.2","-2"
"18",3,"Davante Adams",LV,"WR5","9","28","18.3","3.4","-5"
"19",3,"Aaron Jones",GB,"RB12","4","59","19.7","7.7","0"
"20",3,"Deebo Samuel",SF,"WR6","12","82","20.0","6.7","+2"
"21",3,"Javonte Williams",DEN,"RB13","6","60","20.1","7.8","-3"
"22",3,"CeeDee Lamb",DAL,"WR7","13","45","21.0","3.8","-2"
"23",3,"Leonard Fournette",FA,"RB14","5","76","22.9","9.2","+1"
"24",3,"Mike Evans",TB,"WR8","16","50","24.1","4.4","+2"
"25",3,"Tyreek Hill",MIA,"WR9","16","62","25.9","4.7","-2"
"26",4,"Kyle Pitts",ATL,"TE3","11","70","28.0","10.3","+5"
"27",4,"James Conner",ARI,"RB15","7","71","28.2","10.3","0"
"28",4,"A.J. Brown",PHI,"WR10","19","66","28.4","5.8","+1"
"29",4,"Tee Higgins",CIN,"WR11","21","65","30.5","5.3","+6"
"30",4,"Ezekiel Elliott",FA,"RB16","6","59","31.4","10.5","-2"
"31",4,"Michael Pittman Jr.",IND,"WR12","22","90","32.2","7.9","+2"
"32",4,"Josh Allen",BUF,"QB1","19","54","34.2","2.9","-11"
"33",4,"DJ Moore",CHI,"WR13","23","75","36.4","7.3","+6"
"34",4,"Keenan Allen",LAC,"WR14","22","62","36.6","7.2","-2"
"35",4,"Courtland Sutton",DEN,"WR15","20","77","36.7","8.6","+7"
"36",4,"Mike Williams",LAC,"WR16","22","97","37.0","8.7","+7"
"37",5,"Terry McLaurin",WAS,"WR17","24","75","42.2","7.9","+8"
"38",5,"Elijah Mitchell",SF,"RB17","13","83","45.1","12.8","+9"
"39",5,"Justin Herbert",LAC,"QB2","30","70","45.4","9.5","-5"
"40",5,"David Montgomery",DET,"RB18","15","86","45.5","13.5","-2"
"41",5,"Travis Etienne Jr.",JAC,"RB19","19","104","45.5","14.7","-5"
"42",5,"Breece Hall",NYJ,"RB20","13","156","46.1","16.3","+2"
"43",5,"Cam Akers",LAR,"RB21","9","112","46.8","16.9","-6"
"44",5,"DK Metcalf",SEA,"WR18","20","122","48.2","10.2","+10"
"45",5,"Jaylen Waddle",MIA,"WR19","27","107","48.5","11.2","+7"
"46",5,"Gabe Davis",BUF,"WR20","29","130","48.9","14.6","+18"
"47",5,"Diontae Johnson",PIT,"WR21","29","83","50.2","11.3","-1"
"48",5,"George Kittle",SF,"TE4","25","87","50.3","10.7","-8"
"49",5,"Brandin Cooks",DAL,"WR22","35","88","50.4","10.2","+13"
"50",5,"Allen Robinson II",PIT,"WR23","30","97","52.0","12.6","+7"
"51",5,"AJ Dillon",GB,"RB22","21","83","52.6","13.1","0"
"52",5,"Patrick Mahomes II",KC,"QB3","34","77","53.3","9.5","-22"
"53",5,"Darren Waller",NYG,"TE5","25","92","53.6","9.6","-4"
"54",5,"Marquise Brown",ARI,"WR24","31","107","54.2","12.6","+9"
"55",5,"Lamar Jackson",BAL,"QB4","32","91","54.8","9.6","-14"
"56",5,"Josh Jacobs",LV,"RB23","19","110","58.7","15.5","-8"
"57",5,"Jerry Jeudy",DEN,"WR25","35","113","59.2","12.2","+10"
"58",5,"J.K. Dobbins",BAL,"RB24","13","134","59.5","20.3","-8"
"59",6,"Darnell Mooney",CHI,"WR26","37","122","61.5","12.6","+9"
"60",6,"Dalton Schultz",HOU,"TE6","18","133","63.6","15.9","+1"
"61",6,"Antonio Gibson",WAS,"RB25","15","143","64.1","20.0","-3"
"62",6,"Kyler Murray",ARI,"QB5","34","95","64.8","10.0","-9"
"63",6,"Jalen Hurts",PHI,"QB6","38","116","64.9","11.2","-8"
"64",6,"Chris Godwin",TB,"WR27","36","122","65.3","15.1","+1"
"65",6,"Rashod Bateman",BAL,"WR28","37","189","65.5","16.6","+17"
"66",6,"Damien Harris",BUF,"RB26","27","115","66.2","15.2","+14"
"67",6,"Elijah Moore",CLE,"WR29","36","137","68.5","12.8","+25"
"68",6,"Amari Cooper",CLE,"WR30","35","111","70.8","14.7","+5"
"69",6,"JuJu Smith-Schuster",NE,"WR31","31","148","71.0","15.8","+3"
"70",6,"Michael Thomas",NO,"WR32","31","210","71.3","18.7","-1"
"71",6,"Amon-Ra St. Brown",DET,"WR33","39","144","71.9","14.2","-12"
"72",6,"Dallas Goedert",PHI,"TE7","46","127","72.8","13.3","+9"
"73",6,"Rashaad Penny",PHI,"RB27","30","112","73.8","16.5","+4"
"74",6,"Dameon Pierce",HOU,"RB28","19","301","73.0","32.2","-14"
"75",6,"Adam Thielen",CAR,"WR34","40","109","74.6","12.6","-5"
"76",6,"Joe Burrow",CIN,"QB7","42","103","75.3","11.5","-20"
"77",6,"Clyde Edwards-Helaire",KC,"RB29","30","115","76.4","12.8","-11"
"78",6,"Chase Edmonds",TB,"RB30","26","132","77.5","16.2","-7"
"79",6,"Brandon Aiyuk",SF,"WR35","39","240","78.2","18.4","+17"
"80",6,"T.J. Hockenson",MIN,"TE8","46","116","78.9","13.3","-6"
"81",6,"Miles Sanders",CAR,"RB31","40","170","79.2","15.9","+2"
"82",6,"DeVonta Smith",PHI,"WR36","50","129","81.2","13.5","+9"
"83",7,"Russell Wilson",DEN,"QB8","54","118","82.1","12.4","-7"
"84",7,"Tom Brady",FA,"QB9","47","114","83.0","12.3","-9"
"85",7,"Rhamondre Stevenson",NE,"RB32","38","143","84.7","16.5","+1"
