"RK",TIERS,"PLAYER NAME",TEAM,"POS","BEST","WORST","AVG.","STD.DEV","ECR VS. ADP"
"1",1,"Christian McCaffrey",SF,"RB1","1","5","1.2","0.6","0"
"2",1,"Saquon Barkley",NYG,"RB2","1","6","2.8","1.0","0"
"3",1,"Ezekiel Elliott",FA,"RB3","2","11","3.1","1.3","0"
"4",1,"Derrick Henry",TEN,"RB4","2","22","4.4","2.5","0"
"5",2,"Dalvin Cook",MIN,"RB5","2","34","6.8","4.1","0"
"6",2,"Alvin Kamara",NO,"RB6","3","31","8.1","5.7","+1"
"7",2,"Michael Thomas",NO,"WR1","3","23","9.7","2.6","-1"
"8",2,"Joe Mixon",CIN,"RB7","3","38","10.0","5.1","+2"
"9",2,"Josh Jacobs",LV,"RB8","3","57","10.1","6.4","+3"
"10",2,"Nick Chubb",CLE,"RB9","4","41","10.4","6.0","-2"
"11",2,"Davante Adams",LV,"WR2","3","30","12.2","3.4","0"
"12",2,"Tyreek Hill",MIA,"WR3","7","37","13.6","3.6","+1"
"13",3,"Julio Jones",FA,"WR4","9","35","14.5","3.8","+3"
"14",3,"Clyde Edwards-Helaire",KC,"RB10","2","65","12.8","8.0","-5"
"15",3,"Travis Kelce",KC,"TE1","13","54","18.1","4.9","+6"
"16",3,"Aaron Jones",GB,"RB11","6","47","18.1","7.5","-1"
"17",3,"Miles Sanders",CAR,"RB12","5","51","18.4","8.0","+2"
"18",3,"Chris Godwin",TB,"WR5","12","39","19.3","5.6","+5"
"19",3,"George Kittle",SF,"TE2","14","76","19.2","6.2","+5"
"20",3,"Kenny Golladay",FA,"WR6","12","50","22.1","5.6","+5"
"21",3,"Kenyan Drake",FA,"RB13","5","110","22.4","11.5","-3"
"22",3,"DeAndre Hopkins",ARI,"WR7","10","58","22.6","7.5","-2"
"23",4,"Patrick Mahomes II",KC,"QB1","14","54","25.6","9.0","-9"
"24",4,"Austin Ekeler",LAC,"RB14","5","71","26.8","9.1","-2"
"25",4,"Mike Evans",TB,"WR8","15","56","27.8","7.3","+1"
"26",4,"A.J. Brown",PHI,"WR9","16","85","30.4","8.8","+11"
"27",4,"Chris Carson",FA,"RB15","9","71","30.6","10.5","+1"
"28",4,"Mark Andrews",BAL,"TE3","18","121","32.0","14.8","+11"
"29",4,"Lamar Jackson",BAL,"QB2","8","61","32.0","10.8","-12"
"30",4,"Allen Robinson II",PIT,"WR10","16","74","32.2","8.7","+8"
"31",4,"Adam Thielen",CAR,"WR11","16","81","33.0","9.7","+2"
"32",4,"Odell Beckham Jr.",BAL,"WR12","15","68","34.0","8.7","-2"
"33",4,"DJ Moore",CHI,"WR13","13","72","34.6","8.9","+12"
"34",4,"Amari Cooper",CLE,"WR14","23","66","34.9","7.3","-5"
"35",4,"James Conner",ARI,"RB16","7","111","35.1","13.6","0"
"36",4,"Todd Gurley II",FA,"RB17","9","119","36.2","13.8","-9"
"37",5,"JuJu Smith-Schuster",NE,"WR15","20","75","38.0","9.2","-3"
"38",5,"Calvin Ridley",JAC,"WR16","14","97","39.1","9.9","+4"
"39",5,"Robert Woods",HOU,"WR17","23","136","42.0","11.1","+13"
"40",5,"Cooper Kupp",LAR,"WR18","23","122","43.3","10.5","-4"
"41",5,"Terry McLaurin",WAS,"WR19","13","90","44.8","11.0","+20"
"42",5,"Tyler Lockett",SEA,"WR20","24","132","44.9","10.3","+7"
"43",5,"David Johnson",FA,"RB18","9","167","45.6","16.8","-12"
"44",5,"Jonathan Taylor",IND,"RB19","8","176","42.8","18.7","-12"
"45",5,"Zach Ertz",ARI,"TE4","18","174","46.9","15.1","+6"
"46",5,"Melvin Gordon III",FA,"RB20","12","84","47.2","11.4","-5"
"47",5,"DJ Chark Jr.",CAR,"WR21","24","134","48.0","11.6","+11"
"48",5,"DK Metcalf",SEA,"WR22","24","89","46.3","10.5","0"
"49",5,"Mark Ingram II",FA,"RB21","22","92","49.7","13.0","-6"
"50",5,"Courtland Sutton",DEN,"WR23","25","133","51.4","14.5","+5"
"51",5,"Le'Veon Bell",FA,"RB22","17","117","52.0","15.3","-7"
"52",5,"Dak Prescott",DAL,"QB3","24","85","53.9","7.4","-5"
