"RK",TIERS,"PLAYER NAME",TEAM,"POS","BEST","WORST","AVG.","STD.DEV","ECR VS. ADP"
"1",1,"LeSean McCoy",FA,"RB1","1","4","1.6","0.8","0"
"2",1,"Jamaal Charles",FA,"RB2","1","61","2.8","5.7","+1"
"3",1,"Adrian Peterson",FA,"RB3","1","48","3.5","4.4","-1"
"4",1,"Matt Forte",FA,"RB4","1","59","4.8","5.6","0"
"5",2,"Eddie Lacy",FA,"RB5","2","72","6.5","7.0","0"
"6",2,"Calvin Johnson",FA,"WR1","3","121","7.3","10.9","0"
"7",2,"Demaryius Thomas",FA,"WR2","5","32","9.1","3.0","+3"
"8",2,"Jimmy Graham",FA,"TE1","5","42","9.8","6.0","+1"
"9",2,"Dez Bryant",FA,"WR3","5","36","11.0","4.4","+2"
"10",2,"Montee Ball",FA,"RB6","5","34","11.8","4.8","+5"
"11",2,"DeMarco Murray",FA,"RB7","5","29","12.3","4.3","+2"
"12",2,"Marshawn Lynch",FA,"RB8","5","36","12.5","5.2","-4"
"13",3,"A.J. Green",FA,"WR4","8","76","14.4","7.3","+3"
"14",3,"Brandon Marshall",FA,"WR5","9","77","16.0","6.5","+3"
"15",3,"Julio Jones",FA,"WR6","9","135","16.8","12.2","+4"
"16",3,"Doug Martin",FA,"RB9","8","54","19.5","7.5","+5"
"17",3,"Giovani Bernard",FA,"RB10","7","40","19.7","5.9","+3"
"18",3,"Peyton Manning",FA,"QB1","1","46","21.2","7.8","-11"
"19",3,"Jordy Nelson",FA,"WR7","12","112","21.9","10.3","+3"
"20",3,"Alfred Morris",FA,"RB11","11","62","23.3","8.6","+4"
"21",3,"Le'Veon Bell",FA,"RB12","9","48","23.4","7.6","+2"
"22",3,"Arian Foster",FA,"RB13","6","111","24.1","14.7","-4"
"23",3,"Antonio Brown",FA,"WR8","13","52","24.1","5.6","+2"
"24",4,"Alshon Jeffery",FA,"WR9","15","113","24.7","9.8","+2"
"25",4,"Aaron Rodgers",NYJ,"QB2","9","65","25.6","7.5","-11"
"26",4,"Drew Brees",FA,"QB3","3","50","25.9","7.3","-14"
"27",4,"Andre Ellington",FA,"RB14","13","70","26.2","9.2","+3"
"28",4,"Zac Stacy",FA,"RB15","9","62","26.3","9.3","-1"
"29",4,"Randall Cobb",NYJ,"WR10","19","84","30.7","7.6","0"
